ID	group	gene	old_locus_tag	percent_ident	alignment_length	E-score
group_1245	group_1245	BB_RS05350	BB_A56	99.825	570	0.0
group_1244	group_1244	BB_RS05345	BB_A55	99.892	930	0.0
group_1274	group_1274	BB_RS05335	BB_A53	99.638	276	8.39e-141
group_1272	group_1272	BB_RS05330	BB_A52	99.173	846	0.0
group_1298	group_1298	BB_RS05325	BB_A51	98.936	564	0.0
group_1295	group_1295	BB_RS05315	BB_A49	100.000	219	1.35e-111
group_1253	group_1253	BB_RS05310	BB_A48	100.000	489	0.0
group_1297	group_1297	BB_RS05305	BB_A47	100.000	423	0.0
group_1288	group_1288	BB_RS05300	BB_A46	99.627	1071	0.0
group_1270	group_1270	BB_RS05295	BB_A45	99.815	540	0.0
group_1296	group_1296	BB_RS05290	BB_A44	99.686	318	1.54e-163
group_1287	group_1287	BB_RS05285	BB_A43	99.733	375	0.0
group_1262	group_1262	BB_RS05280	BB_A42	100.000	453	0.0
group_1292	group_1292	BB_RS05275	BB_A41	99.891	918	0.0
group_1275	group_1275	BB_RS05270	BB_A40	99.343	609	0.0
group_1260	group_1260	BB_RS05265	BB_A39	99.490	588	0.0
group_1255	group_1255	BB_RS05260	BB_A38	99.919	1242	0.0
group_1241	group_1241	BB_RS05235	BB_A31	99.630	1353	0.0
group_1248	group_1248	BB_RS05230	BB_A30	99.495	594	0.0
group_1258	group_1258	BB_RS05210	BB_A23	98.843	432	0.0
group_1254	group_1254	BB_RS05205	BB_A21	100.000	546	0.0
group_1257	group_1257	BB_RS05200	BB_A20	99.734	753	0.0
group_1269	group_1269	BB_RS05195	BB_A19	99.658	585	0.0
group_1276	group_1276	BB_RS05190	BB_A18	99.916	1197	0.0
group_1243	group_1243	BB_RS05175	BB_A14	100.000	366	0.0
group_1277	group_1277	BB_RS05170	BB_A13	99.296	426	0.0
group_1259	group_1259	BB_RS05160	BB_A11	99.807	1035	0.0
group_1289	group_1289	BB_RS05155	BB_A10	99.841	627	0.0
group_1242	group_1242	BB_RS05150	BB_A09	99.313	873	0.0
group_1256	group_1256	BB_RS05145	BB_A08	100.000	336	6.50e-175
group_1249	group_1249	BB_RS05135	BB_A05	99.920	1254	0.0
group_1246	group_1246	BB_RS05130	BB_A04	100.000	849	0.0
group_1285	group_1285	BB_RS05125	BB_A03	99.608	510	0.0
group_546	group_546	BB_RS04650	BB_G31	92.075	429	3.83e-179
group_540	group_540	BB_RS04640	BB_G29	94.365	1473	0.0
group_580	group_580	BB_RS04630	BB_G27	98.124	693	0.0
group_504	group_504	BB_RS04620	BB_G25	96.641	387	0.0
group_387	group_387	BB_RS04615	BB_G24	98.030	2640	0.0
group_888	group_888	BB_RS04580	BB_G18	96.667	510	0.0
group_874	group_874	BB_RS07445	BB_Q09	93.110	537	0.0
group_456	group_456	BB_RS07440	BB_Q08	95.407	762	0.0
group_799	group_799	BB_RS07435	BB_Q07	91.736	605	0.0
group_926	group_926	BB_RS04505	BB_G02	94.915	354	3.81e-159
group_37	group_37	BB_RS04500	BB_G01	96.756	894	0.0
group_1127	group_1127	BB_RS00015	BB_0003	98.365	1468	0.0
lepA	lepA	BB_RS00430	BB_0088	99.611	1800	0.0
nusB	nusB	BB_RS00525	BB_0107	99.767	429	0.0
group_1142	group_1142	BB_RS00760	BB_0156	99.080	435	0.0
rpmI	rpmI	BB_RS00920	BB_0189	99.502	201	3.07e-100
group_17	group_17	BB_RS01610	BB_0326	99.323	2805	0.0
pyk	pyk	BB_RS01715	BB_0348	94.630	1434	0.0
p22	p22	BB_RS01795	BB_0365	98.462	585	0.0
group_1140	group_1140	BB_RS01815	BB_0369	98.778	2292	0.0
gltP	gltP	BB_RS01985	BB_0401	99.252	1203	0.0
group_43	group_43	BB_RS02020	BB_0408	99.149	1881	0.0
rsmI	rsmI	BB_RS02140	BB_0427	99.569	696	0.0
yqxC	yqxC	BB_RS02555	BB_0506	99.621	792	0.0
group_226	group_226	BB_RS02755	BB_0549	97.243	399	0.0
group_1129	group_1129	BB_RS02895	BB_0576	97.524	525	0.0
group_30	group_30	BB_RS03765	BB_0744	99.857	2103	0.0
yibQ	yibQ	BB_RS03900	BB_0770	98.639	882	0.0
group_1115	group_1115	BB_RS04250	BB_0838a	99.818	549	0.0
arcA	arcA	BB_RS04265	BB_0841	99.350	1230	0.0
group_1052	group_1052	BB_RS06520	BB_M08	100.000	384	0.0
group_1053	group_1053	BB_RS06080	BB_S06	97.188	960	0.0
group_1054	group_1054	BB_RS06070	BB_S04	99.085	765	0.0
group_326	group_326	BB_RS05855	BB_P03	95.341	558	0.0
group_649	group_649	BB_RS06125	BB_S15	72.029	1094	1.25e-159
group_652	group_652	BB_RS07220	BB_N22	73.946	783	5.73e-136
group_622	group_622	BB_RS07555	BB_Q31	84.483	348	4.00e-108
group_145	group_145	BB_RS06835	BB_O30	81.165	1099	0.0
group_442	group_442	BB_RS07055	BB_L32	86.370	741	0.0
group_568	group_568	BB_RS07060	BB_L34	85.740	561	0.0
group_719	group_719	BB_RS07065	BB_L35	75.955	628	9.57e-132
group_436	group_436	BB_RS06670	BB_M38	70.636	613	1.55e-79
group_690	group_690	BB_RS06475	BB_R44	86.420	567	0.0
group_498	group_498	BB_RS06435	BB_R35	88.991	327	3.14e-124
bppB	bppB	BB_RS07290	BB_N36	96.244	426	0.0
group_974	group_974	BB_RS07315	BB_N42	98.611	72	2.22e-30
group_599	group_599	BB_RS06675	BB_M39	74.155	503	7.63e-83
group_87	group_87	BB_RS07520	BB_Q24	98.843	951	0.0
bdrH	bdrH	BB_RS06400	BB_R27	99.401	501	0.0
group_547	group_547	BB_RS07260	BB_N30	98.728	1101	0.0
group_1145	group_1145	BB_RS07265	BB_N31	99.295	567	0.0
group_474	group_474	BB_RS07270	BB_N32	99.074	756	0.0
group_379	group_379	BB_RS07275	BB_N33	100.000	561	0.0
group_791	group_791	BB_RS05435	BB_C01%2CBBC01	96.587	1084	0.0
group_222	group_222	BB_RS05445	BB_C03%2CBBC03	96.791	561	0.0
group_159	group_159	BB_RS04975	BB_K50	99.099	999	0.0
group_59	group_59	BB_RS04955	BB_K46	98.405	627	0.0
group_128	group_128	BB_RS04950	BB_K45	98.601	858	0.0
cdsE	cdsE	BB_RS05630	BB_D05a	99.781	456	0.0
group_1159	group_1159	BB_RS07355	BB_U08	82.278	79	8.82e-16
group_113	group_113	BB_RS04500	BB_G01	99.664	894	0.0
group_3	group_3	BB_RS04520	BB_G06	98.347	1089	0.0
group_846	group_846	BB_RS04525	BB_G07	99.127	573	0.0
group_437	group_437	BB_RS04530	BB_G08	98.307	768	0.0
group_1167	group_1167	BB_RS04535	BB_G09	98.370	552	0.0
group_199	group_199	BB_RS04540	BB_G10	98.665	3297	0.0
group_723	group_723	BB_RS04420	BB_E02	93.448	3831	0.0
group_924	group_924	BB_RS05620	BB_D04	91.045	335	4.38e-133
mtnN	mtnN	BB_RS05010	BB_I06	99.877	816	0.0
group_956	group_956	BB_RS05025	BB_I12	100.000	219	1.35e-111
group_863	group_863	BB_RS05045	BB_I20	99.820	555	0.0
group_481	group_481	BB_RS05050	BB_I21	99.469	753	0.0
group_847	group_847	BB_RS05055	BB_I22	100.000	573	0.0
group_120	group_120	BB_RS05060	BB_I26	99.746	1179	0.0
group_1184	group_1184	BB_RS05065	BB_I28	99.617	783	0.0
group_645	group_645	BB_RS05070	BB_I29	99.850	666	0.0
group_1185	group_1185	BB_RS05075	BB_I31	99.596	495	0.0
group_97	group_97	BB_RS05085	BB_I36	99.522	837	0.0
group_968	group_968	BB_RS04865	BB_K13	90.625	160	4.82e-59
group_110	group_110	BB_RS04840	BB_K02a	99.190	988	0.0
group_1144	group_1144	BB_RS04835	BB_K01	99.329	894	0.0
group_269	group_269	BB_RS04860	BB_K12	98.569	699	0.0
sIMPL	sIMPL	BB_RS04865	BB_K13	98.851	696	0.0
group_850	group_850	BB_RS04940	BB_K41	98.529	544	0.0
group_978	group_978	BB_RS05720	BB_F08	99.187	123	4.11e-58
group_380	group_380	BB_RS05835	BB_F32	69.601	727	4.53e-80
group_323	group_323	BB_RS05835	BB_F32	72.562	441	1.04e-64
group_1228	group_1228	BB_RS04795	BB_J45	99.308	723	0.0
group_1209	group_1209	BB_RS04770	BB_J34	97.946	1071	0.0
group_1221	group_1221	BB_RS04795	BB_J45	97.372	723	0.0
group_1229	group_1229	BB_RS04800	BB_J46	99.327	297	4.38e-151
group_1247	group_1247	BB_RS05245	BB_A34	99.748	1590	0.0
group_1279	group_1279	BB_RS05250	BB_A36	98.910	642	0.0
group_1282	group_1282	BB_RS05255	BB_A37	98.350	606	0.0
group_1057	group_1057	BB_RS07340	BB_U05	99.873	789	0.0
group_943	group_943	BB_RS05460	BB_C07%2CBBC07	98.596	285	7.13e-142
group_136	group_136	BB_RS05435	BB_C01%2CBBC01	92.987	1098	0.0
group_1058	group_1058	BB_RS07345	BB_U06	100.000	588	0.0
group_1061	group_1061	BB_RS07355	BB_U08	100.000	294	3.56e-152
group_1062	group_1062	BB_RS07360	BB_U09	99.649	285	1.13e-145
tsaC	tsaC	BB_RS07370	BB_U11	100.000	993	0.0
group_1063	group_1063	BB_RS07375	BB_U12	100.000	432	0.0
group_573	group_573	BB_RS04360	BB_H26	97.996	499	0.0
group_140	group_140	BB_RS05080	BB_I34	99.747	792	0.0
group_607	group_607	BB_RS05000	BB_I0044%2CBB_I02	100.000	369	0.0
group_220	group_220	BB_RS07665	BB_Q55	93.041	388	9.76e-166
queA	queA	BB_RS00105	BB_0021	98.742	1033	0.0
yliI	yliI	BB_RS00120	BB_0024	99.912	1140	0.0
plsC	plsC	BB_RS00185	BB_0037	99.602	753	0.0
group_1128	group_1128	BB_RS00465	BB_0095	99.817	546	0.0
group_355	group_355	BB_RS00705	BB_0143	96.825	189	3.07e-87
group_1143	group_1143	BB_RS00775	BB_0159	99.852	675	0.0
group_353	group_353	BB_RS01620	BB_0328	94.466	1572	0.0
group_1130	group_1130	BB_RS01625	BB_0329	97.858	1587	0.0
gatA	gatA	BB_RS01685	BB_0342	99.516	1446	0.0
group_492	group_492	BB_RS01695	BB_0344	99.809	2097	0.0
group_28	group_28	BB_RS01860	BB_0378	99.397	663	0.0
dnaA	dnaA	BB_RS02185	BB_0437	99.727	1464	0.0
group_134	group_134	BB_RS06090	BB_S08	100.000	384	0.0
group_1066	group_1066	BB_RS06085	BB_S07	100.000	456	0.0
group_1067	group_1067	BB_RS06075	BB_S05	98.255	573	0.0
group_1069	group_1069	BB_RS05855	BB_P03	97.491	558	0.0
group_164	group_164	BB_RS07305	BB_N39	73.928	583	8.11e-104
group_676	group_676	BB_RS06630	BB_M30	95.268	1099	0.0
group_364	group_364	BB_RS06805	BB_O24	99.440	357	0.0
group_595	group_595	BB_RS05950	BB_P22	97.794	816	0.0
group_1070	group_1070	BB_RS07205	BB_N19	100.000	333	2.74e-173
group_822	group_822	BB_RS06430	BB_R34	71.545	369	1.74e-46
group_656	group_656	BB_RS05780	BB_F24	69.829	759	3.85e-87
group_579	group_579	BB_RS04540	BB_G10	80.647	2103	0.0
rdgC	rdgC	BB_RS04550	BB_G12	96.270	429	0.0
group_577	group_577	BB_RS04565	BB_G15	83.969	393	5.19e-120
group_642	group_642	BB_RS04570	BB_G16	81.928	332	2.62e-91
group_660	group_660	BB_RS04580	BB_G18	77.866	506	4.95e-109
group_664	group_664	BB_RS04590	BB_G20	83.496	1024	0.0
group_668	group_668	BB_RS04595	BB_G21	87.930	1193	0.0
group_667	group_667	BB_RS04600	BB_G0036	92.035	339	1.27e-139
group_670	group_670	BB_RS04610	BB_G23	79.363	785	0.0
group_671	group_671	BB_RS04615	BB_G24	89.812	2601	0.0
group_672	group_672	BB_RS04620	BB_G25	83.463	387	1.12e-115
group_913	group_913	BB_RS04625	BB_G26	74.128	344	1.67e-56
group_503	group_503	BB_RS04640	BB_G29	75.505	743	2.98e-142
group_1187	group_1187	BB_RS04645	BB_G30	68.243	296	8.61e-23
group_828	group_828	BB_RS04650	BB_G31	70.574	401	3.22e-49
group_832	group_832	BB_RS04345	BB_H13	72.672	655	7.11e-108
group_448	group_448	BB_RS04665	BB_G34	84.444	765	0.0
group_282	group_282	BB_RS04500	BB_G01	69.775	890	2.98e-108
group_127	group_127	BB_RS04515	BB_G05	88.272	1134	0.0
group_856	group_856	BB_RS05775	BB_F23	85.091	550	1.45e-179
group_447	group_447	BB_RS05780	BB_F24	85.321	763	0.0
group_857	group_857	BB_RS05785	BB_F25	84.574	564	2.62e-176
group_138	group_138	BB_RS05790	BB_F26	80.581	1102	0.0
group_389	group_389	BB_RS04605	BB_G22	80.541	591	1.30e-156
group_1166	group_1166	BB_RS04615	BB_G24	86.811	1198	0.0
group_985	group_985	BB_RS04965	BB_K48	99.885	867	0.0
group_125	group_125	BB_RS04960	BB_K47	98.784	987	0.0
group_957	group_957	BB_RS04945	BB_K42	100.000	219	1.35e-111
group_868	group_868	BB_RS04940	BB_K41	100.000	546	0.0
group_239	group_239	BB_RS04935	BB_K40	87.118	621	0.0
group_52	group_52	BB_RS04930	BB_K39	99.206	378	0.0
group_969	group_969	BB_RS04925	BB_K0058	100.000	177	6.69e-89
group_48	group_48	BB_RS04920	BB_K37	99.823	564	0.0
group_499	group_499	BB_RS04845	BB_K07	99.867	753	0.0
mlpF~~~mlpC	mlpF~~~mlpC	BB_RS06620	BB_M28	99.778	450	0.0
group_776	group_776	BB_RS06550	BB_M14	84.649	228	1.15e-68
group_764	group_764	BB_RS06515	BB_M07	86.784	454	2.12e-157
group_410	group_410	BB_RS06500	BB_M04	81.565	754	0.0
group_739	group_739	BB_RS06490	BB_M02	84.052	696	0.0
group_746	group_746	BB_RS06895	BB_O44	87.657	1353	0.0
group_369	group_369	BB_RS06670	BB_M38	69.509	774	1.51e-92
group_254	group_254	BB_RS07280	BB_N34	79.287	449	1.06e-112
group_795	group_795	BB_RS07600	BB_Q41	90.374	561	0.0
group_794	group_794	BB_RS07595	BB_Q40	90.344	756	0.0
group_864	group_864	BB_RS05045	BB_I20	79.065	535	1.04e-130
group_149	group_149	BB_RS04520	BB_G06	79.242	1055	0.0
group_976	group_976	BB_RS04335	BB_H09	90.299	134	9.18e-48
group_459	group_459	BB_RS04365	BB_H27	95.614	570	0.0
group_575	group_575	BB_RS04370	BB_H28	96.958	756	0.0
group_655	group_655	BB_RS04380	BB_H32	95.200	750	0.0
group_179	group_179	BB_RS04665	BB_G34	83.399	765	0.0
group_1197	group_1197	BB_RS05595	BB_B27	99.275	552	0.0
group_1204	group_1204	BB_RS05570	BB_B22	92.257	1356	0.0
group_358	group_358	BB_RS05665	BB_D15	99.663	297	3.60e-152
group_470	group_470	BB_RS07130	BB_N05	99.132	576	0.0
group_551	group_551	BB_RS07115	BB_N02	100.000	693	0.0
group_883	group_883	BB_RS07310	BB_N41	99.807	519	0.0
yqaJ~~~bppA	yqaJ~~~bppA	BB_RS07285	BB_N35	99.623	1326	0.0
mlpI	mlpI	BB_RS07250	BB_N28	100.000	429	0.0
bdrA	bdrA	BB_RS06010	BB_P34	90.393	687	0.0
group_270	group_270	BB_RS06005	BB_P33	100.000	558	0.0
group_121	group_121	BB_RS06000	BB_P32	99.460	741	0.0
group_1150	group_1150	BB_RS00005	BB_0001	98.429	573	0.0
trpS	trpS	BB_RS00025	BB_0005	99.714	1050	0.0
pspE	pspE	BB_RS00080	BB_0016	98.656	372	0.0
pilF	pilF	BB_RS00660	BB_0134	99.911	1128	0.0
hisS	hisS	BB_RS00665	BB_0135	99.781	1371	0.0
group_29	group_29	BB_RS00770	BB_0158	99.163	717	0.0
group_382	group_382	BB_RS01675	BB_0340	97.407	810	0.0
gatB	gatB	BB_RS01680	BB_0341	97.668	1458	0.0
group_1161	group_1161	BB_RS01970	BB_0398	98.450	1032	0.0
rpsH	rpsH	BB_RS02485	BB_0492	97.995	399	0.0
wcaA	wcaA	BB_RS02875	BB_0572	99.906	1065	0.0
zwf	zwf	BB_RS03225	BB_0636	94.572	1437	0.0
rplS	rplS	BB_RS03540	BB_0699	98.082	365	0.0
group_871	group_871	BB_RS03545	BB_0701	98.711	543	0.0
group_186	group_186	BB_RS03720	BB_0734	99.310	1014	0.0
group_21	group_21	BB_RS03800	BB_0749	98.353	1275	0.0
group_247	group_247	BB_RS03805	BB_0751	98.915	1014	0.0
group_238	group_238	BB_RS04515	BB_G05	96.528	144	5.07e-64
group_49	group_49	BB_RS05070	BB_I29	81.579	114	3.79e-26
dbpB	dbpB	BB_RS05220	BB_A25	99.113	564	0.0
group_1273	group_1273	BB_RS05165	BB_A12	98.889	180	8.31e-88
group_328	group_328	BB_RS06750	BB_O13	96.272	456	0.0
group_535	group_535	BB_RS07360	BB_U09	80.303	198	3.05e-46
group_502	group_502	BB_RS06670	BB_M38	79.407	573	8.26e-140
group_1074	group_1074	BB_RS07025	BB_L26	99.153	354	2.56e-180
group_610	group_610	BB_RS07575	BB_Q35	84.820	639	0.0
group_496	group_496	BB_RS06010	BB_P34	80.835	647	4.49e-174
group_210	group_210	BB_RS06785	BB_O20	97.270	879	0.0
group_1191	group_1191	BB_RS05600	BB_B28	98.474	1245	0.0
group_1188	group_1188	BB_RS05485	BB_B02	97.987	447	0.0
celA	celA	BB_RS05505	BB_B06	98.742	318	9.72e-160
group_267	group_267	BB_RS04435	BB_E16	94.364	621	0.0
group_1176	group_1176	BB_RS04515	BB_G05	97.695	564	0.0
group_393	group_393	BB_RS05660	BB_D14	96.047	1113	0.0
group_392	group_392	BB_RS05650	BB_D11	99.476	954	0.0
group_352	group_352	BB_RS05645	BB_D10	98.960	577	0.0
group_644	group_644	BB_RS04865	BB_K13	93.813	695	0.0
uppS	uppS	BB_RS00590	BB_0120	91.919	693	0.0
frr	frr	BB_RS00595	BB_0121	93.153	555	0.0
tsf	tsf	BB_RS00600	BB_0122	92.024	840	0.0
ycf19	ycf19	BB_RS02915	BB_0580	95.164	579	0.0
nagC	nagC	BB_RS03510	BB_0693	95.782	1209	0.0
pQQ	pQQ	BB_RS03760	BB_0743	97.291	1698	0.0
group_1323	group_1323	BB_RS04300	BB_0852	100.000	1185	0.0
group_1278	group_1278	BB_RS05320	BB_A50	97.965	1425	0.0
group_1075	group_1075	BB_RS04415	BB_H41	99.651	573	0.0
group_118	group_118	BB_RS06060	BB_S02	99.423	693	0.0
bdrR	bdrR	BB_RS07245	BB_N27	100.000	555	0.0
bdrQ	bdrQ	BB_RS07280	BB_N34	99.590	244	3.08e-123
group_757	group_757	BB_RS04660	BB_G33	99.875	801	0.0
group_617	group_617	BB_RS04645	BB_G30	100.000	411	0.0
group_362	group_362	BB_RS04635	BB_G28	100.000	387	0.0
group_51	group_51	BB_RS05100	BB_I40	100.000	258	1.22e-132
group_949	group_949	BB_RS07690	BB_Q67	75.794	252	9.18e-45
group_16	group_16	BB_RS04445	BB_E18	94.595	259	3.79e-113
group_497	group_497	BB_RS04440	BB_E17	91.961	510	0.0
group_144	group_144	BB_RS04420	BB_E02	99.739	3834	0.0
group_256	group_256	BB_RS06765	BB_O16	94.671	638	0.0
group_534	group_534	BB_RS06145	BB_S19	99.099	333	6.03e-169
group_432	group_432	BB_RS06600	BB_M24	98.559	347	8.22e-174
erpM	erpM	BB_RS06880	BB_O40	100.000	1092	0.0
group_449	group_449	BB_RS05780	BB_F24	99.608	765	0.0
group_262	group_262	BB_RS07750	BB_K35	97.701	174	7.49e-82
ospB	ospB	BB_RS05185	BB_A16	99.664	894	0.0
group_388	group_388	BB_RS06830	BB_O29	91.529	1027	0.0
group_258	group_258	BB_RS07495	BB_Q19	96.970	429	0.0
group_1079	group_1079	BB_RS06735	BB_O10	99.825	570	0.0
group_1082	group_1082	BB_RS06805	BB_O24	80.328	305	3.83e-76
group_5	group_5	BB_RS04335	BB_H09	89.394	3809	0.0
group_147	group_147	BB_RS05790	BB_F26	66.175	949	1.73e-55
group_848	group_848	BB_RS05785	BB_F25	68.053	457	1.69e-39
group_482	group_482	BB_RS07055	BB_L32	69.210	747	7.36e-71
group_329	group_329	BB_RS04380	BB_H32	74.844	640	4.76e-118
group_313	group_313	BB_RS05095	BB_I39	86.621	867	0.0
group_102	group_102	BB_RS04430	BB_E09	92.832	279	7.87e-116
group_1083	group_1083	BB_RS07425	BB_Q05	67.903	782	5.68e-79
group_1086	group_1086	BB_RS07405	BB_T07	82.857	175	1.21e-47
group_189	group_189	BB_RS07345	BB_U06	97.778	135	6.87e-62
group_1087	group_1087	BB_RS04760	BB_J29	91.383	998	0.0
group_361	group_361	BB_RS04640	BB_G29	94.203	276	1.36e-119
group_975	group_975	BB_RS04640	BB_G29	93.396	106	3.75e-40
group_844	group_844	BB_RS07060	BB_L34	71.082	453	2.55e-56
group_341	group_341	BB_RS06640	BB_M32	69.220	744	1.11e-81
group_1301	group_1301	BB_RS05835	BB_F32	64.844	3018	1.65e-157
hDGYP	hDGYP	BB_RS01010	BB_0205	100.000	1578	0.0
mutL	mutL	BB_RS01040	BB_0211	99.891	1833	0.0
group_74	group_74	BB_RS02295	BB_0458	99.934	1521	0.0
dedD	dedD	BB_RS02740	BB_0546	100.000	861	0.0
guaB	guaB	BB_RS05555	BB_B17	100.000	1215	0.0
group_322	group_322	BB_RS06020	BB_P36	98.122	426	0.0
group_1090	group_1090	BB_RS07080	BB_L38	100.000	776	0.0
erpA	erpA	BB_RS06030	BB_P38	100.000	522	0.0
group_1091	group_1091	BB_RS07095	BB_L41	100.000	540	0.0
group_841	group_841	BB_RS06245	BB_S41	100.000	591	0.0
group_531	group_531	BB_RS06260	BB_S44	100.000	567	0.0
group_407	group_407	BB_RS06290	BB_R05	100.000	576	0.0
group_1093	group_1093	BB_RS06395	BB_R26	100.000	354	0.0
group_1094	group_1094	BB_RS06245	BB_S41	98.387	62	4.18e-25
group_344	group_344	BB_RS06460	BB_R41	100.000	816	0.0
group_335	group_335	BB_RS06470	BB_R43	100.000	528	0.0
group_1089	group_1089	BB_RS05985	BB_P29	99.705	1017	0.0
group_1095	group_1095	BB_RS07295	BB_N37	95.882	777	0.0
erpC	erpC	BB_RS06035	BB_P39	100.000	1137	0.0
group_160	group_160	BB_RS07160	BB_N11	100.000	1089	0.0
group_1174	group_1174	BB_RS04850	BB_K09	100.000	210	1.38e-106
group_1180	group_1180	BB_RS04870	BB_K15	100.000	627	0.0
group_1096	group_1096	BB_RS04970	BB_K49	100.000	996	0.0
group_158	group_158	BB_RS04980	BB_K52	100.000	849	0.0
group_1223	group_1223	BB_RS04725	BB_J19	100.000	996	0.0
group_1210	group_1210	BB_RS04815	BB_J50	100.000	468	0.0
group_1325	group_1325	BB_RS07415	BB_Q03	100.000	552	0.0
group_1326	group_1326	BB_RS07420	BB_Q04	100.000	411	0.0
group_962	group_962	BB_RS07420	BB_Q04	100.000	109	6.14e-52
group_483	group_483	BB_RS07425	BB_Q05	100.000	753	0.0
group_1175	group_1175	BB_RS07430	BB_Q06	100.000	464	0.0
group_458	group_458	BB_RS07440	BB_Q08	100.000	762	0.0
group_875	group_875	BB_RS07445	BB_Q09	100.000	537	0.0
group_966	group_966	BB_RS06095	BB_S09	100.000	189	2.21e-95
group_494	group_494	BB_RS07625	BB_Q47	100.000	1038	0.0
group_366	group_366	BB_RS07645	BB_Q51	100.000	486	0.0
group_916	group_916	BB_RS07645	BB_Q51	100.000	381	0.0
group_32	group_32	BB_RS07660	BB_Q54	100.000	747	0.0
group_917	group_917	BB_RS07895	BB_Q57	100.000	381	0.0
group_887	group_887	BB_RS07675	BB_Q59	100.000	372	0.0
group_954	group_954	BB_RS07685	BB_Q65	100.000	228	1.83e-116
group_10	group_10	BB_RS07690	BB_Q67	100.000	3261	0.0
group_928	group_928	BB_RS07705	BB_Q80	100.000	348	0.0
group_963	group_963	BB_RS07705	BB_Q80	100.000	195	1.26e-98
group_1134	group_1134	BB_RS01805	BB_0367	99.642	279	2.00e-142
tmk	tmk	BB_RS04025	BB_0793	100.000	609	0.0
group_980	group_980	BB_RS04540	BB_G10	88.235	68	4.47e-19
group_890	group_890	BB_RS05730	BB_F10	100.000	498	0.0
group_1097	group_1097	BB_RS05700	BB_F03	100.000	516	0.0
group_851	group_851	BB_RS07485	BB_Q17	98.942	567	0.0
group_477	group_477	BB_RS05965	BB_P25	99.702	336	2.76e-173
group_955	group_955	BB_RS07190	BB_N16	100.000	222	3.21e-113
group_624	group_624	BB_RS07110	BB_N01	100.000	1227	0.0
group_1168	group_1168	BB_RS07435	BB_Q07	100.000	600	0.0
group_876	group_876	BB_RS05845	BB_P01	100.000	537	0.0
pASTA	pASTA	BB_RS00310	BB_0063	98.413	1008	0.0
group_1116	group_1116	BB_RS00685	BB_0139	98.718	312	1.72e-156
rodA	rodA	BB_RS03645	BB_0719	99.317	1317	0.0
truB	truB	BB_RS04075	BB_0803	99.176	849	0.0
tgt	tgt	BB_RS04105	BB_0809	99.025	1128	0.0
group_1117	group_1117	BB_RS04215	BB_0832	98.909	825	0.0
lptD	lptD	BB_RS04245	BB_0838	99.361	3441	0.0
group_1195	group_1195	BB_RS05530	BB_B11	98.073	519	0.0
ospC	ospC	BB_RS05565	BB_B19	83.513	649	0.0
group_1178	group_1178	BB_RS04315	BB_H04	99.383	324	1.06e-165
group_759	group_759	BB_RS04345	BB_H13	91.425	723	0.0
group_1302	group_1302	BB_RS05835	BB_F32	65.700	1172	4.52e-73
group_585	group_585	BB_RS07045	BB_L30	97.354	1096	0.0
group_246	group_246	BB_RS06550	BB_M14	97.046	237	1.47e-111
group_215	group_215	BB_RS06625	BB_M29	98.528	951	0.0
group_1304	group_1304	BB_RS07575	BB_Q35	98.266	173	3.37e-80
group_1303	group_1303	BB_RS07575	BB_Q35	86.441	118	1.21e-30
group_596	group_596	BB_RS06835	BB_O30	96.636	1100	0.0
group_191	group_191	BB_RS06200	BB_S31	97.458	944	0.0
erpG	erpG	BB_RS06245	BB_S41	97.643	297	1.12e-143
group_1098	group_1098	BB_RS06615	BB_M27	80.785	484	2.89e-124
group_581	group_581	BB_RS04515	BB_G05	97.695	911	0.0
group_85	group_85	BB_RS04655	BB_G32	65.698	723	1.45e-38
group_1294	group_1294	BB_RS05340	BB_A54	100.000	267	1.52e-137
group_1284	group_1284	BB_RS05400	BB_A69	74.781	686	6.61e-123
vlsE	vlsE	BB_RS05835	BB_F32	64.817	3135	2.60e-171
ospA	ospA	BB_RS05180	BB_A15	96.229	822	0.0
group_1283	group_1283	BB_RS05140	BB_A07	93.671	474	0.0
group_233	group_233	BB_RS01290	BB_0260	98.827	1023	0.0
fliK	fliK	BB_RS01415	BB_0285	99.491	1179	0.0
rpsZ	rpsZ	BB_RS02480	BB_0491	100.000	186	1.06e-93
pepD	pepD	BB_RS03055	BB_0608	95.807	1431	0.0
group_129	group_129	BB_RS04875	BB_K17	95.190	894	0.0
cspZ	cspZ	BB_RS04320	BB_H06	96.957	723	0.0
group_363	group_363	BB_RS05035	BB_I16	100.000	1201	0.0
group_27	group_27	BB_RS04500	BB_G01	69.796	884	5.58e-111
group_784	group_784	BB_RS04335	BB_H09	91.286	3810	0.0
group_651	group_651	BB_RS04575	BB_G17	97.482	834	0.0
group_700	group_700	BB_RS06875	BB_O39	88.636	660	0.0
bdrM	bdrM	BB_RS06650	BB_M34	78.439	756	0.0
group_1102	group_1102	BB_RS06035	BB_P39	95.965	1140	0.0
group_450	group_450	BB_RS06045	BB_P41	96.825	567	0.0
group_544	group_544	BB_RS05980	BB_P28	82.716	405	3.59e-116
group_620	group_620	BB_RS07575	BB_Q35	82.786	639	0.0
group_22	group_22	BB_RS06880	BB_O40	72.170	212	4.36e-25
mlpL	mlpL	BB_RS05980	BB_P28	72.263	137	5.16e-13
group_1103	group_1103	BB_RS06490	BB_M02	97.835	693	0.0
