assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
UNY208P,contig_11 [gcode=11] [topology=linear],18102,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,18102,246,100.0,725,241,"[(1, 242)]","[(2837, 3562)]","[(1, 242)]",4.005082311346812,pf32
UNY208P,contig_12 [gcode=11] [topology=linear],24963,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,24963,252,100.0,755,251,"[(1, 252)]","[(11835, 12590)]","[(1, 252)]",3.024476224812723,pf32
UNY208P,contig_13 [gcode=11] [topology=linear],25503,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,25503,254,100.0,761,253,"[(1, 254)]","[(9774, 10535)]","[(1, 254)]",2.9839626710583067,pf32
UNY208P,contig_14 [gcode=11] [topology=linear],28856,H28_B31_lp28-3_ParA_X,lp28-3,H28,28856,251,100.0,752,250,"[(1, 251)]","[(18014, 18766)]","[(1, 251)]",2.6060438037149987,pf32
UNY208P,contig_15 [gcode=11] [topology=linear],29155,I21_B31_lp28-4_ParA_X,lp28-4,I21,29155,250,100.0,749,249,"[(1, 250)]","[(13801, 14550)]","[(1, 250)]",2.569027611044417,pf32
UNY208P,contig_16 [gcode=11] [topology=linear],23102,RS01665_B31_NRZ_p_lp28-1_ParA_X,lp28-1,RS01665,23102,249,100.0,746,248,"[(1, 249)]","[(14223, 14969)]","[(1, 249)]",3.229157648688425,pf32
UNY208P,contig_17 [gcode=11] [topology=linear],26719,RS06425_B331_B331_lp28_6_ParA_X,lp28-6,RS06425,26719,251,100.0,752,250,"[(1, 251)]","[(2966, 3718)]","[(1, 251)]",2.814476589692728,pf32
UNY208P,contig_18 [gcode=11] [topology=linear],23693,K21_B31_lp36_ParA_X,lp36,K21,23693,249,100.0,728,242,"[(1, 243)]","[(11060, 11788)]","[(1, 243)]",3.072637487865614,pf32
UNY208P,contig_19 [gcode=11] [topology=linear],53883,A20_B31_lp54_ParA_X,lp54,A20,53883,250,100.0,749,249,"[(1, 250)]","[(13582, 14331)]","[(1, 250)]",1.3900488094575283,pf32
UNY208P,contig_2 [gcode=11] [topology=linear],26522,gb|CP001271.1|,cp26,156a,26522,26522,98.08620630627546,29188,29188,"[(19449, 20782), (9650, 26522), (1, 9649), (17982, 19317)]","[(16874, 26522), (8333, 9668), (1, 16873), (9800, 11133)]","[(9650, 26522), (1, 9649), (17982, 19317), (19449, 20782)]",110.05203227509236,wp
UNY208P,contig_3 [gcode=11] [topology=linear],14883,P32_B31_cp32-1_ParA_X,cp32-1,P32,14883,246,100.0,737,245,"[(1, 246)]","[(9408, 10145)]","[(1, 246)]",4.951958610495196,pf32
UNY208P,contig_4 [gcode=11] [topology=linear],30439,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,30439,252,100.0,755,251,"[(1, 252)]","[(16095, 16850)]","[(1, 252)]",2.4803705772200138,pf32
UNY208P,contig_5 [gcode=11] [topology=linear],30655,RS00580_ZS7_ZS7_cp32-12_ParA_X,cp32-12,RS00580,30655,260,100.0,779,259,"[(1, 260)]","[(10190, 10969)]","[(1, 260)]",2.541184146142554,pf32
UNY208P,contig_6 [gcode=11] [topology=linear],30300,B379_cp32-2_ParA_1,cp32-2,B379,30300,251,100.0,752,250,"[(1, 251)]","[(21091, 21843)]","[(1, 251)]",2.4818481848184817,pf32
UNY208P,contig_7 [gcode=11] [topology=linear],30635,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,30635,257,100.0,770,256,"[(1, 257)]","[(14232, 15002)]","[(1, 257)]",2.5134649910233398,pf32
UNY208P,contig_8 [gcode=11] [topology=linear],21337,O32_B31_cp32-7_ParA_X,cp32-7,O32,21337,249,100.0,746,248,"[(1, 249)]","[(19283, 20029)]","[(1, 249)]",3.496274077892862,pf32
UNY208P,contig_9 [gcode=11] [topology=linear],30842,L32_B31_cp32-8_ParA_X,cp32-8,L32,30842,246,100.0,737,245,"[(1, 246)]","[(17912, 18649)]","[(1, 246)]",2.3895985993126256,pf32
UNY990P,contig_1 [gcode=11] [topology=linear],902813,80a_chromosome_ParA_2,chromosome,80a,902813,380,100.0,1139,379,"[(1, 380)]","[(533423, 534562)]","[(1, 380)]",0.1261612316171787,pf32
UNY990P,contig_10 [gcode=11] [topology=linear],31391,RS04755_29805_29805_lp28-3_ParA_X,lp28-3,RS04755,31391,251,99.601593625498,752,250,"[(1, 251)]","[(21415, 22167)]","[(1, 251)]",2.395591092988436,pf32
UNY990P,contig_11 [gcode=11] [topology=linear],28907,I21_B31_lp28-4_ParA_X,lp28-4,I21,28907,250,100.0,749,249,"[(1, 250)]","[(14690, 15439)]","[(1, 250)]",2.591067907427267,pf32
UNY990P,contig_12 [gcode=11] [topology=linear],24257,RS01665_B31_NRZ_p_lp28-1_ParA_X,lp28-1,RS01665,24257,249,100.0,746,248,"[(1, 249)]","[(12979, 13725)]","[(1, 249)]",3.075400915199736,pf32
UNY990P,contig_13 [gcode=11] [topology=linear],30083,RS06620_JD1_JD1_lp28-7_ParA_X,lp28-7,RS06620,30083,253,100.0,758,252,"[(1, 253)]","[(5768, 6526)]","[(1, 253)]",2.5196955090915134,pf32
UNY990P,contig_14 [gcode=11] [topology=linear],21424,RS210_MM1_plsm_lp28-8_ParA_X,lp28-8,RS210,21424,271,99.63099630996312,812,270,"[(1, 271)]","[(12252, 13064)]","[(1, 271)]",3.790141896938014,pf32
UNY990P,contig_15 [gcode=11] [topology=linear],28809,RS01335_MM1_plsm_lp36_ParA_X,lp36,RS01335,28809,249,100.0,728,242,"[(1, 243)]","[(19086, 19814)]","[(1, 243)]",2.5269880939984035,pf32
UNY990P,contig_16 [gcode=11] [topology=linear],39210,J17_B31_lp38_ParA_X,lp38,J17,39210,245,100.0,734,244,"[(1, 245)]","[(11527, 12261)]","[(1, 245)]",1.8719714358582,pf32
UNY990P,contig_17 [gcode=11] [topology=linear],54710,A20_B31_lp54_ParA_X,lp54,A20,54710,250,100.0,749,249,"[(1, 250)]","[(40399, 41148)]","[(1, 250)]",1.36903673917017,pf32
UNY990P,contig_2 [gcode=11] [topology=linear],26506,80a_cp26_ParA_1,cp26,80a,26506,253,100.0,758,252,"[(1, 253)]","[(10843, 11601)]","[(1, 253)]",2.859729872481702,pf32
UNY990P,contig_3 [gcode=11] [topology=linear],30824,RS01520_MM1_plsm_cp32-6_ParA_X,cp32-6,RS01520,30824,249,99.59839357429718,746,248,"[(1, 249)]","[(22525, 23271)]","[(1, 249)]",2.420192058136517,pf32
UNY990P,contig_4 [gcode=11] [topology=linear],29580,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,29580,252,100.0,755,251,"[(1, 252)]","[(22303, 23058)]","[(1, 252)]",2.552400270453009,pf32
UNY990P,contig_5 [gcode=11] [topology=linear],30213,Q40_B31_lp56_ParA_X,lp56,Q40,30213,251,99.601593625498,752,250,"[(1, 251)]","[(27497, 28249)]","[(1, 251)]",2.488994803561381,pf32
UNY990P,contig_6 [gcode=11] [topology=linear],30688,RS01500_JD1_JD1_cp32-8_ParA_X,cp32-8,RS01500,30688,246,100.0,731,243,"[(1, 244)]","[(22404, 23135)]","[(1, 244)]",2.3820385818561,pf32
UNY990P,contig_7 [gcode=11] [topology=linear],8520,gb|CP001460.1|,cp9-3,WI91-23,8520,8706,94.1218298174923,8362,8376,"[(938, 2868), (3206, 3559), (1, 937), (3549, 8706)]","[(7563, 8520), (2026, 2378), (2442, 7562), (1, 1934)]","[(3549, 8706), (938, 2868), (1, 937), (3206, 3559)]",98.14553990610328,wp
UNY990P,contig_8 [gcode=11] [topology=linear],16095,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,16095,246,100.0,725,241,"[(1, 242)]","[(12538, 13263)]","[(1, 242)]",4.504504504504505,pf32
UNY990P,contig_9 [gcode=11] [topology=linear],33164,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,33164,252,100.0,755,251,"[(1, 252)]","[(11402, 12157)]","[(1, 252)]",2.2765649499457243,pf32
URI101H,contig_1 [gcode=11] [topology=linear],910549,NE_5261_chromosome_ParA_2,chromosome,NE_5261,910549,380,100.0,1097,365,"[(1, 366)]","[(368706, 369803)]","[(1, 366)]",0.1204767673129068,pf32
URI101H,contig_10 [gcode=11] [topology=linear],30651,N32_B31_cp32-9_ParA_X,cp32-9,N32,30651,251,100.0,743,247,"[(1, 248)]","[(15039, 15782)]","[(1, 248)]",2.424064467717203,pf32
URI101H,contig_11 [gcode=11] [topology=linear],30307,S35_B31_cp32-3_ParA_X,cp32-3,S35,30307,246,100.0,737,245,"[(1, 246)]","[(20258, 20995)]","[(1, 246)]",2.431781436631801,pf32
URI101H,contig_12 [gcode=11] [topology=linear],30299,RS01165_B31_NRZ_p_cp32-4_ParA_X,cp32-4,RS01165,30299,251,100.0,752,250,"[(1, 251)]","[(14683, 15435)]","[(1, 251)]",2.481930096702861,pf32
URI101H,contig_13 [gcode=11] [topology=linear],30260,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,30260,252,100.0,755,251,"[(1, 252)]","[(19344, 20099)]","[(1, 252)]",2.4950429610046267,pf32
URI101H,contig_14 [gcode=11] [topology=linear],29790,M32_B31_cp32-6_ParA_X,cp32-6,M32,29790,249,100.0,746,248,"[(1, 249)]","[(19090, 19836)]","[(1, 249)]",2.504196038939241,pf32
URI101H,contig_15 [gcode=11] [topology=linear],29785,RS06245_ZS7_ZS7_lp28-2_ParA_X,lp28-2,RS06245,29785,255,100.0,764,254,"[(1, 255)]","[(23074, 23838)]","[(1, 255)]",2.5650495215712605,pf32
URI101H,contig_16 [gcode=11] [topology=linear],29020,B379_chromosome_ParA_5,chromosome,B379,29020,262,100.0,785,261,"[(1, 262)]","[(1255, 2040)]","[(1, 262)]",2.705031013094417,pf32
URI101H,contig_17 [gcode=11] [topology=linear],28162,H28_B31_lp28-3_ParA_X,lp28-3,H28,28162,251,100.0,752,250,"[(1, 251)]","[(16315, 17067)]","[(1, 251)]",2.6702648959590936,pf32
URI101H,contig_18 [gcode=11] [topology=linear],26498,NE_5261_cp26_ParA_1,cp26,NE_5261,26498,253,100.0,758,252,"[(1, 253)]","[(757, 1515)]","[(1, 253)]",2.86059325232093,pf32
URI101H,contig_19 [gcode=11] [topology=linear],25084,I21_B31_lp28-4_ParA_X,lp28-4,I21,25084,250,100.0,749,249,"[(1, 250)]","[(12966, 13715)]","[(1, 250)]",2.9859671503747407,pf32
URI101H,contig_2 [gcode=11] [topology=linear],53597,A20_B31_lp54_ParA_X,lp54,A20,53597,250,100.0,749,249,"[(1, 250)]","[(39296, 40045)]","[(1, 250)]",1.3974662760975427,pf32
URI101H,contig_20 [gcode=11] [topology=linear],24202,RS06415_JD1_JD1_lp28-5_ParA_X,lp28-5,RS06415,24202,250,100.0,749,249,"[(1, 250)]","[(18327, 19076)]","[(1, 250)]",3.094785554912817,pf32
URI101H,contig_21 [gcode=11] [topology=linear],18429,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,18429,246,100.0,725,241,"[(1, 242)]","[(14868, 15593)]","[(1, 242)]",3.9340170383634487,pf32
URI101H,contig_22 [gcode=11] [topology=linear],1025,gb|AE001584.1|,lp56,B31,1025,52971,99.16579770594367,957,957,"[(1, 513), (1, 446)]","[(513, 1025), (1, 446)]","[(1, 513), (446, 1)]",93.3658536585366,wp
URI101H,contig_23 [gcode=11] [topology=linear],1007,gb|CP094573.1|,lp28-4,B408,1007,27922,100.0,595,595,"[(367, 962)]","[(412, 1007)]","[(367, 962)]",59.08639523336644,wp
URI101H,contig_3 [gcode=11] [topology=linear],47767,Q40_B31_lp56_ParA_X,lp56,Q40,47767,251,100.0,752,250,"[(1, 251)]","[(24946, 25698)]","[(1, 251)]",1.5743086231080032,pf32
URI101H,contig_4 [gcode=11] [topology=linear],44226,J17_B31_lp38_ParA_X,lp38,J17,44226,245,100.0,734,244,"[(1, 245)]","[(32212, 32946)]","[(1, 245)]",1.6596572152127709,pf32
URI101H,contig_5 [gcode=11] [topology=linear],34467,K21_B31_lp36_ParA_X,lp36,K21,34467,249,100.0,728,242,"[(1, 243)]","[(20177, 20905)]","[(1, 243)]",2.1121652595236022,pf32
URI101H,contig_6 [gcode=11] [topology=linear],32342,F24_B31_lp28-1_ParA_X,lp28-1,F24,32342,254,100.0,761,253,"[(1, 254)]","[(13637, 14398)]","[(1, 254)]",2.3529775524086327,pf32
URI101H,contig_7 [gcode=11] [topology=linear],31881,RS00040_ZS7_ZS7_lp25_ParA_X,lp25,RS00040,31881,252,100.0,755,251,"[(1, 252)]","[(11494, 12249)]","[(1, 252)]",2.36818167560616,pf32
URI101H,contig_8 [gcode=11] [topology=linear],31246,O32_B31_cp32-7_ParA_X,cp32-7,O32,31246,249,100.0,746,248,"[(1, 249)]","[(21557, 22303)]","[(1, 249)]",2.387505600716892,pf32
URI101H,contig_9 [gcode=11] [topology=linear],30866,B500_cp32-5_ParA_1,cp32-5,B500,30866,257,98.83268482490271,770,256,"[(1, 257)]","[(21912, 22682)]","[(1, 257)]",2.4946543121881684,pf32
URI102H,contig_1 [gcode=11] [topology=linear],910559,NE_5261_chromosome_ParA_2,chromosome,NE_5261,910559,380,100.0,1097,365,"[(1, 366)]","[(368715, 369812)]","[(1, 366)]",0.120475444205153,pf32
URI102H,contig_10 [gcode=11] [topology=linear],30652,N32_B31_cp32-9_ParA_X,cp32-9,N32,30652,251,100.0,743,247,"[(1, 248)]","[(20263, 21006)]","[(1, 248)]",2.4239853843142374,pf32
URI102H,contig_11 [gcode=11] [topology=linear],30299,RS01165_B31_NRZ_p_cp32-4_ParA_X,cp32-4,RS01165,30299,251,100.0,752,250,"[(1, 251)]","[(27433, 28185)]","[(1, 251)]",2.481930096702861,pf32
URI102H,contig_12 [gcode=11] [topology=linear],30222,S35_B31_cp32-3_ParA_X,cp32-3,S35,30222,246,100.0,737,245,"[(1, 246)]","[(26074, 26811)]","[(1, 246)]",2.438620872212296,pf32
URI102H,contig_13 [gcode=11] [topology=linear],28108,H28_B31_lp28-3_ParA_X,lp28-3,H28,28108,251,100.0,752,250,"[(1, 251)]","[(16261, 17013)]","[(1, 251)]",2.675394905365021,pf32
URI102H,contig_14 [gcode=11] [topology=linear],27792,F24_B31_lp28-1_ParA_X,lp28-1,F24,27792,254,100.0,761,253,"[(1, 254)]","[(9309, 10070)]","[(1, 254)]",2.738198042602188,pf32
URI102H,contig_15 [gcode=11] [topology=linear],26498,NE_5261_cp26_ParA_1,cp26,NE_5261,26498,253,100.0,758,252,"[(1, 253)]","[(6980, 7738)]","[(1, 253)]",2.86059325232093,pf32
URI102H,contig_16 [gcode=11] [topology=linear],21941,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21941,246,100.0,1450,241,"[(1, 242)]","[(71, 796), (6469, 7194)]","[(1, 242), (1, 242)]",6.608632241009982,pf32
URI102H,contig_17 [gcode=11] [topology=linear],4275,Q08_B31_lp56_ParA_X,lp56,Q08,4275,253,100.0,758,252,"[(1, 253)]","[(806, 1564)]","[(1, 253)]",17.730994152046783,pf32
URI102H,contig_18 [gcode=11] [topology=linear],1706,gb|AE001577.1|,cp32-4,B31,1706,30299,99.58968347010553,1705,1705,"[(3176, 4881)]","[(1, 1706)]","[(3176, 4881)]",99.9413833528722,wp
URI102H,contig_19 [gcode=11] [topology=linear],1130,gb|CP019923.1|,lp28-1,PAbe,1130,28157,95.937318630296,1384,3422,"[(8073, 8330), (1989, 2244), (2571, 2826), (3723, 3972), (3147, 3396), (7503, 7758), (8657, 8918), (9230, 9487), (6342, 6597), (548, 1677)]","[(875, 1130), (1, 1130)]","[(1677, 548), (7503, 7758), (1989, 2244), (8073, 8330), (9230, 9487), (6342, 6597), (2571, 2826), (3147, 3396), (3723, 3972), (8657, 8918)]",122.4778761061947,wp
URI102H,contig_2 [gcode=11] [topology=linear],56558,RS06245_ZS7_ZS7_lp28-2_ParA_X,lp28-2,RS06245,56558,255,100.0,764,254,"[(1, 255)]","[(5961, 6725)]","[(1, 255)]",1.3508257010502491,pf32
URI102H,contig_20 [gcode=11] [topology=linear],1054,gb|CP094583.1|,cp32-2,B379,1054,30302,99.81024667931688,1053,1053,"[(5450, 6503)]","[(1, 1054)]","[(6503, 5450)]",99.90512333965845,wp
URI102H,contig_3 [gcode=11] [topology=linear],53613,A20_B31_lp54_ParA_X,lp54,A20,53613,250,100.0,749,249,"[(1, 250)]","[(39312, 40061)]","[(1, 250)]",1.3970492231361795,pf32
URI102H,contig_4 [gcode=11] [topology=linear],44193,J17_B31_lp38_ParA_X,lp38,J17,44193,245,100.0,734,244,"[(1, 245)]","[(32212, 32946)]","[(1, 245)]",1.6608965220736314,pf32
URI102H,contig_5 [gcode=11] [topology=linear],37608,Q40_B31_lp56_ParA_X,lp56,Q40,37608,251,100.0,752,250,"[(1, 251)]","[(25962, 26714)]","[(1, 251)]",1.9995745586045524,pf32
URI102H,contig_6 [gcode=11] [topology=linear],34426,K21_B31_lp36_ParA_X,lp36,K21,34426,249,100.0,728,242,"[(1, 243)]","[(13576, 14304)]","[(1, 243)]",2.1146807645384302,pf32
URI102H,contig_7 [gcode=11] [topology=linear],31823,RS00040_ZS7_ZS7_lp25_ParA_X,lp25,RS00040,31823,252,100.0,755,251,"[(1, 252)]","[(11435, 12190)]","[(1, 252)]",2.372497878892625,pf32
URI102H,contig_8 [gcode=11] [topology=linear],31245,O32_B31_cp32-7_ParA_X,cp32-7,O32,31245,249,100.0,746,248,"[(1, 249)]","[(19853, 20599)]","[(1, 249)]",2.3875820131220995,pf32
URI102H,contig_9 [gcode=11] [topology=linear],30866,B500_cp32-5_ParA_1,cp32-5,B500,30866,257,98.83268482490271,770,256,"[(1, 257)]","[(21814, 22584)]","[(1, 257)]",2.4946543121881684,pf32
URI103H,contig_1 [gcode=11] [topology=linear],921058,B379_chromosome_ParA_2,chromosome,B379,921058,380,100.0,1097,365,"[(1, 366)]","[(551451, 552548)]","[(1, 366)]",0.1191021629473931,pf32
URI103H,contig_10 [gcode=11] [topology=linear],30256,S35_B31_cp32-3_ParA_X,cp32-3,S35,30256,246,100.0,737,245,"[(1, 246)]","[(6075, 6812)]","[(1, 246)]",2.4358804865150714,pf32
URI103H,contig_11 [gcode=11] [topology=linear],28410,I21_B31_lp28-4_ParA_X,lp28-4,I21,28410,250,100.0,749,249,"[(1, 250)]","[(14630, 15379)]","[(1, 250)]",2.636395635339669,pf32
URI103H,contig_12 [gcode=11] [topology=linear],26514,JD1_cp26_ParA_1,cp26,JD1,26514,253,100.0,758,252,"[(1, 253)]","[(13864, 14622)]","[(1, 253)]",2.8588670136531644,pf32
URI103H,contig_13 [gcode=11] [topology=linear],24842,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,24842,252,100.0,755,251,"[(1, 252)]","[(11772, 12527)]","[(1, 252)]",3.039207793253361,pf32
URI103H,contig_14 [gcode=11] [topology=linear],24228,RS07610_JD1_JD1_lp28-6_ParA_X,lp28-6,RS07610,24228,251,100.0,752,250,"[(1, 251)]","[(1202, 1954)]","[(1, 251)]",3.1038467888393595,pf32
URI103H,contig_15 [gcode=11] [topology=linear],21567,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21567,246,100.0,1450,241,"[(1, 242)]","[(6448, 7173), (56, 781)]","[(1, 242), (1, 242)]",6.723234571335837,pf32
URI103H,contig_16 [gcode=11] [topology=linear],21197,O32_B31_cp32-7_ParA_X,cp32-7,O32,21197,249,100.0,746,248,"[(1, 249)]","[(8633, 9379)]","[(1, 249)]",3.519365948011511,pf32
URI103H,contig_17 [gcode=11] [topology=linear],21172,RS01730_MM1_plsm_cp32-9_ParA_X,cp32-9,RS01730,21172,251,100.0,743,247,"[(1, 248)]","[(14964, 15707)]","[(1, 248)]",3.509351974305687,pf32
URI103H,contig_18 [gcode=11] [topology=linear],15353,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,15353,254,100.0,761,253,"[(1, 254)]","[(9785, 10546)]","[(1, 254)]",4.956685989708852,pf32
URI103H,contig_19 [gcode=11] [topology=linear],1160,gb|CP001273.1|,lp28-1,156a,1160,24159,88.51190476190476,4547,11310,"[(18128, 19248), (22048, 23193), (17503, 18618), (15594, 16742), (21411, 22555), (16234, 17381), (20136, 21284), (20777, 21920), (16864, 18000), (19583, 20647)]","[(1, 1076), (1, 1160), (1, 1157), (1, 1158)]","[(16742, 15594), (20647, 19583), (23193, 22048), (22555, 21411), (21284, 20136), (17381, 16234), (18618, 17503), (18000, 16864), (21920, 20777), (19248, 18128)]",391.9827586206897,wp
URI103H,contig_2 [gcode=11] [topology=linear],86873,H28_B31_lp28-3_ParA_X,lp28-3,H28,86873,251,100.0,752,250,"[(1, 251)]","[(51233, 51985)]","[(1, 251)]",0.8656314389971567,pf32
URI103H,contig_3 [gcode=11] [topology=linear],53788,A20_B31_lp54_ParA_X,lp54,A20,53788,250,100.0,749,249,"[(1, 250)]","[(39429, 40178)]","[(1, 250)]",1.392503904216554,pf32
URI103H,contig_4 [gcode=11] [topology=linear],30795,297_cp32-12_ParA_X,cp32-12,297,30795,260,100.0,779,259,"[(1, 260)]","[(11452, 12231)]","[(1, 260)]",2.529631433674297,pf32
URI103H,contig_5 [gcode=11] [topology=linear],30638,RS01520_MM1_plsm_cp32-6_ParA_X,cp32-6,RS01520,30638,249,100.0,746,248,"[(1, 249)]","[(12043, 12789)]","[(1, 249)]",2.4348847836020626,pf32
URI103H,contig_6 [gcode=11] [topology=linear],30636,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,30636,257,100.0,770,256,"[(1, 257)]","[(11114, 11884)]","[(1, 257)]",2.5133829481655567,pf32
URI103H,contig_7 [gcode=11] [topology=linear],30301,B379_cp32-2_ParA_1,cp32-2,B379,30301,251,100.0,752,250,"[(1, 251)]","[(24466, 25218)]","[(1, 251)]",2.481766278340649,pf32
URI103H,contig_8 [gcode=11] [topology=linear],30285,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,30285,252,100.0,755,251,"[(1, 252)]","[(17067, 17822)]","[(1, 252)]",2.4929833250784217,pf32
URI103H,contig_9 [gcode=11] [topology=linear],30258,RS07790_JD1_JD1_lp38_ParA_X,lp38,RS07790,30258,245,100.0,734,244,"[(1, 245)]","[(24786, 25520)]","[(1, 245)]",2.4258047458523366,pf32
URI107H,contig_1 [gcode=11] [topology=linear],910570,NE_5261_chromosome_ParA_2,chromosome,NE_5261,910570,380,100.0,1097,365,"[(1, 366)]","[(368726, 369823)]","[(1, 366)]",0.1204739888201895,pf32
URI107H,contig_10 [gcode=11] [topology=linear],30299,RS01165_B31_NRZ_p_cp32-4_ParA_X,cp32-4,RS01165,30299,251,100.0,752,250,"[(1, 251)]","[(14683, 15435)]","[(1, 251)]",2.481930096702861,pf32
URI107H,contig_11 [gcode=11] [topology=linear],30231,S35_B31_cp32-3_ParA_X,cp32-3,S35,30231,246,100.0,737,245,"[(1, 246)]","[(25558, 26295)]","[(1, 246)]",2.4378948761205383,pf32
URI107H,contig_12 [gcode=11] [topology=linear],29838,M32_B31_cp32-6_ParA_X,cp32-6,M32,29838,249,100.0,746,248,"[(1, 249)]","[(20036, 20782)]","[(1, 249)]",2.500167571553053,pf32
URI107H,contig_13 [gcode=11] [topology=linear],29805,RS06245_ZS7_ZS7_lp28-2_ParA_X,lp28-2,RS06245,29805,255,100.0,764,254,"[(1, 255)]","[(5961, 6725)]","[(1, 255)]",2.563328300620701,pf32
URI107H,contig_14 [gcode=11] [topology=linear],29727,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,29727,252,100.0,755,251,"[(1, 252)]","[(19012, 19767)]","[(1, 252)]",2.539778652403539,pf32
URI107H,contig_15 [gcode=11] [topology=linear],28108,H28_B31_lp28-3_ParA_X,lp28-3,H28,28108,251,100.0,752,250,"[(1, 251)]","[(11096, 11848)]","[(1, 251)]",2.675394905365021,pf32
URI107H,contig_16 [gcode=11] [topology=linear],26680,F24_B31_lp28-1_ParA_X,lp28-1,F24,26680,254,100.0,761,253,"[(1, 254)]","[(17723, 18484)]","[(1, 254)]",2.8523238380809595,pf32
URI107H,contig_17 [gcode=11] [topology=linear],26499,I21_B31_lp28-4_ParA_X,lp28-4,I21,26499,250,100.0,749,249,"[(1, 250)]","[(12966, 13715)]","[(1, 250)]",2.826521755537945,pf32
URI107H,contig_18 [gcode=11] [topology=linear],26498,gb|CP124081.1|,cp26,Am388,26498,26498,98.255056564964,29152,29152,"[(17966, 19294), (19431, 20759), (1, 9668), (9669, 26498)]","[(15408, 16736), (16873, 18201), (1, 9668), (9669, 26498)]","[(26498, 9669), (9668, 1), (19294, 17966), (20759, 19431)]",110.01585025284928,wp
URI107H,contig_19 [gcode=11] [topology=linear],21938,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21938,246,100.0,1450,241,"[(1, 242)]","[(68, 793), (6466, 7191)]","[(1, 242), (1, 242)]",6.609535964992251,pf32
URI107H,contig_2 [gcode=11] [topology=linear],53613,A20_B31_lp54_ParA_X,lp54,A20,53613,250,100.0,749,249,"[(1, 250)]","[(39312, 40061)]","[(1, 250)]",1.3970492231361795,pf32
URI107H,contig_3 [gcode=11] [topology=linear],48783,Q40_B31_lp56_ParA_X,lp56,Q40,48783,251,100.0,752,250,"[(1, 251)]","[(22070, 22822)]","[(1, 251)]",1.541520611688498,pf32
URI107H,contig_4 [gcode=11] [topology=linear],44152,J17_B31_lp38_ParA_X,lp38,J17,44152,245,100.0,734,244,"[(1, 245)]","[(11207, 11941)]","[(1, 245)]",1.662438847617322,pf32
URI107H,contig_5 [gcode=11] [topology=linear],34480,K21_B31_lp36_ParA_X,lp36,K21,34480,249,100.0,728,242,"[(1, 243)]","[(13576, 14304)]","[(1, 243)]",2.111368909512761,pf32
URI107H,contig_6 [gcode=11] [topology=linear],31823,RS00040_ZS7_ZS7_lp25_ParA_X,lp25,RS00040,31823,252,100.0,755,251,"[(1, 252)]","[(19634, 20389)]","[(1, 252)]",2.372497878892625,pf32
URI107H,contig_7 [gcode=11] [topology=linear],31245,O32_B31_cp32-7_ParA_X,cp32-7,O32,31245,249,100.0,746,248,"[(1, 249)]","[(21598, 22344)]","[(1, 249)]",2.3875820131220995,pf32
URI107H,contig_8 [gcode=11] [topology=linear],30866,B500_cp32-5_ParA_1,cp32-5,B500,30866,257,98.83268482490271,770,256,"[(1, 257)]","[(891, 1661)]","[(1, 257)]",2.4946543121881684,pf32
URI107H,contig_9 [gcode=11] [topology=linear],30652,N32_B31_cp32-9_ParA_X,cp32-9,N32,30652,251,100.0,743,247,"[(1, 248)]","[(20418, 21161)]","[(1, 248)]",2.4239853843142374,pf32
URI111H,contig_1 [gcode=11] [topology=linear],910611,NE_5261_chromosome_ParA_2,chromosome,NE_5261,910611,380,100.0,1097,365,"[(1, 366)]","[(368888, 369985)]","[(1, 366)]",0.1204685645132773,pf32
URI111H,contig_10 [gcode=11] [topology=linear],30747,M32_B31_cp32-6_ParA_X,cp32-6,M32,30747,249,100.0,746,248,"[(1, 249)]","[(19714, 20460)]","[(1, 249)]",2.426252967769213,pf32
URI111H,contig_11 [gcode=11] [topology=linear],30703,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,30703,257,100.0,770,256,"[(1, 257)]","[(19652, 20422)]","[(1, 257)]",2.507898250985246,pf32
