assembly_id	contig_id	resolved_call
UCT29H	contig_4 [gcode=11] [topology=linear]	lp56
UCT29H	contig_5 [gcode=11] [topology=linear]	lp28-1
UCT29H	contig_6 [gcode=11] [topology=linear]	cp32-7
UCT29H	contig_7 [gcode=11] [topology=linear]	cp32-1
UCT29H	contig_8 [gcode=11] [topology=linear]	cp32-11
UCT29H	contig_9 [gcode=11] [topology=linear]	cp32-1+5
UCT30H	contig_1 [gcode=11] [topology=linear]	chromosome
UCT30H	contig_10 [gcode=11] [topology=linear]	cp32-3
UCT30H	contig_11 [gcode=11] [topology=linear]	cp26
UCT30H	contig_12 [gcode=11] [topology=linear]	lp28-3
UCT30H	contig_13 [gcode=11] [topology=linear]	lp36
UCT30H	contig_14 [gcode=11] [topology=linear]	lp17
UCT30H	contig_15 [gcode=11] [topology=linear]	cp32-7
UCT30H	contig_16 [gcode=11] [topology=linear]	cp32-9
UCT30H	contig_17 [gcode=11] [topology=linear]	cp32-1+5
UCT30H	contig_18 [gcode=11] [topology=linear]	cp32-11
UCT30H	contig_19 [gcode=11] [topology=linear]	cp32-12
UCT30H	contig_2 [gcode=11] [topology=linear]	lp25
UCT30H	contig_20 [gcode=11] [topology=linear]	chromosome
UCT30H	contig_21 [gcode=11] [topology=linear]	cp32-5
UCT30H	contig_22 [gcode=11] [topology=linear]	cp32-8
UCT30H	contig_23 [gcode=11] [topology=linear]	lp28-4
UCT30H	contig_24 [gcode=11] [topology=linear]	lp28-3
UCT30H	contig_3 [gcode=11] [topology=linear]	lp54
UCT30H	contig_4 [gcode=11] [topology=linear]	lp28-6
UCT30H	contig_5 [gcode=11] [topology=linear]	lp28-1
UCT30H	contig_6 [gcode=11] [topology=linear]	chromosome
UCT30H	contig_7 [gcode=11] [topology=linear]	lp38
UCT30H	contig_8 [gcode=11] [topology=linear]	cp32-6
UCT30H	contig_9 [gcode=11] [topology=linear]	cp32-2
UCT31H	contig_1 [gcode=11] [topology=linear]	chromosome
UCT31H	contig_10 [gcode=11] [topology=linear]	cp32-1+5
UCT31H	contig_11 [gcode=11] [topology=linear]	cp32-9
UCT31H	contig_12 [gcode=11] [topology=linear]	chromosome
UCT31H	contig_13 [gcode=11] [topology=linear]	cp32-4
UCT31H	contig_14 [gcode=11] [topology=linear]	cp32-3
UCT31H	contig_15 [gcode=11] [topology=linear]	cp32-6
UCT31H	contig_16 [gcode=11] [topology=linear]	lp28-2
UCT31H	contig_17 [gcode=11] [topology=linear]	lp28-3
UCT31H	contig_18 [gcode=11] [topology=linear]	cp26
UCT31H	contig_19 [gcode=11] [topology=linear]	lp28-4
UCT31H	contig_2 [gcode=11] [topology=linear]	lp54
UCT31H	contig_20 [gcode=11] [topology=linear]	lp17
UCT31H	contig_21 [gcode=11] [topology=linear]	cp9
UCT31H	contig_3 [gcode=11] [topology=linear]	lp56
UCT31H	contig_4 [gcode=11] [topology=linear]	lp36
UCT31H	contig_5 [gcode=11] [topology=linear]	lp28-1
UCT31H	contig_6 [gcode=11] [topology=linear]	lp25
UCT31H	contig_7 [gcode=11] [topology=linear]	cp32-7
UCT31H	contig_8 [gcode=11] [topology=linear]	cp32-1
UCT31H	contig_9 [gcode=11] [topology=linear]	cp32-11
UCT32H	contig_1 [gcode=11] [topology=linear]	chromosome
UCT32H	contig_10 [gcode=11] [topology=linear]	cp32-11
UCT32H	contig_11 [gcode=11] [topology=linear]	cp32-3
UCT32H	contig_12 [gcode=11] [topology=linear]	lp38
UCT32H	contig_13 [gcode=11] [topology=linear]	lp28-4
UCT32H	contig_14 [gcode=11] [topology=linear]	cp26
UCT32H	contig_15 [gcode=11] [topology=linear]	lp28-1
UCT32H	contig_16 [gcode=11] [topology=linear]	lp25
UCT32H	contig_17 [gcode=11] [topology=linear]	lp28-6
UCT32H	contig_18 [gcode=11] [topology=linear]	lp17
UCT32H	contig_19 [gcode=11] [topology=linear]	cp32-9
UCT32H	contig_2 [gcode=11] [topology=linear]	lp54
UCT32H	contig_20 [gcode=11] [topology=linear]	cp32-7
UCT32H	contig_21 [gcode=11] [topology=linear]	lp28-5
UCT32H	contig_22 [gcode=11] [topology=linear]	cp32-7
UCT32H	contig_23 [gcode=11] [topology=linear]	cp32-7
UCT32H	contig_24 [gcode=11] [topology=linear]	cp32-5
UCT32H	contig_25 [gcode=11] [topology=linear]	cp32-8
UCT32H	contig_26 [gcode=11] [topology=linear]	lp28-4
UCT32H	contig_27 [gcode=11] [topology=linear]	lp28-3
UCT32H	contig_3 [gcode=11] [topology=linear]	lp28-3
UCT32H	contig_4 [gcode=11] [topology=linear]	lp28-5
UCT32H	contig_5 [gcode=11] [topology=linear]	cp32-8
UCT32H	contig_6 [gcode=11] [topology=linear]	cp32-12
UCT32H	contig_7 [gcode=11] [topology=linear]	cp32-1+5
UCT32H	contig_8 [gcode=11] [topology=linear]	cp32-6
UCT32H	contig_9 [gcode=11] [topology=linear]	cp32-2
UCT35H	contig_1 [gcode=11] [topology=linear]	chromosome
UCT35H	contig_10 [gcode=11] [topology=linear]	lp32-3
UCT35H	contig_11 [gcode=11] [topology=linear]	lp17
UCT35H	contig_12 [gcode=11] [topology=linear]	cp32-5
UCT35H	contig_13 [gcode=11] [topology=linear]	lp5
UCT35H	contig_14 [gcode=11] [topology=linear]	cp9
UCT35H	contig_15 [gcode=11] [topology=linear]	cp32-10
UCT35H	contig_16 [gcode=11] [topology=linear]	cp32-7
UCT35H	contig_2 [gcode=11] [topology=linear]	lp28-3
UCT35H	contig_3 [gcode=11] [topology=linear]	lp54
UCT35H	contig_4 [gcode=11] [topology=linear]	lp28-1
UCT35H	contig_5 [gcode=11] [topology=linear]	cp32-1
UCT35H	contig_6 [gcode=11] [topology=linear]	cp32-13
UCT35H	contig_7 [gcode=11] [topology=linear]	cp32-12
UCT35H	contig_8 [gcode=11] [topology=linear]	lp38
UCT35H	contig_9 [gcode=11] [topology=linear]	cp26
UCT50H	contig_1 [gcode=11] [topology=linear]	chromosome
UCT50H	contig_10 [gcode=11] [topology=linear]	lp17
UCT50H	contig_11 [gcode=11] [topology=linear]	cp32-4
UCT50H	contig_12 [gcode=11] [topology=linear]	cp32-9
UCT50H	contig_13 [gcode=11] [topology=linear]	cp32-10
UCT50H	contig_14 [gcode=11] [topology=linear]	cp9
UCT50H	contig_15 [gcode=11] [topology=linear]	cp32-7
UCT50H	contig_16 [gcode=11] [topology=linear]	cp32-11
UCT50H	contig_17 [gcode=11] [topology=linear]	cp32-13
UCT50H	contig_18 [gcode=11] [topology=linear]	lp36
UCT50H	contig_19 [gcode=11] [topology=linear]	cp32-4
UCT50H	contig_2 [gcode=11] [topology=linear]	lp28-2
UCT50H	contig_20 [gcode=11] [topology=linear]	cp32-9
UCT50H	contig_21 [gcode=11] [topology=linear]	cp32-7
UCT50H	contig_22 [gcode=11] [topology=linear]	cp32-10
UCT50H	contig_3 [gcode=11] [topology=linear]	lp54
UCT50H	contig_4 [gcode=11] [topology=linear]	lp38
UCT50H	contig_5 [gcode=11] [topology=linear]	lp36
UCT50H	contig_6 [gcode=11] [topology=linear]	cp32-12
UCT50H	contig_7 [gcode=11] [topology=linear]	cp32-1+5
UCT50H	contig_8 [gcode=11] [topology=linear]	cp26
UCT50H	contig_9 [gcode=11] [topology=linear]	lp25
UCT92H	contig_1 [gcode=11] [topology=linear]	chromosome
UCT92H	contig_10 [gcode=11] [topology=linear]	cp32-2
UCT92H	contig_11 [gcode=11] [topology=linear]	cp32-11
UCT92H	contig_12 [gcode=11] [topology=linear]	lp38
UCT92H	contig_13 [gcode=11] [topology=linear]	cp32-3
UCT92H	contig_14 [gcode=11] [topology=linear]	lp28-4
UCT92H	contig_15 [gcode=11] [topology=linear]	cp26
UCT92H	contig_16 [gcode=11] [topology=linear]	lp28-3
UCT92H	contig_17 [gcode=11] [topology=linear]	lp28-1
UCT92H	contig_18 [gcode=11] [topology=linear]	lp28-6
UCT92H	contig_19 [gcode=11] [topology=linear]	lp36
UCT92H	contig_2 [gcode=11] [topology=linear]	lp54
UCT92H	contig_20 [gcode=11] [topology=linear]	cp32-9
UCT92H	contig_21 [gcode=11] [topology=linear]	cp32-7
UCT92H	contig_22 [gcode=11] [topology=linear]	lp28-1
UCT92H	contig_23 [gcode=11] [topology=linear]	lp28-4
UCT92H	contig_3 [gcode=11] [topology=linear]	lp25
UCT92H	contig_4 [gcode=11] [topology=linear]	lp28-5
UCT92H	contig_5 [gcode=11] [topology=linear]	cp32-1
UCT92H	contig_6 [gcode=11] [topology=linear]	cp32-8
UCT92H	contig_7 [gcode=11] [topology=linear]	cp32-12
UCT92H	contig_8 [gcode=11] [topology=linear]	cp32-1+5
UCT92H	contig_9 [gcode=11] [topology=linear]	cp32-6
UCT96H	contig_1 [gcode=11] [topology=linear]	chromosome
UCT96H	contig_10 [gcode=11] [topology=linear]	cp32-8
UCT96H	contig_11 [gcode=11] [topology=linear]	lp28-2
UCT96H	contig_12 [gcode=11] [topology=linear]	cp32-7
UCT96H	contig_13 [gcode=11] [topology=linear]	lp28-4
UCT96H	contig_14 [gcode=11] [topology=linear]	lp25
UCT96H	contig_15 [gcode=11] [topology=linear]	cp26
UCT96H	contig_16 [gcode=11] [topology=linear]	lp28-5
UCT96H	contig_17 [gcode=11] [topology=linear]	cp32-9
UCT96H	contig_18 [gcode=11] [topology=linear]	lp17
UCT96H	contig_19 [gcode=11] [topology=linear]	lp28-3
UCT96H	contig_2 [gcode=11] [topology=linear]	lp54
UCT96H	contig_20 [gcode=11] [topology=linear]	chromosome
UCT96H	contig_21 [gcode=11] [topology=linear]	lp28-1
UCT96H	contig_22 [gcode=11] [topology=linear]	lp28-3
UCT96H	contig_23 [gcode=11] [topology=linear]	lp28-3
UCT96H	contig_24 [gcode=11] [topology=linear]	lp28-3
UCT96H	contig_3 [gcode=11] [topology=linear]	lp38
UCT96H	contig_4 [gcode=11] [topology=linear]	lp36
UCT96H	contig_5 [gcode=11] [topology=linear]	cp32-1
UCT96H	contig_6 [gcode=11] [topology=linear]	cp32-6
UCT96H	contig_7 [gcode=11] [topology=linear]	cp32-11
UCT96H	contig_8 [gcode=11] [topology=linear]	cp32-4
UCT96H	contig_9 [gcode=11] [topology=linear]	cp32-3
UNY1032P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY1032P	contig_10 [gcode=11] [topology=linear]	lp25
UNY1032P	contig_11 [gcode=11] [topology=linear]	lp28-1
UNY1032P	contig_12 [gcode=11] [topology=linear]	lp28-2
UNY1032P	contig_13 [gcode=11] [topology=linear]	lp28-3
UNY1032P	contig_14 [gcode=11] [topology=linear]	lp28-4
UNY1032P	contig_15 [gcode=11] [topology=linear]	lp36
UNY1032P	contig_16 [gcode=11] [topology=linear]	lp38
UNY1032P	contig_17 [gcode=11] [topology=linear]	lp54
UNY1032P	contig_18 [gcode=11] [topology=linear]	lp56
UNY1032P	contig_2 [gcode=11] [topology=linear]	cp26
UNY1032P	contig_3 [gcode=11] [topology=linear]	cp32-11
UNY1032P	contig_4 [gcode=11] [topology=linear]	cp32-3
UNY1032P	contig_5 [gcode=11] [topology=linear]	cp32-4
UNY1032P	contig_6 [gcode=11] [topology=linear]	cp32-5
UNY1032P	contig_7 [gcode=11] [topology=linear]	cp32-6
UNY1032P	contig_8 [gcode=11] [topology=linear]	cp32-9
UNY1032P	contig_9 [gcode=11] [topology=linear]	lp17
UNY1038P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY1038P	contig_10 [gcode=11] [topology=linear]	lp17
UNY1038P	contig_11 [gcode=11] [topology=linear]	lp25
UNY1038P	contig_12 [gcode=11] [topology=linear]	lp28-1
UNY1038P	contig_13 [gcode=11] [topology=linear]	lp28-3
UNY1038P	contig_14 [gcode=11] [topology=linear]	lp28-4
UNY1038P	contig_15 [gcode=11] [topology=linear]	lp28-5
UNY1038P	contig_16 [gcode=11] [topology=linear]	lp28-6
UNY1038P	contig_17 [gcode=11] [topology=linear]	lp36
UNY1038P	contig_18 [gcode=11] [topology=linear]	lp38
UNY1038P	contig_19 [gcode=11] [topology=linear]	lp54
UNY1038P	contig_2 [gcode=11] [topology=linear]	cp26
UNY1038P	contig_3 [gcode=11] [topology=linear]	cp32-11
UNY1038P	contig_4 [gcode=11] [topology=linear]	cp32-12
UNY1038P	contig_5 [gcode=11] [topology=linear]	cp32-2
UNY1038P	contig_6 [gcode=11] [topology=linear]	cp32-6
UNY1038P	contig_7 [gcode=11] [topology=linear]	cp32-7
UNY1038P	contig_8 [gcode=11] [topology=linear]	cp32-9
UNY1038P	contig_9 [gcode=11] [topology=linear]	cp9
UNY1083P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY1083P	contig_10 [gcode=11] [topology=linear]	lp36
UNY1083P	contig_11 [gcode=11] [topology=linear]	cp32-12
UNY1083P	contig_12 [gcode=11] [topology=linear]	lp17
UNY1083P	contig_13 [gcode=11] [topology=linear]	lp28-1
UNY1083P	contig_14 [gcode=11] [topology=linear]	cp32-1
UNY1083P	contig_15 [gcode=11] [topology=linear]	lp38
UNY1083P	contig_16 [gcode=11] [topology=linear]	lp56
UNY1083P	contig_17 [gcode=11] [topology=linear]	cp32-6
UNY1083P	contig_18 [gcode=11] [topology=linear]	lp28-5
UNY1083P	contig_19 [gcode=11] [topology=linear]	cp32-3
UNY1083P	contig_2 [gcode=11] [topology=linear]	lp25
UNY1083P	contig_20 [gcode=11] [topology=linear]	cp32-9
UNY1083P	contig_21 [gcode=11] [topology=linear]	cp32-3
UNY1083P	contig_22 [gcode=11] [topology=linear]	lp38
UNY1083P	contig_23 [gcode=11] [topology=linear]	cp32-10
UNY1083P	contig_24 [gcode=11] [topology=linear]	cp32-1+5
UNY1083P	contig_25 [gcode=11] [topology=linear]	cp32-8
UNY1083P	contig_26 [gcode=11] [topology=linear]	cp32-6
UNY1083P	contig_27 [gcode=11] [topology=linear]	cp32-10
UNY1083P	contig_28 [gcode=11] [topology=linear]	cp32-12
UNY1083P	contig_29 [gcode=11] [topology=linear]	cp26
UNY1083P	contig_3 [gcode=11] [topology=linear]	lp54
UNY1083P	contig_30 [gcode=11] [topology=linear]	cp32-12
UNY1083P	contig_31 [gcode=11] [topology=linear]	lp28-3
UNY1083P	contig_33 [gcode=11] [topology=linear]	cp32-9
UNY1083P	contig_4 [gcode=11] [topology=linear]	lp28-3
UNY1083P	contig_5 [gcode=11] [topology=linear]	cp32-11
UNY1083P	contig_6 [gcode=11] [topology=linear]	cp32-1+5
UNY1083P	contig_7 [gcode=11] [topology=linear]	cp32-8
UNY1083P	contig_8 [gcode=11] [topology=linear]	lp28-6
UNY1083P	contig_9 [gcode=11] [topology=linear]	cp26
UNY1085P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY1085P	contig_10 [gcode=11] [topology=linear]	lp25
UNY1085P	contig_11 [gcode=11] [topology=linear]	lp28-2
UNY1085P	contig_12 [gcode=11] [topology=linear]	lp28-3
UNY1085P	contig_13 [gcode=11] [topology=linear]	lp28-4
UNY1085P	contig_14 [gcode=11] [topology=linear]	lp28-5
UNY1085P	contig_15 [gcode=11] [topology=linear]	lp28-6
UNY1085P	contig_16 [gcode=11] [topology=linear]	lp36
UNY1085P	contig_17 [gcode=11] [topology=linear]	lp38
UNY1085P	contig_18 [gcode=11] [topology=linear]	lp54
UNY1085P	contig_2 [gcode=11] [topology=linear]	cp26
UNY1085P	contig_3 [gcode=11] [topology=linear]	cp32-12
UNY1085P	contig_4 [gcode=11] [topology=linear]	cp32-4
UNY1085P	contig_5 [gcode=11] [topology=linear]	cp32-3
UNY1085P	contig_6 [gcode=11] [topology=linear]	cp32-1+5
UNY1085P	contig_7 [gcode=11] [topology=linear]	cp32-7
UNY1085P	contig_8 [gcode=11] [topology=linear]	cp32-9
UNY1085P	contig_9 [gcode=11] [topology=linear]	lp17
UNY1090P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY1090P	contig_10 [gcode=11] [topology=linear]	cp32-3
UNY1090P	contig_11 [gcode=11] [topology=linear]	lp17
UNY1090P	contig_12 [gcode=11] [topology=linear]	lp25
UNY1090P	contig_13 [gcode=11] [topology=linear]	lp28-1
UNY1090P	contig_14 [gcode=11] [topology=linear]	lp28-3
UNY1090P	contig_15 [gcode=11] [topology=linear]	lp28-4
UNY1090P	contig_16 [gcode=11] [topology=linear]	lp28-1
UNY1090P	contig_17 [gcode=11] [topology=linear]	lp28-6
UNY1090P	contig_18 [gcode=11] [topology=linear]	lp36
UNY1090P	contig_19 [gcode=11] [topology=linear]	lp54
UNY1090P	contig_2 [gcode=11] [topology=linear]	cp26
UNY1090P	contig_3 [gcode=11] [topology=linear]	cp32-1
UNY1090P	contig_4 [gcode=11] [topology=linear]	cp32-11
UNY1090P	contig_5 [gcode=11] [topology=linear]	cp32-12
UNY1090P	contig_6 [gcode=11] [topology=linear]	cp32-2
UNY1090P	contig_7 [gcode=11] [topology=linear]	cp32-1+5
UNY1090P	contig_8 [gcode=11] [topology=linear]	cp32-7
UNY1090P	contig_9 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY1128P	contig_10 [gcode=11] [topology=linear]	lp28-6
UNY1128P	contig_11 [gcode=11] [topology=linear]	cp26
UNY1128P	contig_12 [gcode=11] [topology=linear]	cp32-9
UNY1128P	contig_13 [gcode=11] [topology=linear]	lp56
UNY1128P	contig_14 [gcode=11] [topology=linear]	lp17
UNY1128P	contig_15 [gcode=11] [topology=linear]	lp28-1
UNY1128P	contig_16 [gcode=11] [topology=linear]	cp32-3
UNY1128P	contig_17 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_18 [gcode=11] [topology=linear]	cp32-12
UNY1128P	contig_19 [gcode=11] [topology=linear]	lp28-5
UNY1128P	contig_2 [gcode=11] [topology=linear]	chromosome
UNY1128P	contig_20 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_21 [gcode=11] [topology=linear]	cp32-6
UNY1128P	contig_22 [gcode=11] [topology=linear]	cp9
UNY1128P	contig_23 [gcode=11] [topology=linear]	cp32-9
UNY1128P	contig_24 [gcode=11] [topology=linear]	cp9
UNY1128P	contig_25 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_26 [gcode=11] [topology=linear]	cp26
UNY1128P	contig_27 [gcode=11] [topology=linear]	cp32-12
UNY1128P	contig_28 [gcode=11] [topology=linear]	cp32-12
UNY1128P	contig_29 [gcode=11] [topology=linear]	cp32-1+5
UNY1128P	contig_3 [gcode=11] [topology=linear]	cp32-1
UNY1128P	contig_30 [gcode=11] [topology=linear]	cp9
UNY1128P	contig_4 [gcode=11] [topology=linear]	lp25
UNY1128P	contig_5 [gcode=11] [topology=linear]	lp54
UNY1128P	contig_6 [gcode=11] [topology=linear]	cp32-11
UNY1128P	contig_7 [gcode=11] [topology=linear]	lp28-5
UNY1128P	contig_8 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_9 [gcode=11] [topology=linear]	lp28-3
UNY149P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY149P	contig_10 [gcode=11] [topology=linear]	lp17
UNY149P	contig_11 [gcode=11] [topology=linear]	lp25
UNY149P	contig_12 [gcode=11] [topology=linear]	lp28-1
UNY149P	contig_13 [gcode=11] [topology=linear]	lp28-3
UNY149P	contig_14 [gcode=11] [topology=linear]	lp28-4
UNY149P	contig_15 [gcode=11] [topology=linear]	lp28-5
UNY149P	contig_16 [gcode=11] [topology=linear]	lp28-6
UNY149P	contig_17 [gcode=11] [topology=linear]	lp36
UNY149P	contig_18 [gcode=11] [topology=linear]	lp38
UNY149P	contig_19 [gcode=11] [topology=linear]	lp54
UNY149P	contig_2 [gcode=11] [topology=linear]	cp26
UNY149P	contig_3 [gcode=11] [topology=linear]	cp32-11
UNY149P	contig_4 [gcode=11] [topology=linear]	cp32-3
UNY149P	contig_5 [gcode=11] [topology=linear]	cp32-2
UNY149P	contig_6 [gcode=11] [topology=linear]	cp32-1+5
UNY149P	contig_7 [gcode=11] [topology=linear]	cp32-6
UNY149P	contig_8 [gcode=11] [topology=linear]	cp32-7
UNY149P	contig_9 [gcode=11] [topology=linear]	cp32-9
UNY169P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY169P	contig_10 [gcode=11] [topology=linear]	lp17
UNY169P	contig_11 [gcode=11] [topology=linear]	lp25
UNY169P	contig_12 [gcode=11] [topology=linear]	lp28-2
UNY169P	contig_13 [gcode=11] [topology=linear]	lp28-3
UNY169P	contig_14 [gcode=11] [topology=linear]	lp28-4
UNY169P	contig_15 [gcode=11] [topology=linear]	lp36
UNY169P	contig_16 [gcode=11] [topology=linear]	lp38
UNY169P	contig_17 [gcode=11] [topology=linear]	lp54
UNY169P	contig_2 [gcode=11] [topology=linear]	cp26
UNY169P	contig_3 [gcode=11] [topology=linear]	cp32-10
UNY169P	contig_4 [gcode=11] [topology=linear]	cp32-12
UNY169P	contig_5 [gcode=11] [topology=linear]	cp32-4
UNY169P	contig_6 [gcode=11] [topology=linear]	cp32-1+5
UNY169P	contig_7 [gcode=11] [topology=linear]	cp32-7
UNY169P	contig_8 [gcode=11] [topology=linear]	cp32-9
UNY169P	contig_9 [gcode=11] [topology=linear]	cp9
UNY172P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY172P	contig_10 [gcode=11] [topology=linear]	lp25
UNY172P	contig_11 [gcode=11] [topology=linear]	lp28-2
UNY172P	contig_12 [gcode=11] [topology=linear]	lp28-3
UNY172P	contig_13 [gcode=11] [topology=linear]	lp28-4
UNY172P	contig_14 [gcode=11] [topology=linear]	lp36
UNY172P	contig_15 [gcode=11] [topology=linear]	lp38
UNY172P	contig_16 [gcode=11] [topology=linear]	lp54
UNY172P	contig_2 [gcode=11] [topology=linear]	cp26
UNY172P	contig_3 [gcode=11] [topology=linear]	cp32-12
UNY172P	contig_4 [gcode=11] [topology=linear]	cp32-4
UNY172P	contig_5 [gcode=11] [topology=linear]	cp32-3
UNY172P	contig_6 [gcode=11] [topology=linear]	cp32-1+5
UNY172P	contig_7 [gcode=11] [topology=linear]	cp32-7
UNY172P	contig_8 [gcode=11] [topology=linear]	cp32-9
UNY172P	contig_9 [gcode=11] [topology=linear]	lp17
UNY193P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY193P	contig_10 [gcode=11] [topology=linear]	lp25
UNY193P	contig_11 [gcode=11] [topology=linear]	lp28-3
UNY193P	contig_12 [gcode=11] [topology=linear]	lp28-4
UNY193P	contig_13 [gcode=11] [topology=linear]	lp28-6
UNY193P	contig_14 [gcode=11] [topology=linear]	lp28-7
UNY193P	contig_15 [gcode=11] [topology=linear]	lp28-2
UNY193P	contig_16 [gcode=11] [topology=linear]	lp36
UNY193P	contig_17 [gcode=11] [topology=linear]	lp38
UNY193P	contig_18 [gcode=11] [topology=linear]	lp54
UNY193P	contig_19 [gcode=11] [topology=linear]	lp5
UNY193P	contig_2 [gcode=11] [topology=linear]	cp26
UNY193P	contig_3 [gcode=11] [topology=linear]	cp32-10
UNY193P	contig_4 [gcode=11] [topology=linear]	cp32-12
UNY193P	contig_5 [gcode=11] [topology=linear]	cp32-13
UNY193P	contig_6 [gcode=11] [topology=linear]	cp32-6
UNY193P	contig_7 [gcode=11] [topology=linear]	cp32-7
UNY193P	contig_8 [gcode=11] [topology=linear]	cp9
UNY193P	contig_9 [gcode=11] [topology=linear]	lp17
UNY203P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY203P	contig_10 [gcode=11] [topology=linear]	lp17
UNY203P	contig_11 [gcode=11] [topology=linear]	lp28-3
UNY203P	contig_12 [gcode=11] [topology=linear]	lp28-1
UNY203P	contig_13 [gcode=11] [topology=linear]	lp28-6
UNY203P	contig_14 [gcode=11] [topology=linear]	lp36
UNY203P	contig_15 [gcode=11] [topology=linear]	lp38
UNY203P	contig_16 [gcode=11] [topology=linear]	lp5
UNY203P	contig_17 [gcode=11] [topology=linear]	lp54
UNY203P	contig_2 [gcode=11] [topology=linear]	cp26
UNY203P	contig_3 [gcode=11] [topology=linear]	cp32-10
UNY203P	contig_4 [gcode=11] [topology=linear]	cp32-12
UNY203P	contig_5 [gcode=11] [topology=linear]	cp32-1
UNY203P	contig_6 [gcode=11] [topology=linear]	cp32-5
UNY203P	contig_7 [gcode=11] [topology=linear]	cp32-6
UNY203P	contig_8 [gcode=11] [topology=linear]	cp32-7
UNY203P	contig_9 [gcode=11] [topology=linear]	cp9
UNY208P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY208P	contig_10 [gcode=11] [topology=linear]	cp32-3
UNY208P	contig_11 [gcode=11] [topology=linear]	lp17
UNY208P	contig_12 [gcode=11] [topology=linear]	lp25
UNY208P	contig_13 [gcode=11] [topology=linear]	lp28-1
UNY208P	contig_14 [gcode=11] [topology=linear]	lp28-3
UNY208P	contig_15 [gcode=11] [topology=linear]	lp28-4
UNY208P	contig_16 [gcode=11] [topology=linear]	lp28-1
UNY208P	contig_17 [gcode=11] [topology=linear]	lp28-6
UNY208P	contig_18 [gcode=11] [topology=linear]	lp36
UNY208P	contig_19 [gcode=11] [topology=linear]	lp54
UNY208P	contig_2 [gcode=11] [topology=linear]	cp26
UNY208P	contig_3 [gcode=11] [topology=linear]	cp32-1
UNY208P	contig_4 [gcode=11] [topology=linear]	cp32-11
UNY208P	contig_5 [gcode=11] [topology=linear]	cp32-12
UNY208P	contig_6 [gcode=11] [topology=linear]	cp32-2
UNY208P	contig_7 [gcode=11] [topology=linear]	cp32-1+5
UNY208P	contig_8 [gcode=11] [topology=linear]	cp32-7
UNY208P	contig_9 [gcode=11] [topology=linear]	cp32-8
UNY990P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY990P	contig_10 [gcode=11] [topology=linear]	lp28-3
UNY990P	contig_11 [gcode=11] [topology=linear]	lp28-4
UNY990P	contig_12 [gcode=11] [topology=linear]	lp28-1
UNY990P	contig_13 [gcode=11] [topology=linear]	lp28-7
UNY990P	contig_14 [gcode=11] [topology=linear]	lp28-8
UNY990P	contig_15 [gcode=11] [topology=linear]	lp36
UNY990P	contig_16 [gcode=11] [topology=linear]	lp38
UNY990P	contig_17 [gcode=11] [topology=linear]	lp54
UNY990P	contig_2 [gcode=11] [topology=linear]	cp26
UNY990P	contig_3 [gcode=11] [topology=linear]	cp32-6
UNY990P	contig_4 [gcode=11] [topology=linear]	cp32-11
UNY990P	contig_5 [gcode=11] [topology=linear]	lp56
UNY990P	contig_6 [gcode=11] [topology=linear]	cp32-8
UNY990P	contig_7 [gcode=11] [topology=linear]	cp9-3
UNY990P	contig_8 [gcode=11] [topology=linear]	lp17
UNY990P	contig_9 [gcode=11] [topology=linear]	lp25
URI101H	contig_1 [gcode=11] [topology=linear]	chromosome
URI101H	contig_10 [gcode=11] [topology=linear]	cp32-9
URI101H	contig_11 [gcode=11] [topology=linear]	cp32-3
URI101H	contig_12 [gcode=11] [topology=linear]	cp32-4
URI101H	contig_13 [gcode=11] [topology=linear]	cp32-11
URI101H	contig_14 [gcode=11] [topology=linear]	cp32-6
URI101H	contig_15 [gcode=11] [topology=linear]	lp28-2
URI101H	contig_16 [gcode=11] [topology=linear]	chromosome
URI101H	contig_17 [gcode=11] [topology=linear]	lp28-3
URI101H	contig_18 [gcode=11] [topology=linear]	cp26
URI101H	contig_19 [gcode=11] [topology=linear]	lp28-4
URI101H	contig_2 [gcode=11] [topology=linear]	lp54
URI101H	contig_20 [gcode=11] [topology=linear]	lp28-5
URI101H	contig_21 [gcode=11] [topology=linear]	lp17
URI101H	contig_22 [gcode=11] [topology=linear]	lp56
URI101H	contig_23 [gcode=11] [topology=linear]	lp28-4
URI101H	contig_3 [gcode=11] [topology=linear]	lp56
URI101H	contig_4 [gcode=11] [topology=linear]	lp38
URI101H	contig_5 [gcode=11] [topology=linear]	lp36
