assembly_id	contig_id	resolved_call
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161130.1	cp32-1
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161130.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-1, complete sequence	cp32-1
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161131.1	cp32-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161131.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-4, complete sequence	cp32-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161132.1	cp32-10
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161132.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-10, complete sequence	cp32-10
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161133.1	cp32-1+5
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161133.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-5, complete sequence	cp32-1+5
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161134.1	lp28-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161134.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-6, complete sequence	lp28-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161135.1	lp28-3
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161135.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-3, complete sequence	lp28-3
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161136.1	lp28-4
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161136.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-4, complete sequence	lp28-4
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161137.1	lp28-8
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161137.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-8, complete sequence	lp28-8
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161138.1	cp26
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161138.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp26, complete sequence	cp26
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161139.1	lp36
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161139.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp36, complete sequence	lp36
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161140.1	lp25
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161140.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp25, complete sequence	lp25
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161141.1	lp56
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161141.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp56, complete sequence	lp56
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161142.1	lp17
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161142.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp17, complete sequence	lp17
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161143.1	cp9
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161143.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp9, complete sequence	cp9
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	chromosome
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	chromosome
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161159.1	lp54
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161159.1 Borreliella burgdorferi 297 plasmid lp54, complete sequence	lp54
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161160.1	lp38
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161160.1 Borreliella burgdorferi 297 plasmid lp38, complete sequence	lp38
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161161.1	cp32-2
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161161.1 Borreliella burgdorferi 297 plasmid cp32-4, complete sequence	cp32-2
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161162.1	cp32-3
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161162.1 Borreliella burgdorferi 297 plasmid cp32-3, complete sequence	cp32-3
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161163.1	lp28-4
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161163.1 Borreliella burgdorferi 297 plasmid lp28-4, complete sequence	lp28-4
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161164.1	lp28-3
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161164.1 Borreliella burgdorferi 297 plasmid lp28-3, complete sequence	lp28-3
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161165.1	lp28-5
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161165.1 Borreliella burgdorferi 297 plasmid lp28-5, complete sequence	lp28-5
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161166.1	lp28-6
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161166.1 Borreliella burgdorferi 297 plasmid lp28-6, complete sequence	lp28-6
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1	cp26
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	cp26
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161168.1	lp28-1
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161168.1 Borreliella burgdorferi 297 plasmid lp28-1, complete sequence	lp28-1
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161169.1	lp25
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161169.1 Borreliella burgdorferi 297 plasmid lp25, complete sequence	lp25
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161170.1	lp36
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161170.1 Borreliella burgdorferi 297 plasmid lp36, complete sequence	lp36
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161171.1	cp32-7
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161171.1 Borreliella burgdorferi 297 plasmid cp32-7, complete sequence	cp32-7
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161172.1	lp17
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161172.1 Borreliella burgdorferi 297 plasmid lp17, complete sequence	lp17
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161173.1	cp32-11
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161173.1 Borreliella burgdorferi 297 plasmid cp32-11, complete sequence	cp32-11
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	chromosome
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1 Borreliella burgdorferi strain B31 chromosome, complete genome	chromosome
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	lp54
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1 Borreliella burgdorferi strain B31 plasmid lp54, complete sequence	lp54
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1	lp36
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1 Borreliella burgdorferi strain B31 plasmid lp36, complete sequence	lp36
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161194.1	cp32-1+5
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161194.1 Borreliella burgdorferi strain B31 plasmid cp32-5, complete sequence	cp32-1+5
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161195.1	cp32-4
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161195.1 Borreliella burgdorferi strain B31 plasmid cp32-4, complete sequence	cp32-4
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161196.1	lp28-1
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161196.1 Borreliella burgdorferi strain B31 plasmid lp28-1, complete sequence	lp28-1
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161197.1	lp28-2
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161197.1 Borreliella burgdorferi strain B31 plasmid lp28-2, complete sequence	lp28-2
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161198.1	lp28-3
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161198.1 Borreliella burgdorferi strain B31 plasmid lp28-3, complete sequence	lp28-3
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161199.1	cp26
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161199.1 Borreliella burgdorferi strain B31 plasmid cp26, complete sequence	cp26
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161200.1	lp17
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161200.1 Borreliella burgdorferi strain B31 plasmid lp17, complete sequence	lp17
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161201.1	cp32-3
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161201.1 Borreliella burgdorferi strain B31 plasmid cp32-3, complete sequence	cp32-3
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161202.1	cp32-9
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161202.1 Borreliella burgdorferi strain B31 plasmid cp32-9, complete sequence	cp32-9
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161904.1	chromosome
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161904.1 Borreliella burgdorferi strain PFhe_I chromosome, complete genome	chromosome
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161905.1	cp26
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161905.1 Borreliella burgdorferi strain PFhe_I plasmid cp26, complete sequence	cp26
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161906.1	cp32-1+5
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161906.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-5, complete sequence	cp32-1+5
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161907.1	cp32-7
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161907.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-7, complete sequence	cp32-7
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161908.1	cp32-3+10
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161908.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-10, complete sequence	cp32-3+10
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161909.1	cp32-12
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161909.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-12, complete sequence	cp32-12
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161910.1	lp17
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161910.1 Borreliella burgdorferi strain PFhe_I plasmid lp17, complete sequence	lp17
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161911.1	lp25
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161911.1 Borreliella burgdorferi strain PFhe_I plasmid lp25, complete sequence	lp25
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161912.1	lp28-2
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161912.1 Borreliella burgdorferi strain PFhe_I plasmid lp28-2, complete sequence	lp28-2
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161913.1	lp28-3
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161913.1 Borreliella burgdorferi strain PFhe_I plasmid lp28-3	lp28-3
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161914.1	lp28-4
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161914.1 Borreliella burgdorferi strain PFhe_I plasmid lp28-4, complete sequence	lp28-4
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161915.1	lp28-7
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161915.1 Borreliella burgdorferi strain PFhe_I plasmid lp28-7	lp28-7
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161916.1	lp28-9
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161916.1 Borreliella burgdorferi strain PFhe_I plasmid lp28-9, complete sequence	lp28-9
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161917.1	lp36
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161917.1 Borreliella burgdorferi strain PFhe_I plasmid lp36, complete sequence	lp36
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161918.1	lp54
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161918.1 Borreliella burgdorferi strain PFhe_I plasmid lp54, complete sequence	lp54
UCT109H	contig_1	chromosome
UCT109H	contig_10	cp32-5
UCT109H	contig_11	cp32-9
UCT109H	contig_12	cp32-4
UCT109H	contig_13	cp32-3
UCT109H	contig_14	cp32-6
UCT109H	contig_15	lp28-3
UCT109H	contig_16	cp26
UCT109H	contig_17	lp17
UCT109H	contig_18	lp28-3
UCT109H	contig_19	lp36
UCT109H	contig_2	lp28-2
UCT109H	contig_20	lp56
UCT109H	contig_21	lp36
UCT109H	contig_22	lp56
UCT109H	contig_3	lp54
UCT109H	contig_4	lp56
UCT109H	contig_5	lp38
UCT109H	contig_6	lp36
UCT109H	contig_7	lp28-1
UCT109H	contig_8	lp25
UCT109H	contig_9	cp32-7
UCT110H	contig_1	chromosome
UCT110H	contig_10	cp26
UCT110H	contig_11	lp25
UCT110H	contig_12	lp28-1
UCT110H	contig_13	lp28-6
UCT110H	contig_14	lp17
UCT110H	contig_15	cp32-7
UCT110H	contig_16	cp32-9
UCT110H	contig_17	cp32-3
UCT110H	contig_18	cp32-12
UCT110H	contig_19	chromosome
UCT110H	contig_2	lp54
UCT110H	contig_20	cp32-8
UCT110H	contig_21	cp32-1+5
UCT110H	contig_22	cp32-8
UCT110H	contig_23	cp32-5
UCT110H	contig_24	cp32-5
UCT110H	contig_25	cp32-3
UCT110H	contig_26	cp32-5
UCT110H	contig_27	lp36
UCT110H	contig_28	lp36
UCT110H	contig_29	cp32-8
UCT110H	contig_3	lp28-3
UCT110H	contig_30	cp32-7
UCT110H	contig_31	cp32-7
UCT110H	contig_32	cp32-5
UCT110H	contig_33	lp28-6
UCT110H	contig_34	cp32-3
UCT110H	contig_35	cp32-8
UCT110H	contig_36	cp32-12
UCT110H	contig_37	cp32-5
UCT110H	contig_38	cp32-3
UCT110H	contig_39	cp32-3
UCT110H	contig_4	cp32-6
UCT110H	contig_40	cp32-5
UCT110H	contig_41	cp32-3
UCT110H	contig_42	cp32-3
UCT110H	contig_43	cp32-3
UCT110H	contig_44	cp32-12
UCT110H	contig_45	cp32-3
UCT110H	contig_46	cp32-6
UCT110H	contig_47	cp32-12
UCT110H	contig_48	cp32-8
UCT110H	contig_49	cp32-8
UCT110H	contig_5	cp32-2
UCT110H	contig_50	cp32-3
UCT110H	contig_51	cp32-3
UCT110H	contig_52	lp28-1
UCT110H	contig_53	cp32-3
UCT110H	contig_54	cp32-5
UCT110H	contig_55	cp32-5
UCT110H	contig_56	cp32-3
UCT110H	contig_57	chromosome
UCT110H	contig_58	lp28-1
UCT110H	contig_59	cp32-5
UCT110H	contig_6	cp32-11
UCT110H	contig_60	cp32-5
UCT110H	contig_61	cp32-12
UCT110H	contig_62	cp32-8
UCT110H	contig_63	lp28-6
UCT110H	contig_64	cp32-9
UCT110H	contig_65	cp32-7
UCT110H	contig_66	cp32-3
UCT110H	contig_67	cp32-7
UCT110H	contig_68	cp32-7
UCT110H	contig_69	cp32-8
UCT110H	contig_7	lp38
UCT110H	contig_8	lp28-4
UCT110H	contig_9	lp28-5
UCT113H	contig_1	chromosome
UCT113H	contig_10	lp17
UCT113H	contig_100	cp32-8
UCT113H	contig_101	cp32-12
UCT113H	contig_102	cp32-8
UCT113H	contig_103	lp21
UCT113H	contig_104	cp32-6
UCT113H	contig_105	lp28-3
UCT113H	contig_106	cp32-10
UCT113H	contig_107	cp32-1
UCT113H	contig_11	lp28-4
UCT113H	contig_12	lp28-5
UCT113H	contig_13	lp28-1
UCT113H	contig_14	lp25
UCT113H	contig_15	cp32-11
UCT113H	contig_16	lp28-4
UCT113H	contig_17	chromosome
UCT113H	contig_18	cp32-12
UCT113H	contig_19	lp25
UCT113H	contig_2	lp54
UCT113H	contig_20	lp28-1
UCT113H	contig_21	cp32-9
UCT113H	contig_22	lp25
UCT113H	contig_23	chromosome
UCT113H	contig_24	lp25
UCT113H	contig_25	lp36
UCT113H	contig_26	cp32-6
UCT113H	contig_27	cp32-1
UCT113H	contig_28	chromosome
UCT113H	contig_29	lp28-5
UCT113H	contig_3	cp32-2
UCT113H	contig_30	lp28-1
UCT113H	contig_31	cp32-8
UCT113H	contig_32	cp32-11
UCT113H	contig_33	cp32-12
UCT113H	contig_34	lp25
UCT113H	contig_35	lp21
UCT113H	contig_36	lp25
UCT113H	contig_37	cp32-3
UCT113H	contig_38	cp32-8
UCT113H	contig_39	cp32-4
UCT113H	contig_4	cp26
UCT113H	contig_40	cp32-12
UCT113H	contig_41	cp32-9
UCT113H	contig_42	cp32-1
UCT113H	contig_43	chromosome
UCT113H	contig_44	cp32-5+1
UCT113H	contig_45	lp28-4
UCT113H	contig_46	cp32-12
UCT113H	contig_47	cp32-8
UCT113H	contig_48	cp32-9
UCT113H	contig_49	cp32-9
UCT113H	contig_5	lp28-6
UCT113H	contig_50	cp32-12
UCT113H	contig_51	lp28-5
UCT113H	contig_52	cp32-3
UCT113H	contig_53	cp32-4
UCT113H	contig_54	cp32-9
UCT113H	contig_55	cp32-11
UCT113H	contig_56	lp56
UCT113H	contig_57	chromosome
UCT113H	contig_58	lp25
UCT113H	contig_59	cp32-5-1
UCT113H	contig_6	lp28-3
UCT113H	contig_60	lp25
UCT113H	contig_61	cp32-3
UCT113H	contig_62	lp5
UCT113H	contig_63	lp28-3
UCT113H	contig_64	lp28-4
UCT113H	contig_65	lp28-5
UCT113H	contig_66	cp32-10
UCT113H	contig_67	cp32-11
UCT113H	contig_68	lp38
UCT113H	contig_69	lp28-1
UCT113H	contig_7	lp38
UCT113H	contig_70	cp32-11
UCT113H	contig_71	cp32-3
UCT113H	contig_72	lp36
UCT113H	contig_73	lp28-6
UCT113H	contig_74	lp28-1
UCT113H	contig_75	cp32-7
UCT113H	contig_76	cp32-11
UCT113H	contig_77	lp28-5
UCT113H	contig_78	cp32-6
UCT113H	contig_79	lp38
UCT113H	contig_8	cp32-7
UCT113H	contig_80	cp32-8
UCT113H	contig_81	cp32-8
UCT113H	contig_82	lp28-3
UCT113H	contig_83	cp32-8
UCT113H	contig_84	cp32-8
UCT113H	contig_85	cp32-3
UCT113H	contig_86	cp32-12
UCT113H	contig_87	cp32-9
UCT113H	contig_88	cp32-1
UCT113H	contig_89	cp32-8
UCT113H	contig_9	lp36
UCT113H	contig_90	cp32-12
UCT113H	contig_91	lp28-5
UCT113H	contig_92	cp32-12
UCT113H	contig_93	lp28-3
UCT113H	contig_94	lp25
UCT113H	contig_95	cp32-1
UCT113H	contig_96	cp32-1
UCT113H	contig_97	lp28-3
UCT113H	contig_98	lp28-3
UCT113H	contig_99	lp56
UCT124H	contig_1	chromosome
UCT124H	contig_10	lp28-2
UCT124H	contig_11	cp32-6
UCT124H	contig_12	lp28-3
UCT124H	contig_13	cp32-7
UCT124H	contig_14	cp26
UCT124H	contig_15	lp28-5
UCT124H	contig_16	lp28-4
UCT124H	contig_17	lp25
UCT124H	contig_18	lp28-6
UCT124H	contig_19	cp32-9
UCT124H	contig_2	lp54
UCT124H	contig_20	lp17
UCT124H	contig_21	chromosome
UCT124H	contig_22	cp9
UCT124H	contig_23	lp28-1
UCT124H	contig_24	lp17
UCT124H	contig_25	lp28-1
UCT124H	contig_26	lp28-6
UCT124H	contig_27	lp28-6
UCT124H	contig_28	lp36
UCT124H	contig_29	lp28-6
UCT124H	contig_3	lp38
UCT124H	contig_30	lp28-6
UCT124H	contig_31	lp28-11
UCT124H	contig_32	lp28-5
UCT124H	contig_33	lp28-3
UCT124H	contig_34	lp28-1
UCT124H	contig_35	lp36
UCT124H	contig_36	lp28-1
UCT124H	contig_4	lp36
UCT124H	contig_5	cp32-8
UCT124H	contig_6	cp32-11
UCT124H	contig_7	cp32-1
UCT124H	contig_8	cp32-4
UCT124H	contig_9	cp32-3
UCT29H	contig_1	chromosome
UCT29H	contig_10	cp32-9
UCT29H	contig_11	cp32-3
UCT29H	contig_12	cp32-4
UCT29H	contig_13	lp28-2
UCT29H	contig_14	cp32-6
UCT29H	contig_15	chromosome
UCT29H	contig_16	lp28-3
UCT29H	contig_17	lp28-4
UCT29H	contig_18	cp26
UCT29H	contig_19	lp25
UCT29H	contig_2	lp38
UCT29H	contig_20	lp17
UCT29H	contig_21	cp9
UCT29H	contig_22	lp28-4
UCT29H	contig_23	lp56
UCT29H	contig_3	lp54
UCT29H	contig_4	lp56
UCT29H	contig_5	lp28-1
UCT29H	contig_6	cp32-7
UCT29H	contig_7	cp32-1
UCT29H	contig_8	cp32-11
UCT29H	contig_9	cp32-1+5
UCT30H	contig_1	chromosome
UCT30H	contig_10	cp32-3
UCT30H	contig_11	cp26
UCT30H	contig_12	lp28-3
UCT30H	contig_13	lp36
UCT30H	contig_14	lp17
UCT30H	contig_15	cp32-7
UCT30H	contig_16	cp32-9
UCT30H	contig_17	cp32-1+5
UCT30H	contig_18	cp32-11
UCT30H	contig_19	cp32-12
UCT30H	contig_2	lp25
UCT30H	contig_20	chromosome
UCT30H	contig_21	cp32-5
UCT30H	contig_22	cp32-8
UCT30H	contig_23	lp28-4
UCT30H	contig_24	lp28-3
UCT30H	contig_25	cp32-5
UCT30H	contig_26	lp38
UCT30H	contig_27	cp32-8
UCT30H	contig_28	lp36
UCT30H	contig_29	cp32-11
UCT30H	contig_3	lp54
UCT30H	contig_30	cp32-3
UCT30H	contig_31	cp32-7
UCT30H	contig_32	cp32-5
UCT30H	contig_33	cp32-9
UCT30H	contig_34	cp32-5
UCT30H	contig_35	cp32-11
UCT30H	contig_36	cp32-11
UCT30H	contig_37	cp32-5
UCT30H	contig_38	cp32-8
UCT30H	contig_39	cp32-6
UCT30H	contig_4	lp28-6
UCT30H	contig_40	cp32-7
UCT30H	contig_41	lp38
UCT30H	contig_42	cp32-5
UCT30H	contig_43	cp32-11
UCT30H	contig_44	cp32-8
UCT30H	contig_45	cp32-11
UCT30H	contig_46	lp38
UCT30H	contig_47	cp32-7
UCT30H	contig_48	cp32-6
UCT30H	contig_49	cp32-3
UCT30H	contig_5	lp28-1
UCT30H	contig_6	chromosome
UCT30H	contig_7	lp38
UCT30H	contig_8	cp32-6
UCT30H	contig_9	cp32-2
UCT31H	contig_1	chromosome
UCT31H	contig_10	cp32-1+5
UCT31H	contig_11	cp32-9
UCT31H	contig_12	chromosome
UCT31H	contig_13	cp32-4
UCT31H	contig_14	cp32-3
UCT31H	contig_15	cp32-6
UCT31H	contig_16	lp28-2
UCT31H	contig_17	lp28-3
UCT31H	contig_18	cp26
UCT31H	contig_19	lp28-4
UCT31H	contig_2	lp54
UCT31H	contig_20	lp17
UCT31H	contig_21	cp9
UCT31H	contig_22	lp36
UCT31H	contig_23	lp36
UCT31H	contig_24	lp56
UCT31H	contig_25	lp36
UCT31H	contig_26	lp56
UCT31H	contig_3	lp56
UCT31H	contig_4	lp36
UCT31H	contig_5	lp28-1
UCT31H	contig_6	lp25
UCT31H	contig_7	cp32-7
UCT31H	contig_8	cp32-1
UCT31H	contig_9	cp32-11
UCT32H	contig_1	chromosome
UCT32H	contig_10	cp32-11
UCT32H	contig_11	cp32-3
UCT32H	contig_12	lp38
UCT32H	contig_13	lp28-4
UCT32H	contig_14	cp26
UCT32H	contig_15	lp28-1
UCT32H	contig_16	lp25
UCT32H	contig_17	lp28-6
UCT32H	contig_18	lp17
UCT32H	contig_19	cp32-9
UCT32H	contig_2	lp54
UCT32H	contig_20	cp32-7
UCT32H	contig_21	lp28-5
UCT32H	contig_22	cp32-7
UCT32H	contig_23	cp32-7
UCT32H	contig_24	cp32-5
UCT32H	contig_25	cp32-8
UCT32H	contig_26	lp28-4
UCT32H	contig_27	lp28-3
UCT32H	contig_28	lp36
UCT32H	contig_29	cp32-7
UCT32H	contig_3	lp28-3
UCT32H	contig_30	cp32-7
UCT32H	contig_31	cp32-7
UCT32H	contig_32	cp32-7
UCT32H	contig_33	lp36
UCT32H	contig_34	cp32-7
UCT32H	contig_35	cp32-5+1
UCT32H	contig_36	cp32-7
UCT32H	contig_37	cp32-3
UCT32H	contig_38	lp28-1
UCT32H	contig_39	cp32-3
UCT32H	contig_4	lp28-5
UCT32H	contig_40	lp28-1
UCT32H	contig_41	lp36
UCT32H	contig_42	cp32-7
UCT32H	contig_43	cp32-7
UCT32H	contig_44	cp32-7
UCT32H	contig_45	cp32-7
UCT32H	contig_5	cp32-8
UCT32H	contig_6	cp32-12
UCT32H	contig_7	cp32-1+5
UCT32H	contig_8	cp32-6
UCT32H	contig_9	cp32-2
UCT35H	contig_1	chromosome
UCT35H	contig_10	lp32-3
UCT35H	contig_11	lp17
UCT35H	contig_12	cp32-5
UCT35H	contig_13	lp5
UCT35H	contig_14	cp9
UCT35H	contig_15	cp32-10
UCT35H	contig_16	cp32-7
UCT35H	contig_17	
UCT35H	contig_18	cp32-4
UCT35H	contig_19	
UCT35H	contig_2	lp28-3
UCT35H	contig_20	cp32-7
UCT35H	contig_21	cp32-12
UCT35H	contig_22	cp32-11
UCT35H	contig_23	lp36
UCT35H	contig_24	lp36
UCT35H	contig_25	
UCT35H	contig_26	lp28-3
UCT35H	contig_27	
UCT35H	contig_28	
UCT35H	contig_3	lp54
UCT35H	contig_4	lp28-1
UCT35H	contig_5	cp32-1
UCT35H	contig_6	cp32-13
UCT35H	contig_7	cp32-12
UCT35H	contig_8	lp38
UCT35H	contig_9	cp26
UCT50H	contig_1	chromosome
UCT50H	contig_10	lp17
UCT50H	contig_11	cp32-4
UCT50H	contig_12	cp32-9
UCT50H	contig_13	cp32-10
UCT50H	contig_14	cp9
UCT50H	contig_15	cp32-7
UCT50H	contig_16	cp32-11
UCT50H	contig_17	cp32-13
UCT50H	contig_18	lp36
UCT50H	contig_19	cp32-4
UCT50H	contig_2	lp28-2
UCT50H	contig_20	cp32-9
UCT50H	contig_21	cp32-7
UCT50H	contig_22	cp32-10
UCT50H	contig_23	cp32-1+5
UCT50H	contig_24	cp32-7
UCT50H	contig_25	cp32-9
UCT50H	contig_26	cp32-9
UCT50H	contig_27	cp32-9
UCT50H	contig_28	cp32-7
UCT50H	contig_29	cp32-4
UCT50H	contig_3	lp54
UCT50H	contig_30	cp32-10
UCT50H	contig_31	cp32-9
UCT50H	contig_32	cp32-9
UCT50H	contig_33	cp32-3
UCT50H	contig_34	cp32-7
UCT50H	contig_35	cp32-7
UCT50H	contig_36	cp32-10
UCT50H	contig_37	cp32-3
UCT50H	contig_38	cp32-4
UCT50H	contig_39	cp32-9
UCT50H	contig_4	lp38
UCT50H	contig_40	cp32-7
UCT50H	contig_41	cp32-7
UCT50H	contig_42	cp32-4
UCT50H	contig_43	cp32-10
UCT50H	contig_44	cp32-5
UCT50H	contig_45	cp32-9
UCT50H	contig_46	cp32-8
UCT50H	contig_47	
UCT50H	contig_48	cp32-7
UCT50H	contig_49	cp32-9
