assembly_id	contig_id	contig_len	old_call	new_call	category	resolved_call
UNY1128P	contig_168 [gcode=11] [topology=linear]	172		unclassified	new_only	unclassified
UNY1128P	contig_169 [gcode=11] [topology=linear]	171		unclassified	new_only	unclassified
UNY1128P	contig_17 [gcode=11] [topology=linear]	15263	lp38	lp38	exact_match	lp38
UNY1128P	contig_170 [gcode=11] [topology=linear]	171		unclassified	new_only	unclassified
UNY1128P	contig_171 [gcode=11] [topology=linear]	171		unclassified	new_only	unclassified
UNY1128P	contig_172 [gcode=11] [topology=linear]	170		unclassified	new_only	unclassified
UNY1128P	contig_173 [gcode=11] [topology=linear]	170		unclassified	new_only	unclassified
UNY1128P	contig_174 [gcode=11] [topology=linear]	168		unclassified	new_only	unclassified
UNY1128P	contig_175 [gcode=11] [topology=linear]	168		unclassified	new_only	unclassified
UNY1128P	contig_176 [gcode=11] [topology=linear]	167		unclassified	new_only	unclassified
UNY1128P	contig_177 [gcode=11] [topology=linear]	167		unclassified	new_only	unclassified
UNY1128P	contig_178 [gcode=11] [topology=linear]	166		unclassified	new_only	unclassified
UNY1128P	contig_179 [gcode=11] [topology=linear]	166		unclassified	new_only	unclassified
UNY1128P	contig_18 [gcode=11] [topology=linear]	11726	cp32-12	cp32-12	exact_match	cp32-12
UNY1128P	contig_180 [gcode=11] [topology=linear]	166		unclassified	new_only	unclassified
UNY1128P	contig_181 [gcode=11] [topology=linear]	166		unclassified	new_only	unclassified
UNY1128P	contig_182 [gcode=11] [topology=linear]	165		unclassified	new_only	unclassified
UNY1128P	contig_183 [gcode=11] [topology=linear]	164		unclassified	new_only	unclassified
UNY1128P	contig_184 [gcode=11] [topology=linear]	163		unclassified	new_only	unclassified
UNY1128P	contig_185 [gcode=11] [topology=linear]	163		unclassified	new_only	unclassified
UNY1128P	contig_186 [gcode=11] [topology=linear]	162		unclassified	new_only	unclassified
UNY1128P	contig_187 [gcode=11] [topology=linear]	161		unclassified	new_only	unclassified
UNY1128P	contig_188 [gcode=11] [topology=linear]	156		unclassified	new_only	unclassified
UNY1128P	contig_189 [gcode=11] [topology=linear]	155		unclassified	new_only	unclassified
UNY1128P	contig_19 [gcode=11] [topology=linear]	8033	lp28-5	lp28-5	exact_match	lp28-5
UNY1128P	contig_190 [gcode=11] [topology=linear]	154		unclassified	new_only	unclassified
UNY1128P	contig_191 [gcode=11] [topology=linear]	154		unclassified	new_only	unclassified
UNY1128P	contig_192 [gcode=11] [topology=linear]	153		unclassified	new_only	unclassified
UNY1128P	contig_193 [gcode=11] [topology=linear]	153		unclassified	new_only	unclassified
UNY1128P	contig_194 [gcode=11] [topology=linear]	152		unclassified	new_only	unclassified
UNY1128P	contig_195 [gcode=11] [topology=linear]	152		unclassified	new_only	unclassified
UNY1128P	contig_196 [gcode=11] [topology=linear]	152		unclassified	new_only	unclassified
UNY1128P	contig_197 [gcode=11] [topology=linear]	151		unclassified	new_only	unclassified
UNY1128P	contig_198 [gcode=11] [topology=linear]	149		unclassified	new_only	unclassified
UNY1128P	contig_199 [gcode=11] [topology=linear]	148		unclassified	new_only	unclassified
UNY1128P	contig_2 [gcode=11] [topology=linear]	213832	chromosome	chromosome	exact_match	chromosome
UNY1128P	contig_20 [gcode=11] [topology=linear]	6075	lp38	lp38	exact_match	lp38
UNY1128P	contig_200 [gcode=11] [topology=linear]	148		unclassified	new_only	unclassified
UNY1128P	contig_201 [gcode=11] [topology=linear]	147		unclassified	new_only	unclassified
UNY1128P	contig_202 [gcode=11] [topology=linear]	146		unclassified	new_only	unclassified
UNY1128P	contig_203 [gcode=11] [topology=linear]	146		unclassified	new_only	unclassified
UNY1128P	contig_204 [gcode=11] [topology=linear]	146		unclassified	new_only	unclassified
UNY1128P	contig_205 [gcode=11] [topology=linear]	144		unclassified	new_only	unclassified
UNY1128P	contig_206 [gcode=11] [topology=linear]	144		unclassified	new_only	unclassified
UNY1128P	contig_207 [gcode=11] [topology=linear]	144		unclassified	new_only	unclassified
UNY1128P	contig_208 [gcode=11] [topology=linear]	143		unclassified	new_only	unclassified
UNY1128P	contig_209 [gcode=11] [topology=linear]	143		unclassified	new_only	unclassified
UNY1128P	contig_21 [gcode=11] [topology=linear]	4522	cp32-6	cp32-6	exact_match	cp32-6
UNY1128P	contig_210 [gcode=11] [topology=linear]	143		unclassified	new_only	unclassified
UNY1128P	contig_211 [gcode=11] [topology=linear]	142		unclassified	new_only	unclassified
UNY1128P	contig_212 [gcode=11] [topology=linear]	142		unclassified	new_only	unclassified
UNY1128P	contig_213 [gcode=11] [topology=linear]	142		unclassified	new_only	unclassified
UNY1128P	contig_214 [gcode=11] [topology=linear]	142		unclassified	new_only	unclassified
UNY1128P	contig_215 [gcode=11] [topology=linear]	142		unclassified	new_only	unclassified
UNY1128P	contig_216 [gcode=11] [topology=linear]	141		unclassified	new_only	unclassified
UNY1128P	contig_217 [gcode=11] [topology=linear]	141		unclassified	new_only	unclassified
UNY1128P	contig_218 [gcode=11] [topology=linear]	141		unclassified	new_only	unclassified
UNY1128P	contig_219 [gcode=11] [topology=linear]	141		unclassified	new_only	unclassified
UNY1128P	contig_22 [gcode=11] [topology=linear]	4374	cp9	cp9	exact_match	cp9
UNY1128P	contig_220 [gcode=11] [topology=linear]	139		unclassified	new_only	unclassified
UNY1128P	contig_221 [gcode=11] [topology=linear]	139		unclassified	new_only	unclassified
UNY1128P	contig_222 [gcode=11] [topology=linear]	139		unclassified	new_only	unclassified
UNY1128P	contig_223 [gcode=11] [topology=linear]	139		unclassified	new_only	unclassified
UNY1128P	contig_224 [gcode=11] [topology=linear]	139		unclassified	new_only	unclassified
UNY1128P	contig_225 [gcode=11] [topology=linear]	138		unclassified	new_only	unclassified
UNY1128P	contig_226 [gcode=11] [topology=linear]	138		unclassified	new_only	unclassified
UNY1128P	contig_227 [gcode=11] [topology=linear]	138		unclassified	new_only	unclassified
UNY1128P	contig_228 [gcode=11] [topology=linear]	138		unclassified	new_only	unclassified
UNY1128P	contig_229 [gcode=11] [topology=linear]	138		unclassified	new_only	unclassified
UNY1128P	contig_23 [gcode=11] [topology=linear]	3040	cp32-9	cp32-5-1	same_family_tiebreak	cp32-9
UNY1128P	contig_230 [gcode=11] [topology=linear]	138		unclassified	new_only	unclassified
UNY1128P	contig_231 [gcode=11] [topology=linear]	138		unclassified	new_only	unclassified
UNY1128P	contig_232 [gcode=11] [topology=linear]	137		unclassified	new_only	unclassified
UNY1128P	contig_233 [gcode=11] [topology=linear]	137		unclassified	new_only	unclassified
UNY1128P	contig_234 [gcode=11] [topology=linear]	137		unclassified	new_only	unclassified
UNY1128P	contig_235 [gcode=11] [topology=linear]	137		unclassified	new_only	unclassified
UNY1128P	contig_236 [gcode=11] [topology=linear]	136		unclassified	new_only	unclassified
UNY1128P	contig_237 [gcode=11] [topology=linear]	136		unclassified	new_only	unclassified
UNY1128P	contig_238 [gcode=11] [topology=linear]	136		unclassified	new_only	unclassified
UNY1128P	contig_239 [gcode=11] [topology=linear]	136		unclassified	new_only	unclassified
UNY1128P	contig_24 [gcode=11] [topology=linear]	2508	cp9	cp9	exact_match	cp9
UNY1128P	contig_240 [gcode=11] [topology=linear]	136		unclassified	new_only	unclassified
UNY1128P	contig_241 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_242 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_243 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_244 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_245 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_246 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_247 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_248 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_249 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_25 [gcode=11] [topology=linear]	2325	cp32-8	cp32-8	exact_match	cp32-8
UNY1128P	contig_250 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_251 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_252 [gcode=11] [topology=linear]	135		unclassified	new_only	unclassified
UNY1128P	contig_253 [gcode=11] [topology=linear]	134		unclassified	new_only	unclassified
UNY1128P	contig_254 [gcode=11] [topology=linear]	134		unclassified	new_only	unclassified
UNY1128P	contig_255 [gcode=11] [topology=linear]	133		unclassified	new_only	unclassified
UNY1128P	contig_256 [gcode=11] [topology=linear]	133		unclassified	new_only	unclassified
UNY1128P	contig_257 [gcode=11] [topology=linear]	133		unclassified	new_only	unclassified
UNY1128P	contig_258 [gcode=11] [topology=linear]	133		unclassified	new_only	unclassified
UNY1128P	contig_259 [gcode=11] [topology=linear]	132		unclassified	new_only	unclassified
UNY1128P	contig_26 [gcode=11] [topology=linear]	1564	cp26	cp26	exact_match	cp26
UNY1128P	contig_260 [gcode=11] [topology=linear]	132		unclassified	new_only	unclassified
UNY1128P	contig_261 [gcode=11] [topology=linear]	132		unclassified	new_only	unclassified
UNY1128P	contig_262 [gcode=11] [topology=linear]	132		unclassified	new_only	unclassified
UNY1128P	contig_263 [gcode=11] [topology=linear]	131		unclassified	new_only	unclassified
UNY1128P	contig_264 [gcode=11] [topology=linear]	131		unclassified	new_only	unclassified
UNY1128P	contig_265 [gcode=11] [topology=linear]	131		unclassified	new_only	unclassified
UNY1128P	contig_266 [gcode=11] [topology=linear]	130		unclassified	new_only	unclassified
UNY1128P	contig_267 [gcode=11] [topology=linear]	129		unclassified	new_only	unclassified
UNY1128P	contig_268 [gcode=11] [topology=linear]	129		unclassified	new_only	unclassified
UNY1128P	contig_269 [gcode=11] [topology=linear]	129		unclassified	new_only	unclassified
UNY1128P	contig_27 [gcode=11] [topology=linear]	1459	cp32-12	cp32-12	exact_match	cp32-12
UNY1128P	contig_270 [gcode=11] [topology=linear]	129		unclassified	new_only	unclassified
UNY1128P	contig_271 [gcode=11] [topology=linear]	129		unclassified	new_only	unclassified
UNY1128P	contig_272 [gcode=11] [topology=linear]	128		unclassified	new_only	unclassified
UNY1128P	contig_273 [gcode=11] [topology=linear]	128		unclassified	new_only	unclassified
UNY1128P	contig_274 [gcode=11] [topology=linear]	128		unclassified	new_only	unclassified
UNY1128P	contig_275 [gcode=11] [topology=linear]	128		unclassified	new_only	unclassified
UNY1128P	contig_276 [gcode=11] [topology=linear]	128		unclassified	new_only	unclassified
UNY1128P	contig_277 [gcode=11] [topology=linear]	128		unclassified	new_only	unclassified
UNY1128P	contig_28 [gcode=11] [topology=linear]	1382	cp32-12	cp32-12	exact_match	cp32-12
UNY1128P	contig_29 [gcode=11] [topology=linear]	1301	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY1128P	contig_3 [gcode=11] [topology=linear]	60592	cp32-1	cp32-1	exact_match	cp32-1
UNY1128P	contig_30 [gcode=11] [topology=linear]	1264	cp9	cp9	exact_match	cp9
UNY1128P	contig_31 [gcode=11] [topology=linear]	996		lp28-1	new_only	lp28-1
UNY1128P	contig_32 [gcode=11] [topology=linear]	952		cp32-8	new_only	cp32-8
UNY1128P	contig_33 [gcode=11] [topology=linear]	908		cp32-3	new_only	cp32-3
UNY1128P	contig_34 [gcode=11] [topology=linear]	848		cp32-8	new_only	cp32-8
UNY1128P	contig_35 [gcode=11] [topology=linear]	787		lp28-1	new_only	lp28-1
UNY1128P	contig_36 [gcode=11] [topology=linear]	777		cp9	new_only	cp9
UNY1128P	contig_37 [gcode=11] [topology=linear]	717		cp32-8	new_only	cp32-8
UNY1128P	contig_38 [gcode=11] [topology=linear]	678		cp32-10	new_only	cp32-10
UNY1128P	contig_39 [gcode=11] [topology=linear]	614		unclassified	new_only	unclassified
UNY1128P	contig_4 [gcode=11] [topology=linear]	56412	lp25	lp28-4:::lp25	extra_annotation	lp25
UNY1128P	contig_40 [gcode=11] [topology=linear]	558		unclassified	new_only	unclassified
UNY1128P	contig_41 [gcode=11] [topology=linear]	527		unclassified	new_only	unclassified
UNY1128P	contig_42 [gcode=11] [topology=linear]	525		cp32-6	new_only	cp32-6
UNY1128P	contig_43 [gcode=11] [topology=linear]	502		lp38	new_only	lp38
UNY1128P	contig_44 [gcode=11] [topology=linear]	487		unclassified	new_only	unclassified
UNY1128P	contig_45 [gcode=11] [topology=linear]	469		lp38	new_only	lp38
UNY1128P	contig_46 [gcode=11] [topology=linear]	451		unclassified	new_only	unclassified
UNY1128P	contig_47 [gcode=11] [topology=linear]	448		unclassified	new_only	unclassified
UNY1128P	contig_48 [gcode=11] [topology=linear]	444		unclassified	new_only	unclassified
UNY1128P	contig_49 [gcode=11] [topology=linear]	443		cp32-3	new_only	cp32-3
UNY1128P	contig_5 [gcode=11] [topology=linear]	53014	lp54	lp54	exact_match	lp54
UNY1128P	contig_50 [gcode=11] [topology=linear]	442		lp38	new_only	lp38
UNY1128P	contig_51 [gcode=11] [topology=linear]	426		lp38	new_only	lp38
UNY1128P	contig_52 [gcode=11] [topology=linear]	412		unclassified	new_only	unclassified
UNY1128P	contig_53 [gcode=11] [topology=linear]	403		unclassified	new_only	unclassified
UNY1128P	contig_54 [gcode=11] [topology=linear]	385		unclassified	new_only	unclassified
UNY1128P	contig_55 [gcode=11] [topology=linear]	385		unclassified	new_only	unclassified
UNY1128P	contig_56 [gcode=11] [topology=linear]	385		unclassified	new_only	unclassified
UNY1128P	contig_57 [gcode=11] [topology=linear]	382		unclassified	new_only	unclassified
UNY1128P	contig_58 [gcode=11] [topology=linear]	382		unclassified	new_only	unclassified
UNY1128P	contig_59 [gcode=11] [topology=linear]	381		unclassified	new_only	unclassified
UNY1128P	contig_6 [gcode=11] [topology=linear]	35832	cp32-11	cp32-11	exact_match	cp32-11
UNY1128P	contig_60 [gcode=11] [topology=linear]	381		unclassified	new_only	unclassified
UNY1128P	contig_61 [gcode=11] [topology=linear]	379		unclassified	new_only	unclassified
UNY1128P	contig_62 [gcode=11] [topology=linear]	379		lp38	new_only	lp38
UNY1128P	contig_63 [gcode=11] [topology=linear]	348		cp32-6	new_only	cp32-6
UNY1128P	contig_64 [gcode=11] [topology=linear]	340		cp32-10	new_only	cp32-10
UNY1128P	contig_65 [gcode=11] [topology=linear]	336		cp32-9	new_only	cp32-9
UNY1128P	contig_66 [gcode=11] [topology=linear]	325		lp38	new_only	lp38
UNY1128P	contig_67 [gcode=11] [topology=linear]	316		lp38	new_only	lp38
UNY1128P	contig_68 [gcode=11] [topology=linear]	315		cp32-9	new_only	cp32-9
UNY1128P	contig_69 [gcode=11] [topology=linear]	313		chromosome	new_only	chromosome
UNY1128P	contig_7 [gcode=11] [topology=linear]	32904	lp28-5	lp36:::lp28-5	extra_annotation	lp28-5
UNY1128P	contig_70 [gcode=11] [topology=linear]	299		lp38	new_only	lp38
UNY1128P	contig_71 [gcode=11] [topology=linear]	298		cp32-10	new_only	cp32-10
UNY1128P	contig_72 [gcode=11] [topology=linear]	294		cp32-6	new_only	cp32-6
UNY1128P	contig_73 [gcode=11] [topology=linear]	294		cp32-3	new_only	cp32-3
UNY1128P	contig_74 [gcode=11] [topology=linear]	293		lp38	new_only	lp38
UNY1128P	contig_75 [gcode=11] [topology=linear]	293		cp32-5	new_only	cp32-5
UNY1128P	contig_76 [gcode=11] [topology=linear]	287		unclassified	new_only	unclassified
UNY1128P	contig_77 [gcode=11] [topology=linear]	280		lp38	new_only	lp38
UNY1128P	contig_78 [gcode=11] [topology=linear]	258		cp32-10	new_only	cp32-10
UNY1128P	contig_79 [gcode=11] [topology=linear]	258		lp38	new_only	lp38
UNY1128P	contig_8 [gcode=11] [topology=linear]	32119	cp32-8	cp32-8	exact_match	cp32-8
UNY1128P	contig_80 [gcode=11] [topology=linear]	256		cp32-3	new_only	cp32-3
UNY1128P	contig_81 [gcode=11] [topology=linear]	255		cp32-7	new_only	cp32-7
UNY1128P	contig_82 [gcode=11] [topology=linear]	255		lp28-5	new_only	lp28-5
UNY1128P	contig_83 [gcode=11] [topology=linear]	255		cp32-6	new_only	cp32-6
UNY1128P	contig_84 [gcode=11] [topology=linear]	255		chromosome	new_only	chromosome
UNY1128P	contig_85 [gcode=11] [topology=linear]	255		cp32-5	new_only	cp32-5
UNY1128P	contig_86 [gcode=11] [topology=linear]	255		cp32-8	new_only	cp32-8
UNY1128P	contig_87 [gcode=11] [topology=linear]	255		lp56	new_only	lp56
UNY1128P	contig_88 [gcode=11] [topology=linear]	254		cp32-11	new_only	cp32-11
UNY1128P	contig_89 [gcode=11] [topology=linear]	254		cp32-3	new_only	cp32-3
UNY1128P	contig_9 [gcode=11] [topology=linear]	27503	lp28-3	lp28-3	exact_match	lp28-3
UNY1128P	contig_90 [gcode=11] [topology=linear]	253		lp38	new_only	lp38
UNY1128P	contig_91 [gcode=11] [topology=linear]	253		lp38	new_only	lp38
UNY1128P	contig_92 [gcode=11] [topology=linear]	253		lp56	new_only	lp56
UNY1128P	contig_93 [gcode=11] [topology=linear]	253		lp38	new_only	lp38
UNY1128P	contig_94 [gcode=11] [topology=linear]	249		lp28-5	new_only	lp28-5
UNY1128P	contig_95 [gcode=11] [topology=linear]	248		cp32-8	new_only	cp32-8
UNY1128P	contig_96 [gcode=11] [topology=linear]	247		cp32-11	new_only	cp32-11
UNY1128P	contig_97 [gcode=11] [topology=linear]	247		cp32-12	new_only	cp32-12
UNY1128P	contig_98 [gcode=11] [topology=linear]	246		cp32-6	new_only	cp32-6
UNY1128P	contig_99 [gcode=11] [topology=linear]	245		unclassified	new_only	unclassified
UNY149P	contig_1 [gcode=11] [topology=linear]	915733	chromosome	chromosome	exact_match	chromosome
UNY149P	contig_10 [gcode=11] [topology=linear]	17903	lp17	lp17	exact_match	lp17
UNY149P	contig_11 [gcode=11] [topology=linear]	24963	lp25	lp25	exact_match	lp25
UNY149P	contig_12 [gcode=11] [topology=linear]	26726	lp28-1	lp28-1	exact_match	lp28-1
UNY149P	contig_13 [gcode=11] [topology=linear]	28866	lp28-3	lp28-3	exact_match	lp28-3
UNY149P	contig_14 [gcode=11] [topology=linear]	29444	lp28-4	lp28-4	exact_match	lp28-4
UNY149P	contig_15 [gcode=11] [topology=linear]	27740	lp28-5	lp28-5	exact_match	lp28-5
UNY149P	contig_16 [gcode=11] [topology=linear]	26825	lp28-6	lp28-6	exact_match	lp28-6
UNY149P	contig_17 [gcode=11] [topology=linear]	23697	lp36	lp36	exact_match	lp36
UNY149P	contig_18 [gcode=11] [topology=linear]	30317	lp38	lp38	exact_match	lp38
UNY149P	contig_19 [gcode=11] [topology=linear]	53842	lp54	lp54	exact_match	lp54
UNY149P	contig_2 [gcode=11] [topology=linear]	26514	cp26	cp26	exact_match	cp26
UNY149P	contig_3 [gcode=11] [topology=linear]	30286	cp32-11	cp32-11	exact_match	cp32-11
UNY149P	contig_4 [gcode=11] [topology=linear]	30262	cp32-3	cp32-3	exact_match	cp32-3
UNY149P	contig_5 [gcode=11] [topology=linear]	30301	cp32-2	cp32-2	exact_match	cp32-2
UNY149P	contig_6 [gcode=11] [topology=linear]	30635	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY149P	contig_7 [gcode=11] [topology=linear]	30641	cp32-6	cp32-6	exact_match	cp32-6
UNY149P	contig_8 [gcode=11] [topology=linear]	21165	cp32-7	cp32-7	exact_match	cp32-7
UNY149P	contig_9 [gcode=11] [topology=linear]	21172	cp32-9	cp32-9	exact_match	cp32-9
UNY169P	contig_1 [gcode=11] [topology=linear]	902773	chromosome	chromosome	exact_match	chromosome
UNY169P	contig_10 [gcode=11] [topology=linear]	20637	lp17	lp17	exact_match	lp17
UNY169P	contig_11 [gcode=11] [topology=linear]	24215	lp25	lp25	exact_match	lp25
UNY169P	contig_12 [gcode=11] [topology=linear]	29777	lp28-2	lp28-2	exact_match	lp28-2
UNY169P	contig_13 [gcode=11] [topology=linear]	30920	lp28-3	lp28-3	exact_match	lp28-3
UNY169P	contig_14 [gcode=11] [topology=linear]	29321	lp28-4	lp28-4	exact_match	lp28-4
UNY169P	contig_15 [gcode=11] [topology=linear]	30683	lp36	lp36	exact_match	lp36
UNY169P	contig_16 [gcode=11] [topology=linear]	37791	lp38	lp38	exact_match	lp38
UNY169P	contig_17 [gcode=11] [topology=linear]	53808	lp54	lp54	exact_match	lp54
UNY169P	contig_2 [gcode=11] [topology=linear]	26498	cp26	cp26	exact_match	cp26
UNY169P	contig_3 [gcode=11] [topology=linear]	30154	cp32-10	cp32-10	exact_match	cp32-10
UNY169P	contig_4 [gcode=11] [topology=linear]	27768	cp32-12	cp32-12	exact_match	cp32-12
UNY169P	contig_5 [gcode=11] [topology=linear]	15938	cp32-4	cp32-4	exact_match	cp32-4
UNY169P	contig_6 [gcode=11] [topology=linear]	29615	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY169P	contig_7 [gcode=11] [topology=linear]	17483	cp32-7	cp32-7	exact_match	cp32-7
UNY169P	contig_8 [gcode=11] [topology=linear]	30658	cp32-9	cp32-9	exact_match	cp32-9
UNY169P	contig_9 [gcode=11] [topology=linear]	8722	cp9	cp9	exact_match	cp9
UNY172P	contig_1 [gcode=11] [topology=linear]	903384	chromosome	chromosome	exact_match	chromosome
UNY172P	contig_10 [gcode=11] [topology=linear]	24135	lp25	lp25	exact_match	lp25
UNY172P	contig_11 [gcode=11] [topology=linear]	29897	lp28-2	lp28-2	exact_match	lp28-2
UNY172P	contig_12 [gcode=11] [topology=linear]	30845	lp28-3	lp28-3	exact_match	lp28-3
UNY172P	contig_13 [gcode=11] [topology=linear]	29392	lp28-4	lp28-4	exact_match	lp28-4
UNY172P	contig_14 [gcode=11] [topology=linear]	35925	lp36	lp36	exact_match	lp36
UNY172P	contig_15 [gcode=11] [topology=linear]	38804	lp38	lp38	exact_match	lp38
UNY172P	contig_16 [gcode=11] [topology=linear]	53865	lp54	lp54	exact_match	lp54
UNY172P	contig_2 [gcode=11] [topology=linear]	26537	cp26	cp26	exact_match	cp26
UNY172P	contig_3 [gcode=11] [topology=linear]	27706	cp32-12	cp32-12	exact_match	cp32-12
UNY172P	contig_4 [gcode=11] [topology=linear]	30617	cp32-4	cp32-4	exact_match	cp32-4
UNY172P	contig_5 [gcode=11] [topology=linear]	21715	cp32-3	cp32-3	exact_match	cp32-3
UNY172P	contig_6 [gcode=11] [topology=linear]	22534	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY172P	contig_7 [gcode=11] [topology=linear]	29694	cp32-7	cp32-7	exact_match	cp32-7
UNY172P	contig_8 [gcode=11] [topology=linear]	30414	cp32-9	cp32-9	exact_match	cp32-9
UNY172P	contig_9 [gcode=11] [topology=linear]	17030	lp17	lp17	exact_match	lp17
UNY193P	contig_1 [gcode=11] [topology=linear]	910086	chromosome	chromosome	exact_match	chromosome
UNY193P	contig_10 [gcode=11] [topology=linear]	24809	lp25	lp25	exact_match	lp25
UNY193P	contig_11 [gcode=11] [topology=linear]	28850	lp28-3	lp28-3	exact_match	lp28-3
UNY193P	contig_12 [gcode=11] [topology=linear]	30714	lp28-4	lp28-4	exact_match	lp28-4
UNY193P	contig_13 [gcode=11] [topology=linear]	26719	lp28-6	lp28-6	exact_match	lp28-6
UNY193P	contig_14 [gcode=11] [topology=linear]	30066	lp28-7	lp28-7	exact_match	lp28-7
UNY193P	contig_15 [gcode=11] [topology=linear]	30148	lp28-2	lp28-2	exact_match	lp28-2
UNY193P	contig_16 [gcode=11] [topology=linear]	34344	lp36	lp36	exact_match	lp36
UNY193P	contig_17 [gcode=11] [topology=linear]	27790	lp38	lp38	exact_match	lp38
UNY193P	contig_18 [gcode=11] [topology=linear]	54004	lp54	lp54	exact_match	lp54
UNY193P	contig_19 [gcode=11] [topology=linear]	5255	lp5	lp5	exact_match	lp5
UNY193P	contig_2 [gcode=11] [topology=linear]	26511	cp26	cp26	exact_match	cp26
UNY193P	contig_3 [gcode=11] [topology=linear]	30274	cp32-10	cp32-10	exact_match	cp32-10
UNY193P	contig_4 [gcode=11] [topology=linear]	27704	cp32-12	cp32-12	exact_match	cp32-12
UNY193P	contig_5 [gcode=11] [topology=linear]	30779	cp32-13	cp32-13	exact_match	cp32-13
UNY193P	contig_6 [gcode=11] [topology=linear]	30692	cp32-6	cp32-6	exact_match	cp32-6
UNY193P	contig_7 [gcode=11] [topology=linear]	27416	cp32-7	cp32-7	exact_match	cp32-7
UNY193P	contig_8 [gcode=11] [topology=linear]	9394	cp9	cp9	exact_match	cp9
UNY193P	contig_9 [gcode=11] [topology=linear]	18328	lp17	lp17	exact_match	lp17
UNY203P	contig_1 [gcode=11] [topology=linear]	910084	chromosome	chromosome	exact_match	chromosome
UNY203P	contig_10 [gcode=11] [topology=linear]	17952	lp17	lp17	exact_match	lp17
UNY203P	contig_11 [gcode=11] [topology=linear]	28827	lp28-3	lp28-3	exact_match	lp28-3
UNY203P	contig_12 [gcode=11] [topology=linear]	23908	lp28-1	lp28-1	exact_match	lp28-1
UNY203P	contig_13 [gcode=11] [topology=linear]	29288	lp28-6	lp28-6	exact_match	lp28-6
UNY203P	contig_14 [gcode=11] [topology=linear]	28154	lp36	lp36	exact_match	lp36
UNY203P	contig_15 [gcode=11] [topology=linear]	27810	lp38	lp38	exact_match	lp38
UNY203P	contig_16 [gcode=11] [topology=linear]	5257	lp5	lp5	exact_match	lp5
UNY203P	contig_17 [gcode=11] [topology=linear]	53766	lp54	lp54	exact_match	lp54
UNY203P	contig_2 [gcode=11] [topology=linear]	26522	cp26	cp26	exact_match	cp26
UNY203P	contig_3 [gcode=11] [topology=linear]	30323	cp32-10	cp32-10	exact_match	cp32-10
UNY203P	contig_4 [gcode=11] [topology=linear]	27704	cp32-12	cp32-12	exact_match	cp32-12
UNY203P	contig_5 [gcode=11] [topology=linear]	30016	cp32-1	cp32-1	exact_match	cp32-1
UNY203P	contig_6 [gcode=11] [topology=linear]	17017	cp32-5	cp32-5	exact_match	cp32-5
UNY203P	contig_7 [gcode=11] [topology=linear]	30610	cp32-6	cp32-6	exact_match	cp32-6
UNY203P	contig_8 [gcode=11] [topology=linear]	30141	cp32-7	cp32-7	exact_match	cp32-7
UNY203P	contig_9 [gcode=11] [topology=linear]	8693	cp9	cp9-3	same_family_tiebreak	cp9
UNY208P	contig_1 [gcode=11] [topology=linear]	912713	chromosome	chromosome	exact_match	chromosome
UNY208P	contig_10 [gcode=11] [topology=linear]	30951	cp32-3	cp32-3	exact_match	cp32-3
UNY208P	contig_11 [gcode=11] [topology=linear]	18102	lp17	lp17	exact_match	lp17
UNY208P	contig_12 [gcode=11] [topology=linear]	24963	lp25	lp25	exact_match	lp25
UNY208P	contig_13 [gcode=11] [topology=linear]	25503	lp28-1	lp28-1	exact_match	lp28-1
UNY208P	contig_14 [gcode=11] [topology=linear]	28856	lp28-3	lp28-3	exact_match	lp28-3
UNY208P	contig_15 [gcode=11] [topology=linear]	29155	lp28-4	lp28-4	exact_match	lp28-4
UNY208P	contig_16 [gcode=11] [topology=linear]	23102	lp28-1	lp28-1	exact_match	lp28-1
UNY208P	contig_17 [gcode=11] [topology=linear]	26719	lp28-6	lp28-6	exact_match	lp28-6
UNY208P	contig_18 [gcode=11] [topology=linear]	23693	lp36	lp36	exact_match	lp36
UNY208P	contig_19 [gcode=11] [topology=linear]	53883	lp54	lp54	exact_match	lp54
UNY208P	contig_2 [gcode=11] [topology=linear]	26522	cp26	cp26	exact_match	cp26
UNY208P	contig_3 [gcode=11] [topology=linear]	14883	cp32-1	cp32-1	exact_match	cp32-1
UNY208P	contig_4 [gcode=11] [topology=linear]	30439	cp32-11	cp32-11	exact_match	cp32-11
