assembly_id	contig_id	contig_len	old_call	new_call	category	resolved_call
UCT92H	contig_32	386		lp28-1	new_only	lp28-1
UCT92H	contig_33	365		lp28-6	new_only	lp28-6
UCT92H	contig_34	336			new_only	
UCT92H	contig_35	318		lp28-1	new_only	lp28-1
UCT92H	contig_36	312		lp28-1	new_only	lp28-1
UCT92H	contig_37	304		lp28-1	new_only	lp28-1
UCT92H	contig_38	277		lp28-1	new_only	lp28-1
UCT92H	contig_39	268		lp28-1	new_only	lp28-1
UCT92H	contig_4	31291	lp28-5	lp28-5	exact_match	lp28-5
UCT92H	contig_40	265			new_only	
UCT92H	contig_41	250		lp56	new_only	lp56
UCT92H	contig_5	30910	cp32-1	cp32-1	exact_match	cp32-1
UCT92H	contig_6	30858	cp32-8	cp32-8	exact_match	cp32-8
UCT92H	contig_7	30795	cp32-12	cp32-12	exact_match	cp32-12
UCT92H	contig_8	30669	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UCT92H	contig_9	30627	cp32-6	cp32-6	exact_match	cp32-6
UCT96H	contig_1	900898	chromosome	chromosome	exact_match	chromosome
UCT96H	contig_10	29968	cp32-8	cp32-8	exact_match	cp32-8
UCT96H	contig_11	29818	lp28-2	lp28-2	exact_match	lp28-2
UCT96H	contig_12	29547	cp32-7	cp32-7	exact_match	cp32-7
UCT96H	contig_13	28984	lp28-4	lp28-4	exact_match	lp28-4
UCT96H	contig_14	27034	lp25	lp25	exact_match	lp25
UCT96H	contig_15	26525	cp26	cp26	exact_match	cp26
UCT96H	contig_16	22594	lp28-5	lp28-5	exact_match	lp28-5
UCT96H	contig_17	22413	cp32-9	cp32-9	exact_match	cp32-9
UCT96H	contig_18	20525	lp17	lp17	exact_match	lp17
UCT96H	contig_19	16881	lp28-3	lp28-3	exact_match	lp28-3
UCT96H	contig_2	53553	lp54	lp54	exact_match	lp54
UCT96H	contig_20	12133	chromosome	chromosome	exact_match	chromosome
UCT96H	contig_21	10686	lp28-1	lp28-1	exact_match	lp28-1
UCT96H	contig_22	7250	lp28-3	lp28-3	exact_match	lp28-3
UCT96H	contig_23	3852	lp28-3	lp28-3	exact_match	lp28-3
UCT96H	contig_24	2354	lp28-3	lp28-3	exact_match	lp28-3
UCT96H	contig_25	742		lp36	new_only	lp36
UCT96H	contig_26	643		lp28-11	new_only	lp28-11
UCT96H	contig_27	448		lp28-5	new_only	lp28-5
UCT96H	contig_28	445		lp28-3	new_only	lp28-3
UCT96H	contig_29	336		lp28-5	new_only	lp28-5
UCT96H	contig_3	44256	lp38	lp38	exact_match	lp38
UCT96H	contig_4	35443	lp36	lp36	exact_match	lp36
UCT96H	contig_5	30892	cp32-1	cp32-1	exact_match	cp32-1
UCT96H	contig_6	30747	cp32-6	cp32-6	exact_match	cp32-6
UCT96H	contig_7	30738	cp32-11	cp32-11	exact_match	cp32-11
UCT96H	contig_8	30375	cp32-4	cp32-4	exact_match	cp32-4
UCT96H	contig_9	30177	cp32-3	cp32-3	exact_match	cp32-3
UNY1032P	contig_1	910572	chromosome	chromosome	exact_match	chromosome
UNY1032P	contig_10	24412	lp25	lp25	exact_match	lp25
UNY1032P	contig_11	30086	lp28-1	lp28-1	exact_match	lp28-1
UNY1032P	contig_12	29923	lp28-2	lp28-2	exact_match	lp28-2
UNY1032P	contig_13	28638	lp28-3	lp28-3	exact_match	lp28-3
UNY1032P	contig_14	27414	lp28-4	lp28-4	exact_match	lp28-4
UNY1032P	contig_15	36920	lp36	lp36	exact_match	lp36
UNY1032P	contig_16	38870	lp38	lp38	exact_match	lp38
UNY1032P	contig_17	53666	lp54	lp54	exact_match	lp54
UNY1032P	contig_18	52899	lp56	lp56	exact_match	lp56
UNY1032P	contig_2	26498	cp26	cp26	exact_match	cp26
UNY1032P	contig_3	30870	cp32-11	cp32-11	exact_match	cp32-11
UNY1032P	contig_4	30223	cp32-3	cp32-3	exact_match	cp32-3
UNY1032P	contig_5	30299	cp32-4	cp32-4	exact_match	cp32-4
UNY1032P	contig_6	30748	cp32-5	cp32-5	exact_match	cp32-5
UNY1032P	contig_7	29838	cp32-6	cp32-6	exact_match	cp32-6
UNY1032P	contig_8	30650	cp32-9	cp32-9	exact_match	cp32-9
UNY1032P	contig_9	16909	lp17	lp17	exact_match	lp17
UNY1038P	contig_1	915733	chromosome	chromosome	exact_match	chromosome
UNY1038P	contig_10	17987	lp17	lp17	exact_match	lp17
UNY1038P	contig_11	24963	lp25	lp25	exact_match	lp25
UNY1038P	contig_12	26726	lp28-1	lp28-1	exact_match	lp28-1
UNY1038P	contig_13	28867	lp28-3	lp28-3	exact_match	lp28-3
UNY1038P	contig_14	29870	lp28-4	lp28-4	exact_match	lp28-4
UNY1038P	contig_15	27873	lp28-5	lp28-5	exact_match	lp28-5
UNY1038P	contig_16	26814	lp28-6	lp28-6	exact_match	lp28-6
UNY1038P	contig_17	20343	lp36	lp36	exact_match	lp36
UNY1038P	contig_18	30317	lp38	lp38	exact_match	lp38
UNY1038P	contig_19	53834	lp54	lp54	exact_match	lp54
UNY1038P	contig_2	26514	cp26	cp26	exact_match	cp26
UNY1038P	contig_3	30286	cp32-11	cp32-11	exact_match	cp32-11
UNY1038P	contig_4	30795	cp32-12	cp32-12	exact_match	cp32-12
UNY1038P	contig_5	30301	cp32-2	cp32-2	exact_match	cp32-2
UNY1038P	contig_6	30641	cp32-6	cp32-6	exact_match	cp32-6
UNY1038P	contig_7	21165	cp32-7	cp32-7	exact_match	cp32-7
UNY1038P	contig_8	21172	cp32-9	cp32-9	exact_match	cp32-9
UNY1038P	contig_9	9394	cp9	cp9	exact_match	cp9
UNY1083P	contig_1	923130	chromosome	chromosome	exact_match	chromosome
UNY1083P	contig_10	22766	lp36	lp36	exact_match	lp36
UNY1083P	contig_100	396			new_only	
UNY1083P	contig_101	396			new_only	
UNY1083P	contig_102	394			new_only	
UNY1083P	contig_103	393			new_only	
UNY1083P	contig_104	392			new_only	
UNY1083P	contig_105	392			new_only	
UNY1083P	contig_106	391			new_only	
UNY1083P	contig_107	390			new_only	
UNY1083P	contig_108	389		cp9	new_only	cp9
UNY1083P	contig_109	389			new_only	
UNY1083P	contig_11	22014	cp32-12	cp32-12	exact_match	cp32-12
UNY1083P	contig_110	388			new_only	
UNY1083P	contig_111	388			new_only	
UNY1083P	contig_112	387			new_only	
UNY1083P	contig_113	386			new_only	
UNY1083P	contig_114	384			new_only	
UNY1083P	contig_115	382			new_only	
UNY1083P	contig_116	381		lp38	new_only	lp38
UNY1083P	contig_117	379			new_only	
UNY1083P	contig_118	377		lp38	new_only	lp38
UNY1083P	contig_119	376		lp38	new_only	lp38
UNY1083P	contig_12	17858	lp17	lp17	exact_match	lp17
UNY1083P	contig_120	373		lp56	new_only	lp56
UNY1083P	contig_121	357		cp32-7	new_only	cp32-7
UNY1083P	contig_122	348		lp28-3	new_only	lp28-3
UNY1083P	contig_123	348		lp38	new_only	lp38
UNY1083P	contig_124	337		lp28-1	new_only	lp28-1
UNY1083P	contig_125	315			new_only	
UNY1083P	contig_126	316		lp38	new_only	lp38
UNY1083P	contig_127	316		lp38	new_only	lp38
UNY1083P	contig_128	316		lp38	new_only	lp38
UNY1083P	contig_129	308		lp38	new_only	lp38
UNY1083P	contig_13	16900	lp28-1	lp28-1	exact_match	lp28-1
UNY1083P	contig_130	301		lp36	new_only	lp36
UNY1083P	contig_131	274		cp32-12	new_only	cp32-12
UNY1083P	contig_132	274		cp32-9	new_only	cp32-9
UNY1083P	contig_133	270		lp38	new_only	lp38
UNY1083P	contig_134	268		lp38	new_only	lp38
UNY1083P	contig_135	255		lp36	new_only	lp36
UNY1083P	contig_14	16711	cp32-1	cp32-1	exact_match	cp32-1
UNY1083P	contig_15	15173	lp38	lp38	exact_match	lp38
UNY1083P	contig_16	15152	lp56	lp56	exact_match	lp56
UNY1083P	contig_17	14326	cp32-6	cp32-6	exact_match	cp32-6
UNY1083P	contig_18	13481	lp28-5	lp28-5	exact_match	lp28-5
UNY1083P	contig_19	8403	cp32-3	cp32-3	exact_match	cp32-3
UNY1083P	contig_2	56357	lp25	lp25	exact_match	lp25
UNY1083P	contig_20	8380	cp32-9	cp32-9	exact_match	cp32-9
UNY1083P	contig_21	6522	cp32-3	cp32-3	exact_match	cp32-3
UNY1083P	contig_22	5417	lp38	lp38	exact_match	lp38
UNY1083P	contig_23	5069	cp32-10	cp32-10	exact_match	cp32-10
UNY1083P	contig_24	4700	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY1083P	contig_25	4043	cp32-8	cp32-8	exact_match	cp32-8
UNY1083P	contig_26	3261	cp32-6	cp32-6	exact_match	cp32-6
UNY1083P	contig_27	2477	cp32-10	cp32-10	exact_match	cp32-10
UNY1083P	contig_28	2366	cp32-12	cp32-12	exact_match	cp32-12
UNY1083P	contig_29	1564	cp26	cp26	exact_match	cp26
UNY1083P	contig_3	53015	lp54	lp54	exact_match	lp54
UNY1083P	contig_30	1440	cp32-12	cp32-12	exact_match	cp32-12
UNY1083P	contig_31	1430	lp28-3	lp28-3	exact_match	lp28-3
UNY1083P	contig_32	1082			new_only	
UNY1083P	contig_33	1068	cp32-9	cp32-9	exact_match	cp32-9
UNY1083P	contig_34	981		lp28-1	new_only	lp28-1
UNY1083P	contig_35	981		cp32-8	new_only	cp32-8
UNY1083P	contig_36	850		lp38	new_only	lp38
UNY1083P	contig_37	761			new_only	
UNY1083P	contig_38	662			new_only	
UNY1083P	contig_39	644		lp38	new_only	lp38
UNY1083P	contig_4	38215	lp28-3	lp28-3	exact_match	lp28-3
UNY1083P	contig_40	629		lp38	new_only	lp38
UNY1083P	contig_41	629		lp38	new_only	lp38
UNY1083P	contig_42	607			new_only	
UNY1083P	contig_43	600			new_only	
UNY1083P	contig_44	575		lp28-1	new_only	lp28-1
UNY1083P	contig_45	575			new_only	
UNY1083P	contig_46	569		cp32-8	new_only	cp32-8
UNY1083P	contig_47	547			new_only	
UNY1083P	contig_48	541			new_only	
UNY1083P	contig_49	540			new_only	
UNY1083P	contig_5	35577	cp32-11	cp32-11	exact_match	cp32-11
UNY1083P	contig_50	539		lp38	new_only	lp38
UNY1083P	contig_51	539			new_only	
UNY1083P	contig_52	538			new_only	
UNY1083P	contig_53	536			new_only	
UNY1083P	contig_54	522			new_only	
UNY1083P	contig_55	522		lp38	new_only	lp38
UNY1083P	contig_56	518			new_only	
UNY1083P	contig_57	514		lp38	new_only	lp38
UNY1083P	contig_58	508		cp32-9	new_only	cp32-9
UNY1083P	contig_59	500			new_only	
UNY1083P	contig_6	32346	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY1083P	contig_60	481			new_only	
UNY1083P	contig_61	479			new_only	
UNY1083P	contig_62	467			new_only	
UNY1083P	contig_63	465			new_only	
UNY1083P	contig_64	456			new_only	
UNY1083P	contig_65	455			new_only	
UNY1083P	contig_66	455		cp32-10	new_only	cp32-10
UNY1083P	contig_67	453			new_only	
UNY1083P	contig_68	453		lp38	new_only	lp38
UNY1083P	contig_69	447			new_only	
UNY1083P	contig_7	31133	cp32-8	cp32-8	exact_match	cp32-8
UNY1083P	contig_70	443			new_only	
UNY1083P	contig_71	439			new_only	
UNY1083P	contig_72	433			new_only	
UNY1083P	contig_73	432			new_only	
UNY1083P	contig_74	432			new_only	
UNY1083P	contig_75	427			new_only	
UNY1083P	contig_76	426			new_only	
UNY1083P	contig_77	426			new_only	
UNY1083P	contig_78	425			new_only	
UNY1083P	contig_79	424			new_only	
UNY1083P	contig_8	27055	lp28-6	lp28-6	exact_match	lp28-6
UNY1083P	contig_80	423			new_only	
UNY1083P	contig_81	422			new_only	
UNY1083P	contig_82	422			new_only	
UNY1083P	contig_83	420			new_only	
UNY1083P	contig_84	418			new_only	
UNY1083P	contig_85	417			new_only	
UNY1083P	contig_86	416			new_only	
UNY1083P	contig_87	414			new_only	
UNY1083P	contig_88	413			new_only	
UNY1083P	contig_89	411			new_only	
UNY1083P	contig_9	25159	cp26	cp26	exact_match	cp26
UNY1083P	contig_90	411			new_only	
UNY1083P	contig_91	411		lp38	new_only	lp38
UNY1083P	contig_92	410			new_only	
UNY1083P	contig_93	409			new_only	
UNY1083P	contig_94	408			new_only	
UNY1083P	contig_95	402		cp32-8	new_only	cp32-8
UNY1083P	contig_96	400			new_only	
UNY1083P	contig_97	398			new_only	
UNY1083P	contig_98	397			new_only	
UNY1083P	contig_99	396			new_only	
UNY1085P	contig_1	903386	chromosome	chromosome	exact_match	chromosome
UNY1085P	contig_10	24134	lp25	lp25	exact_match	lp25
UNY1085P	contig_11	29897	lp28-2	lp28-2	exact_match	lp28-2
UNY1085P	contig_12	30844	lp28-3	lp28-3	exact_match	lp28-3
UNY1085P	contig_13	29500	lp28-4	lp28-4	exact_match	lp28-4
UNY1085P	contig_14	27365	lp28-5	lp28-5	exact_match	lp28-5
UNY1085P	contig_15	29293	lp28-6	lp28-6	exact_match	lp28-6
UNY1085P	contig_16	35946	lp36	lp36	exact_match	lp36
UNY1085P	contig_17	38825	lp38	lp38	exact_match	lp38
UNY1085P	contig_18	53865	lp54	lp54	exact_match	lp54
UNY1085P	contig_2	26316	cp26	cp26	exact_match	cp26
UNY1085P	contig_3	27704	cp32-12	cp32-12	exact_match	cp32-12
UNY1085P	contig_4	30617	cp32-4	cp32-4	exact_match	cp32-4
UNY1085P	contig_5	21715	cp32-3	cp32-3	exact_match	cp32-3
UNY1085P	contig_6	22534	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY1085P	contig_7	29694	cp32-7	cp32-7	exact_match	cp32-7
UNY1085P	contig_8	30415	cp32-9	cp32-9	exact_match	cp32-9
UNY1085P	contig_9	17030	lp17	lp17	exact_match	lp17
UNY1090P	contig_1	912713	chromosome	chromosome	exact_match	chromosome
UNY1090P	contig_10	30951	cp32-3	cp32-3	exact_match	cp32-3
UNY1090P	contig_11	18102	lp17	lp17	exact_match	lp17
UNY1090P	contig_12	24963	lp25	lp25	exact_match	lp25
UNY1090P	contig_13	25500	lp28-1	lp28-1	exact_match	lp28-1
UNY1090P	contig_14	28856	lp28-3	lp28-3	exact_match	lp28-3
UNY1090P	contig_15	29155	lp28-4	lp28-4	exact_match	lp28-4
UNY1090P	contig_16	23102	lp28-1	lp28-1	exact_match	lp28-1
UNY1090P	contig_17	26719	lp28-6	lp28-6	exact_match	lp28-6
UNY1090P	contig_18	23693	lp36	lp36	exact_match	lp36
UNY1090P	contig_19	53883	lp54	lp54	exact_match	lp54
UNY1090P	contig_2	26522	cp26	cp26	exact_match	cp26
UNY1090P	contig_3	14883	cp32-1	cp32-1	exact_match	cp32-1
UNY1090P	contig_4	30439	cp32-11	cp32-11	exact_match	cp32-11
UNY1090P	contig_5	30655	cp32-12	cp32-12	exact_match	cp32-12
UNY1090P	contig_6	30300	cp32-2	cp32-2	exact_match	cp32-2
UNY1090P	contig_7	30635	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY1090P	contig_8	21337	cp32-7	cp32-7	exact_match	cp32-7
UNY1090P	contig_9	30842	cp32-8	cp32-8	exact_match	cp32-8
UNY1128P	contig_1	709546	chromosome	chromosome	exact_match	chromosome
UNY1128P	contig_10	27055	lp28-6	lp28-6	exact_match	lp28-6
UNY1128P	contig_11	25158	cp26	cp26	exact_match	cp26
UNY1128P	contig_12	21289	cp32-9	cp32-9	exact_match	cp32-9
UNY1128P	contig_13	20737	lp56	lp56	exact_match	lp56
UNY1128P	contig_14	17816	lp17	lp17	exact_match	lp17
UNY1128P	contig_15	16563	lp28-1	lp28-1	exact_match	lp28-1
UNY1128P	contig_16	16239	cp32-3	cp32-3	exact_match	cp32-3
UNY1128P	contig_17	15263	lp38	lp38	exact_match	lp38
UNY1128P	contig_18	11726	cp32-12	cp32-12	exact_match	cp32-12
UNY1128P	contig_19	8033	lp28-5	lp28-5	exact_match	lp28-5
UNY1128P	contig_2	213832	chromosome	chromosome	exact_match	chromosome
UNY1128P	contig_20	6075	lp38	lp38	exact_match	lp38
UNY1128P	contig_21	4522	cp32-6	cp32-6	exact_match	cp32-6
UNY1128P	contig_22	4374	cp9	cp9	exact_match	cp9
UNY1128P	contig_23	3040	cp32-9	cp32-9	exact_match	cp32-9
UNY1128P	contig_24	2508	cp9	cp9	exact_match	cp9
UNY1128P	contig_25	2325	cp32-8	cp32-8	exact_match	cp32-8
UNY1128P	contig_26	1564	cp26	cp26	exact_match	cp26
UNY1128P	contig_27	1459	cp32-12	cp32-12	exact_match	cp32-12
UNY1128P	contig_28	1382	cp32-12	cp32-12	exact_match	cp32-12
UNY1128P	contig_29	1301	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY1128P	contig_3	60592	cp32-1	cp32-1	exact_match	cp32-1
UNY1128P	contig_30	1264	cp9	cp9	exact_match	cp9
UNY1128P	contig_31	996		lp28-1	new_only	lp28-1
UNY1128P	contig_32	952		cp32-8	new_only	cp32-8
UNY1128P	contig_33	908		cp32-3	new_only	cp32-3
UNY1128P	contig_34	848		cp32-8	new_only	cp32-8
UNY1128P	contig_35	787		lp28-1	new_only	lp28-1
UNY1128P	contig_36	777		cp9	new_only	cp9
UNY1128P	contig_37	717		cp32-8	new_only	cp32-8
UNY1128P	contig_38	678		cp32-10	new_only	cp32-10
UNY1128P	contig_39	614			new_only	
UNY1128P	contig_4	56412	lp25	lp25	exact_match	lp25
UNY1128P	contig_40	558			new_only	
UNY1128P	contig_41	527			new_only	
UNY1128P	contig_42	525		cp32-6	new_only	cp32-6
UNY1128P	contig_43	502		lp38	new_only	lp38
UNY1128P	contig_44	487			new_only	
UNY1128P	contig_45	469		lp38	new_only	lp38
UNY1128P	contig_46	451			new_only	
UNY1128P	contig_47	448			new_only	
UNY1128P	contig_48	444			new_only	
UNY1128P	contig_49	443		cp32-3	new_only	cp32-3
UNY1128P	contig_5	53014	lp54	lp54	exact_match	lp54
UNY1128P	contig_50	442		lp38	new_only	lp38
UNY1128P	contig_51	426		lp38	new_only	lp38
UNY1128P	contig_52	412			new_only	
UNY1128P	contig_53	403			new_only	
UNY1128P	contig_54	385			new_only	
UNY1128P	contig_55	385			new_only	
UNY1128P	contig_56	385			new_only	
UNY1128P	contig_57	382			new_only	
UNY1128P	contig_58	382			new_only	
UNY1128P	contig_59	381			new_only	
UNY1128P	contig_6	35832	cp32-11	cp32-11	exact_match	cp32-11
UNY1128P	contig_60	381			new_only	
UNY1128P	contig_61	379			new_only	
UNY1128P	contig_62	379		lp38	new_only	lp38
UNY1128P	contig_63	348		cp32-6	new_only	cp32-6
UNY1128P	contig_64	340		cp32-10	new_only	cp32-10
UNY1128P	contig_65	336		cp32-9	new_only	cp32-9
UNY1128P	contig_66	325		lp38	new_only	lp38
UNY1128P	contig_67	316		lp38	new_only	lp38
UNY1128P	contig_68	315		cp32-9	new_only	cp32-9
UNY1128P	contig_69	313		chromosome	new_only	chromosome
UNY1128P	contig_7	32904	lp28-5	lp28-5	exact_match	lp28-5
UNY1128P	contig_70	299		lp38	new_only	lp38
UNY1128P	contig_71	298		cp32-10	new_only	cp32-10
UNY1128P	contig_72	294		cp32-6	new_only	cp32-6
UNY1128P	contig_73	294		cp32-3	new_only	cp32-3
UNY1128P	contig_74	293		lp38	new_only	lp38
UNY1128P	contig_75	293		cp32-5	new_only	cp32-5
UNY1128P	contig_76	287			new_only	
UNY1128P	contig_77	280		lp38	new_only	lp38
UNY1128P	contig_78	258		cp32-10	new_only	cp32-10
UNY1128P	contig_79	258		lp38	new_only	lp38
UNY1128P	contig_8	32119	cp32-8	cp32-8	exact_match	cp32-8
UNY1128P	contig_80	256		cp32-3	new_only	cp32-3
UNY1128P	contig_81	255		cp32-7	new_only	cp32-7
UNY1128P	contig_82	255		lp28-5	new_only	lp28-5
UNY1128P	contig_83	255		cp32-6	new_only	cp32-6
UNY1128P	contig_84	255		chromosome	new_only	chromosome
UNY1128P	contig_85	255		cp32-5	new_only	cp32-5
UNY1128P	contig_86	255		cp32-8	new_only	cp32-8
UNY1128P	contig_87	255		lp56	new_only	lp56
UNY1128P	contig_88	254		cp32-11	new_only	cp32-11
UNY1128P	contig_89	254		cp32-3	new_only	cp32-3
UNY1128P	contig_9	27503	lp28-3	lp28-3	exact_match	lp28-3
UNY1128P	contig_90	253		lp38	new_only	lp38
UNY1128P	contig_91	253		lp38	new_only	lp38
UNY1128P	contig_92	253		lp56	new_only	lp56
UNY1128P	contig_93	253		lp38	new_only	lp38
UNY149P	contig_1	915733	chromosome	chromosome	exact_match	chromosome
UNY149P	contig_10	17903	lp17	lp17	exact_match	lp17
UNY149P	contig_11	24963	lp25	lp25	exact_match	lp25
UNY149P	contig_12	26726	lp28-1	lp28-1	exact_match	lp28-1
UNY149P	contig_13	28866	lp28-3	lp28-3	exact_match	lp28-3
UNY149P	contig_14	29444	lp28-4	lp28-4	exact_match	lp28-4
UNY149P	contig_15	27740	lp28-5	lp28-5	exact_match	lp28-5
UNY149P	contig_16	26825	lp28-6	lp28-6	exact_match	lp28-6
UNY149P	contig_17	23697	lp36	lp36	exact_match	lp36
UNY149P	contig_18	30317	lp38	lp38	exact_match	lp38
UNY149P	contig_19	53842	lp54	lp54	exact_match	lp54
UNY149P	contig_2	26514	cp26	cp26	exact_match	cp26
UNY149P	contig_3	30286	cp32-11	cp32-11	exact_match	cp32-11
UNY149P	contig_4	30262	cp32-3	cp32-3	exact_match	cp32-3
UNY149P	contig_5	30301	cp32-2	cp32-2	exact_match	cp32-2
UNY149P	contig_6	30635	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY149P	contig_7	30641	cp32-6	cp32-6	exact_match	cp32-6
UNY149P	contig_8	21165	cp32-7	cp32-7	exact_match	cp32-7
UNY149P	contig_9	21172	cp32-9	cp32-9	exact_match	cp32-9
UNY169P	contig_1	902773	chromosome	chromosome	exact_match	chromosome
UNY169P	contig_10	20637	lp17	lp17	exact_match	lp17
UNY169P	contig_11	24215	lp25	lp25	exact_match	lp25
UNY169P	contig_12	29777	lp28-2	lp28-2	exact_match	lp28-2
UNY169P	contig_13	30920	lp28-3	lp28-3	exact_match	lp28-3
UNY169P	contig_14	29321	lp28-4	lp28-4	exact_match	lp28-4
UNY169P	contig_15	30683	lp36	lp36	exact_match	lp36
UNY169P	contig_16	37791	lp38	lp38	exact_match	lp38
UNY169P	contig_17	53808	lp54	lp54	exact_match	lp54
UNY169P	contig_2	26498	cp26	cp26	exact_match	cp26
UNY169P	contig_3	30154	cp32-10	cp32-10	exact_match	cp32-10
UNY169P	contig_4	27768	cp32-12	cp32-12	exact_match	cp32-12
UNY169P	contig_5	15938	cp32-4	cp32-4	exact_match	cp32-4
UNY169P	contig_6	29615	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY169P	contig_7	17483	cp32-7	cp32-7	exact_match	cp32-7
UNY169P	contig_8	30658	cp32-9	cp32-9	exact_match	cp32-9
UNY169P	contig_9	8722	cp9	cp9	exact_match	cp9
UNY172P	contig_1	903384	chromosome	chromosome	exact_match	chromosome
UNY172P	contig_10	24135	lp25	lp25	exact_match	lp25
UNY172P	contig_11	29897	lp28-2	lp28-2	exact_match	lp28-2
UNY172P	contig_12	30845	lp28-3	lp28-3	exact_match	lp28-3
UNY172P	contig_13	29392	lp28-4	lp28-4	exact_match	lp28-4
UNY172P	contig_14	35925	lp36	lp36	exact_match	lp36
UNY172P	contig_15	38804	lp38	lp38	exact_match	lp38
UNY172P	contig_16	53865	lp54	lp54	exact_match	lp54
UNY172P	contig_2	26537	cp26	cp26	exact_match	cp26
UNY172P	contig_3	27706	cp32-12	cp32-12	exact_match	cp32-12
UNY172P	contig_4	30617	cp32-4	cp32-4	exact_match	cp32-4
UNY172P	contig_5	21715	cp32-3	cp32-3	exact_match	cp32-3
UNY172P	contig_6	22534	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY172P	contig_7	29694	cp32-7	cp32-7	exact_match	cp32-7
UNY172P	contig_8	30414	cp32-9	cp32-9	exact_match	cp32-9
UNY172P	contig_9	17030	lp17	lp17	exact_match	lp17
UNY193P	contig_1	910086	chromosome	chromosome	exact_match	chromosome
UNY193P	contig_10	24809	lp25	lp25	exact_match	lp25
UNY193P	contig_11	28850	lp28-3	lp28-3	exact_match	lp28-3
UNY193P	contig_12	30714	lp28-4	lp28-4	exact_match	lp28-4
UNY193P	contig_13	26719	lp28-6	lp28-6	exact_match	lp28-6
UNY193P	contig_14	30066	lp28-7	lp28-7	exact_match	lp28-7
UNY193P	contig_15	30148	lp28-2	lp28-2	exact_match	lp28-2
UNY193P	contig_16	34344	lp36	lp36	exact_match	lp36
UNY193P	contig_17	27790	lp38	lp38	exact_match	lp38
UNY193P	contig_18	54004	lp54	lp54	exact_match	lp54
UNY193P	contig_19	5255	lp5	lp5	exact_match	lp5
UNY193P	contig_2	26511	cp26	cp26	exact_match	cp26
UNY193P	contig_3	30274	cp32-10	cp32-10	exact_match	cp32-10
UNY193P	contig_4	27704	cp32-12	cp32-12	exact_match	cp32-12
UNY193P	contig_5	30779	cp32-13	cp32-13	exact_match	cp32-13
UNY193P	contig_6	30692	cp32-6	cp32-6	exact_match	cp32-6
UNY193P	contig_7	27416	cp32-7	cp32-7	exact_match	cp32-7
UNY193P	contig_8	9394	cp9	cp9	exact_match	cp9
UNY193P	contig_9	18328	lp17	lp17	exact_match	lp17
UNY203P	contig_1	910084	chromosome	chromosome	exact_match	chromosome
UNY203P	contig_10	17952	lp17	lp17	exact_match	lp17
UNY203P	contig_11	28827	lp28-3	lp28-3	exact_match	lp28-3
UNY203P	contig_12	23908	lp28-1	lp28-1	exact_match	lp28-1
UNY203P	contig_13	29288	lp28-6	lp28-6	exact_match	lp28-6
UNY203P	contig_14	28154	lp36	lp36	exact_match	lp36
UNY203P	contig_15	27810	lp38	lp38	exact_match	lp38
UNY203P	contig_16	5257	lp5	lp5	exact_match	lp5
UNY203P	contig_17	53766	lp54	lp54	exact_match	lp54
UNY203P	contig_2	26522	cp26	cp26	exact_match	cp26
UNY203P	contig_3	30323	cp32-10	cp32-10	exact_match	cp32-10
UNY203P	contig_4	27704	cp32-12	cp32-12	exact_match	cp32-12
UNY203P	contig_5	30016	cp32-1	cp32-1	exact_match	cp32-1
UNY203P	contig_6	17017	cp32-5	cp32-5	exact_match	cp32-5
UNY203P	contig_7	30610	cp32-6	cp32-6	exact_match	cp32-6
UNY203P	contig_8	30141	cp32-7	cp32-7	exact_match	cp32-7
UNY203P	contig_9	8693	cp9	cp9	exact_match	cp9
UNY208P	contig_1	912713	chromosome	chromosome	exact_match	chromosome
UNY208P	contig_10	30951	cp32-3	cp32-3	exact_match	cp32-3
UNY208P	contig_11	18102	lp17	lp17	exact_match	lp17
UNY208P	contig_12	24963	lp25	lp25	exact_match	lp25
UNY208P	contig_13	25503	lp28-1	lp28-1	exact_match	lp28-1
UNY208P	contig_14	28856	lp28-3	lp28-3	exact_match	lp28-3
UNY208P	contig_15	29155	lp28-4	lp28-4	exact_match	lp28-4
UNY208P	contig_16	23102	lp28-1	lp28-1	exact_match	lp28-1
UNY208P	contig_17	26719	lp28-6	lp28-6	exact_match	lp28-6
UNY208P	contig_18	23693	lp36	lp36	exact_match	lp36
UNY208P	contig_19	53883	lp54	lp54	exact_match	lp54
UNY208P	contig_2	26522	cp26	cp26	exact_match	cp26
UNY208P	contig_3	14883	cp32-1	cp32-1	exact_match	cp32-1
UNY208P	contig_4	30439	cp32-11	cp32-11	exact_match	cp32-11
UNY208P	contig_5	30655	cp32-12	cp32-12	exact_match	cp32-12
UNY208P	contig_6	30300	cp32-2	cp32-2	exact_match	cp32-2
UNY208P	contig_7	30635	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
UNY208P	contig_8	21337	cp32-7	cp32-7	exact_match	cp32-7
