assembly_id	contig_id	resolved_call
UNY1128P	contig_171 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_172 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_173 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_174 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_175 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_176 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_177 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_178 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_179 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_18 [gcode=11] [topology=linear]	cp32-12
UNY1128P	contig_180 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_181 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_182 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_183 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_184 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_185 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_186 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_187 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_188 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_189 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_19 [gcode=11] [topology=linear]	lp28-5
UNY1128P	contig_190 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_191 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_192 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_193 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_194 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_195 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_196 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_197 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_198 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_199 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_2 [gcode=11] [topology=linear]	chromosome
UNY1128P	contig_20 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_200 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_201 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_202 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_203 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_204 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_205 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_206 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_207 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_208 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_209 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_21 [gcode=11] [topology=linear]	cp32-6
UNY1128P	contig_210 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_211 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_212 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_213 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_214 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_215 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_216 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_217 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_218 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_219 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_22 [gcode=11] [topology=linear]	cp9
UNY1128P	contig_220 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_221 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_222 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_223 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_224 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_225 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_226 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_227 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_228 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_229 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_23 [gcode=11] [topology=linear]	cp32-9
UNY1128P	contig_230 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_231 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_232 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_233 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_234 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_235 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_236 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_237 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_238 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_239 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_24 [gcode=11] [topology=linear]	cp9
UNY1128P	contig_240 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_241 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_242 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_243 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_244 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_245 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_246 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_247 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_248 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_249 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_25 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_250 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_251 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_252 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_253 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_254 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_255 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_256 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_257 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_258 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_259 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_26 [gcode=11] [topology=linear]	cp26
UNY1128P	contig_260 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_261 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_262 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_263 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_264 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_265 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_266 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_267 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_268 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_269 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_27 [gcode=11] [topology=linear]	cp32-12
UNY1128P	contig_270 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_271 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_272 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_273 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_274 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_275 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_276 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_277 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_28 [gcode=11] [topology=linear]	cp32-12
UNY1128P	contig_29 [gcode=11] [topology=linear]	cp32-1+5
UNY1128P	contig_3 [gcode=11] [topology=linear]	cp32-1
UNY1128P	contig_30 [gcode=11] [topology=linear]	cp9
UNY1128P	contig_31 [gcode=11] [topology=linear]	lp28-1
UNY1128P	contig_32 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_33 [gcode=11] [topology=linear]	cp32-3
UNY1128P	contig_34 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_35 [gcode=11] [topology=linear]	lp28-1
UNY1128P	contig_36 [gcode=11] [topology=linear]	cp9
UNY1128P	contig_37 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_38 [gcode=11] [topology=linear]	cp32-10
UNY1128P	contig_39 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_4 [gcode=11] [topology=linear]	lp25
UNY1128P	contig_40 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_41 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_42 [gcode=11] [topology=linear]	cp32-6
UNY1128P	contig_43 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_44 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_45 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_46 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_47 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_48 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_49 [gcode=11] [topology=linear]	cp32-3
UNY1128P	contig_5 [gcode=11] [topology=linear]	lp54
UNY1128P	contig_50 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_51 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_52 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_53 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_54 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_55 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_56 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_57 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_58 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_59 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_6 [gcode=11] [topology=linear]	cp32-11
UNY1128P	contig_60 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_61 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_62 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_63 [gcode=11] [topology=linear]	cp32-6
UNY1128P	contig_64 [gcode=11] [topology=linear]	cp32-10
UNY1128P	contig_65 [gcode=11] [topology=linear]	cp32-9
UNY1128P	contig_66 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_67 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_68 [gcode=11] [topology=linear]	cp32-9
UNY1128P	contig_69 [gcode=11] [topology=linear]	chromosome
UNY1128P	contig_7 [gcode=11] [topology=linear]	lp28-5
UNY1128P	contig_70 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_71 [gcode=11] [topology=linear]	cp32-10
UNY1128P	contig_72 [gcode=11] [topology=linear]	cp32-6
UNY1128P	contig_73 [gcode=11] [topology=linear]	cp32-3
UNY1128P	contig_74 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_75 [gcode=11] [topology=linear]	cp32-5
UNY1128P	contig_76 [gcode=11] [topology=linear]	unclassified
UNY1128P	contig_77 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_78 [gcode=11] [topology=linear]	cp32-10
UNY1128P	contig_79 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_8 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_80 [gcode=11] [topology=linear]	cp32-3
UNY1128P	contig_81 [gcode=11] [topology=linear]	cp32-7
UNY1128P	contig_82 [gcode=11] [topology=linear]	lp28-5
UNY1128P	contig_83 [gcode=11] [topology=linear]	cp32-6
UNY1128P	contig_84 [gcode=11] [topology=linear]	chromosome
UNY1128P	contig_85 [gcode=11] [topology=linear]	cp32-5
UNY1128P	contig_86 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_87 [gcode=11] [topology=linear]	lp56
UNY1128P	contig_88 [gcode=11] [topology=linear]	cp32-11
UNY1128P	contig_89 [gcode=11] [topology=linear]	cp32-3
UNY1128P	contig_9 [gcode=11] [topology=linear]	lp28-3
UNY1128P	contig_90 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_91 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_92 [gcode=11] [topology=linear]	lp56
UNY1128P	contig_93 [gcode=11] [topology=linear]	lp38
UNY1128P	contig_94 [gcode=11] [topology=linear]	lp28-5
UNY1128P	contig_95 [gcode=11] [topology=linear]	cp32-8
UNY1128P	contig_96 [gcode=11] [topology=linear]	cp32-11
UNY1128P	contig_97 [gcode=11] [topology=linear]	cp32-12
UNY1128P	contig_98 [gcode=11] [topology=linear]	cp32-6
UNY1128P	contig_99 [gcode=11] [topology=linear]	unclassified
UNY149P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY149P	contig_10 [gcode=11] [topology=linear]	lp17
UNY149P	contig_11 [gcode=11] [topology=linear]	lp25
UNY149P	contig_12 [gcode=11] [topology=linear]	lp28-1
UNY149P	contig_13 [gcode=11] [topology=linear]	lp28-3
UNY149P	contig_14 [gcode=11] [topology=linear]	lp28-4
UNY149P	contig_15 [gcode=11] [topology=linear]	lp28-5
UNY149P	contig_16 [gcode=11] [topology=linear]	lp28-6
UNY149P	contig_17 [gcode=11] [topology=linear]	lp36
UNY149P	contig_18 [gcode=11] [topology=linear]	lp38
UNY149P	contig_19 [gcode=11] [topology=linear]	lp54
UNY149P	contig_2 [gcode=11] [topology=linear]	cp26
UNY149P	contig_3 [gcode=11] [topology=linear]	cp32-11
UNY149P	contig_4 [gcode=11] [topology=linear]	cp32-3
UNY149P	contig_5 [gcode=11] [topology=linear]	cp32-2
UNY149P	contig_6 [gcode=11] [topology=linear]	cp32-1+5
UNY149P	contig_7 [gcode=11] [topology=linear]	cp32-6
UNY149P	contig_8 [gcode=11] [topology=linear]	cp32-7
UNY149P	contig_9 [gcode=11] [topology=linear]	cp32-9
UNY169P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY169P	contig_10 [gcode=11] [topology=linear]	lp17
UNY169P	contig_11 [gcode=11] [topology=linear]	lp25
UNY169P	contig_12 [gcode=11] [topology=linear]	lp28-2
UNY169P	contig_13 [gcode=11] [topology=linear]	lp28-3
UNY169P	contig_14 [gcode=11] [topology=linear]	lp28-4
UNY169P	contig_15 [gcode=11] [topology=linear]	lp36
UNY169P	contig_16 [gcode=11] [topology=linear]	lp38
UNY169P	contig_17 [gcode=11] [topology=linear]	lp54
UNY169P	contig_2 [gcode=11] [topology=linear]	cp26
UNY169P	contig_3 [gcode=11] [topology=linear]	cp32-10
UNY169P	contig_4 [gcode=11] [topology=linear]	cp32-12
UNY169P	contig_5 [gcode=11] [topology=linear]	cp32-4
UNY169P	contig_6 [gcode=11] [topology=linear]	cp32-1+5
UNY169P	contig_7 [gcode=11] [topology=linear]	cp32-7
UNY169P	contig_8 [gcode=11] [topology=linear]	cp32-9
UNY169P	contig_9 [gcode=11] [topology=linear]	cp9
UNY172P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY172P	contig_10 [gcode=11] [topology=linear]	lp25
UNY172P	contig_11 [gcode=11] [topology=linear]	lp28-2
UNY172P	contig_12 [gcode=11] [topology=linear]	lp28-3
UNY172P	contig_13 [gcode=11] [topology=linear]	lp28-4
UNY172P	contig_14 [gcode=11] [topology=linear]	lp36
UNY172P	contig_15 [gcode=11] [topology=linear]	lp38
UNY172P	contig_16 [gcode=11] [topology=linear]	lp54
UNY172P	contig_2 [gcode=11] [topology=linear]	cp26
UNY172P	contig_3 [gcode=11] [topology=linear]	cp32-12
UNY172P	contig_4 [gcode=11] [topology=linear]	cp32-4
UNY172P	contig_5 [gcode=11] [topology=linear]	cp32-3
UNY172P	contig_6 [gcode=11] [topology=linear]	cp32-1+5
UNY172P	contig_7 [gcode=11] [topology=linear]	cp32-7
UNY172P	contig_8 [gcode=11] [topology=linear]	cp32-9
UNY172P	contig_9 [gcode=11] [topology=linear]	lp17
UNY193P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY193P	contig_10 [gcode=11] [topology=linear]	lp25
UNY193P	contig_11 [gcode=11] [topology=linear]	lp28-3
UNY193P	contig_12 [gcode=11] [topology=linear]	lp28-4
UNY193P	contig_13 [gcode=11] [topology=linear]	lp28-6
UNY193P	contig_14 [gcode=11] [topology=linear]	lp28-7
UNY193P	contig_15 [gcode=11] [topology=linear]	lp28-2
UNY193P	contig_16 [gcode=11] [topology=linear]	lp36
UNY193P	contig_17 [gcode=11] [topology=linear]	lp38
UNY193P	contig_18 [gcode=11] [topology=linear]	lp54
UNY193P	contig_19 [gcode=11] [topology=linear]	lp5
UNY193P	contig_2 [gcode=11] [topology=linear]	cp26
UNY193P	contig_3 [gcode=11] [topology=linear]	cp32-10
UNY193P	contig_4 [gcode=11] [topology=linear]	cp32-12
UNY193P	contig_5 [gcode=11] [topology=linear]	cp32-13
UNY193P	contig_6 [gcode=11] [topology=linear]	cp32-6
UNY193P	contig_7 [gcode=11] [topology=linear]	cp32-7
UNY193P	contig_8 [gcode=11] [topology=linear]	cp9
UNY193P	contig_9 [gcode=11] [topology=linear]	lp17
UNY203P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY203P	contig_10 [gcode=11] [topology=linear]	lp17
UNY203P	contig_11 [gcode=11] [topology=linear]	lp28-3
UNY203P	contig_12 [gcode=11] [topology=linear]	lp28-1
UNY203P	contig_13 [gcode=11] [topology=linear]	lp28-6
UNY203P	contig_14 [gcode=11] [topology=linear]	lp36
UNY203P	contig_15 [gcode=11] [topology=linear]	lp38
UNY203P	contig_16 [gcode=11] [topology=linear]	lp5
UNY203P	contig_17 [gcode=11] [topology=linear]	lp54
UNY203P	contig_2 [gcode=11] [topology=linear]	cp26
UNY203P	contig_3 [gcode=11] [topology=linear]	cp32-10
UNY203P	contig_4 [gcode=11] [topology=linear]	cp32-12
UNY203P	contig_5 [gcode=11] [topology=linear]	cp32-1
UNY203P	contig_6 [gcode=11] [topology=linear]	cp32-5
UNY203P	contig_7 [gcode=11] [topology=linear]	cp32-6
UNY203P	contig_8 [gcode=11] [topology=linear]	cp32-7
UNY203P	contig_9 [gcode=11] [topology=linear]	cp9
UNY208P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY208P	contig_10 [gcode=11] [topology=linear]	cp32-3
UNY208P	contig_11 [gcode=11] [topology=linear]	lp17
UNY208P	contig_12 [gcode=11] [topology=linear]	lp25
UNY208P	contig_13 [gcode=11] [topology=linear]	lp28-1
UNY208P	contig_14 [gcode=11] [topology=linear]	lp28-3
UNY208P	contig_15 [gcode=11] [topology=linear]	lp28-4
UNY208P	contig_16 [gcode=11] [topology=linear]	lp28-1
UNY208P	contig_17 [gcode=11] [topology=linear]	lp28-6
UNY208P	contig_18 [gcode=11] [topology=linear]	lp36
UNY208P	contig_19 [gcode=11] [topology=linear]	lp54
UNY208P	contig_2 [gcode=11] [topology=linear]	cp26
UNY208P	contig_3 [gcode=11] [topology=linear]	cp32-1
UNY208P	contig_4 [gcode=11] [topology=linear]	cp32-11
UNY208P	contig_5 [gcode=11] [topology=linear]	cp32-12
UNY208P	contig_6 [gcode=11] [topology=linear]	cp32-2
UNY208P	contig_7 [gcode=11] [topology=linear]	cp32-1+5
UNY208P	contig_8 [gcode=11] [topology=linear]	cp32-7
UNY208P	contig_9 [gcode=11] [topology=linear]	cp32-8
UNY990P	contig_1 [gcode=11] [topology=linear]	chromosome
UNY990P	contig_10 [gcode=11] [topology=linear]	lp28-3
UNY990P	contig_11 [gcode=11] [topology=linear]	lp28-4
UNY990P	contig_12 [gcode=11] [topology=linear]	lp28-1
UNY990P	contig_13 [gcode=11] [topology=linear]	lp28-7
UNY990P	contig_14 [gcode=11] [topology=linear]	lp28-8
UNY990P	contig_15 [gcode=11] [topology=linear]	lp36
UNY990P	contig_16 [gcode=11] [topology=linear]	lp38
UNY990P	contig_17 [gcode=11] [topology=linear]	lp54
UNY990P	contig_2 [gcode=11] [topology=linear]	cp26
UNY990P	contig_3 [gcode=11] [topology=linear]	cp32-6
UNY990P	contig_4 [gcode=11] [topology=linear]	cp32-11
UNY990P	contig_5 [gcode=11] [topology=linear]	lp56
UNY990P	contig_6 [gcode=11] [topology=linear]	cp32-8
UNY990P	contig_7 [gcode=11] [topology=linear]	cp9-3
UNY990P	contig_8 [gcode=11] [topology=linear]	lp17
UNY990P	contig_9 [gcode=11] [topology=linear]	lp25
URI101H	contig_1 [gcode=11] [topology=linear]	chromosome
URI101H	contig_10 [gcode=11] [topology=linear]	cp32-9
URI101H	contig_11 [gcode=11] [topology=linear]	cp32-3
URI101H	contig_12 [gcode=11] [topology=linear]	cp32-4
URI101H	contig_13 [gcode=11] [topology=linear]	cp32-11
URI101H	contig_14 [gcode=11] [topology=linear]	cp32-6
URI101H	contig_15 [gcode=11] [topology=linear]	lp28-2
URI101H	contig_16 [gcode=11] [topology=linear]	chromosome
URI101H	contig_17 [gcode=11] [topology=linear]	lp28-3
URI101H	contig_18 [gcode=11] [topology=linear]	cp26
URI101H	contig_19 [gcode=11] [topology=linear]	lp28-4
URI101H	contig_2 [gcode=11] [topology=linear]	lp54
URI101H	contig_20 [gcode=11] [topology=linear]	lp28-5
URI101H	contig_21 [gcode=11] [topology=linear]	lp17
URI101H	contig_22 [gcode=11] [topology=linear]	lp56
URI101H	contig_23 [gcode=11] [topology=linear]	lp28-4
URI101H	contig_24 [gcode=11] [topology=linear]	lp56
URI101H	contig_25 [gcode=11] [topology=linear]	lp36
URI101H	contig_26 [gcode=11] [topology=linear]	lp36
URI101H	contig_27 [gcode=11] [topology=linear]	lp56
URI101H	contig_28 [gcode=11] [topology=linear]	unclassified
URI101H	contig_29 [gcode=11] [topology=linear]	unclassified
URI101H	contig_3 [gcode=11] [topology=linear]	lp56
URI101H	contig_30 [gcode=11] [topology=linear]	unclassified
URI101H	contig_31 [gcode=11] [topology=linear]	unclassified
URI101H	contig_32 [gcode=11] [topology=linear]	unclassified
URI101H	contig_4 [gcode=11] [topology=linear]	lp38
URI101H	contig_5 [gcode=11] [topology=linear]	lp36
URI101H	contig_6 [gcode=11] [topology=linear]	lp28-1
URI101H	contig_7 [gcode=11] [topology=linear]	lp25
URI101H	contig_8 [gcode=11] [topology=linear]	cp32-7
URI101H	contig_9 [gcode=11] [topology=linear]	cp32-5
URI102H	contig_1 [gcode=11] [topology=linear]	chromosome
URI102H	contig_10 [gcode=11] [topology=linear]	cp32-9
URI102H	contig_11 [gcode=11] [topology=linear]	cp32-4
URI102H	contig_12 [gcode=11] [topology=linear]	cp32-3
URI102H	contig_13 [gcode=11] [topology=linear]	lp28-3
URI102H	contig_14 [gcode=11] [topology=linear]	lp28-1
URI102H	contig_15 [gcode=11] [topology=linear]	cp26
URI102H	contig_16 [gcode=11] [topology=linear]	lp17
URI102H	contig_17 [gcode=11] [topology=linear]	lp56
URI102H	contig_18 [gcode=11] [topology=linear]	cp32-4
URI102H	contig_19 [gcode=11] [topology=linear]	lp28-1
URI102H	contig_2 [gcode=11] [topology=linear]	lp28-2
URI102H	contig_20 [gcode=11] [topology=linear]	cp32-2
URI102H	contig_21 [gcode=11] [topology=linear]	lp36
URI102H	contig_22 [gcode=11] [topology=linear]	lp36
URI102H	contig_23 [gcode=11] [topology=linear]	lp56
URI102H	contig_24 [gcode=11] [topology=linear]	cp32-5
URI102H	contig_25 [gcode=11] [topology=linear]	cp32-3
URI102H	contig_26 [gcode=11] [topology=linear]	cp32-2
URI102H	contig_27 [gcode=11] [topology=linear]	cp32-2
URI102H	contig_28 [gcode=11] [topology=linear]	lp36
URI102H	contig_29 [gcode=11] [topology=linear]	cp32-3
URI102H	contig_3 [gcode=11] [topology=linear]	lp54
URI102H	contig_30 [gcode=11] [topology=linear]	lp56
URI102H	contig_31 [gcode=11] [topology=linear]	lp56
URI102H	contig_32 [gcode=11] [topology=linear]	lp56
URI102H	contig_33 [gcode=11] [topology=linear]	cp32-8
URI102H	contig_34 [gcode=11] [topology=linear]	cp32-3
URI102H	contig_35 [gcode=11] [topology=linear]	unclassified
URI102H	contig_36 [gcode=11] [topology=linear]	unclassified
URI102H	contig_37 [gcode=11] [topology=linear]	unclassified
URI102H	contig_38 [gcode=11] [topology=linear]	unclassified
URI102H	contig_39 [gcode=11] [topology=linear]	unclassified
URI102H	contig_4 [gcode=11] [topology=linear]	lp38
URI102H	contig_40 [gcode=11] [topology=linear]	unclassified
URI102H	contig_41 [gcode=11] [topology=linear]	unclassified
URI102H	contig_42 [gcode=11] [topology=linear]	unclassified
URI102H	contig_43 [gcode=11] [topology=linear]	unclassified
URI102H	contig_44 [gcode=11] [topology=linear]	unclassified
URI102H	contig_5 [gcode=11] [topology=linear]	lp56
URI102H	contig_6 [gcode=11] [topology=linear]	lp36
URI102H	contig_7 [gcode=11] [topology=linear]	lp25
URI102H	contig_8 [gcode=11] [topology=linear]	cp32-7
URI102H	contig_9 [gcode=11] [topology=linear]	cp32-5
URI103H	contig_1 [gcode=11] [topology=linear]	chromosome
URI103H	contig_10 [gcode=11] [topology=linear]	cp32-3
URI103H	contig_11 [gcode=11] [topology=linear]	lp28-4
URI103H	contig_12 [gcode=11] [topology=linear]	cp26
URI103H	contig_13 [gcode=11] [topology=linear]	lp25
URI103H	contig_14 [gcode=11] [topology=linear]	lp28-6
URI103H	contig_15 [gcode=11] [topology=linear]	lp17
URI103H	contig_16 [gcode=11] [topology=linear]	cp32-7
URI103H	contig_17 [gcode=11] [topology=linear]	cp32-9
URI103H	contig_18 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_19 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_2 [gcode=11] [topology=linear]	lp28-3
URI103H	contig_20 [gcode=11] [topology=linear]	lp28-11
URI103H	contig_21 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_22 [gcode=11] [topology=linear]	lp28-6
URI103H	contig_23 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_24 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_25 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_26 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_27 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_28 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_29 [gcode=11] [topology=linear]	lp36
URI103H	contig_3 [gcode=11] [topology=linear]	lp54
URI103H	contig_30 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_31 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_32 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_33 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_34 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_35 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_36 [gcode=11] [topology=linear]	unclassified
URI103H	contig_37 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_38 [gcode=11] [topology=linear]	lp36
URI103H	contig_39 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_4 [gcode=11] [topology=linear]	cp32-12
URI103H	contig_40 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_41 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_42 [gcode=11] [topology=linear]	lp36
URI103H	contig_43 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_44 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_45 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_46 [gcode=11] [topology=linear]	unclassified
URI103H	contig_47 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_48 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_49 [gcode=11] [topology=linear]	unclassified
URI103H	contig_5 [gcode=11] [topology=linear]	cp32-6
URI103H	contig_50 [gcode=11] [topology=linear]	unclassified
URI103H	contig_51 [gcode=11] [topology=linear]	lp28-6
URI103H	contig_52 [gcode=11] [topology=linear]	unclassified
