assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
UNY207_scaffold,NODE_213_length_1403_cov_217.015,1403,gb|CP002323.1|,cp32-10,JD1,1403,30314,99.14468995010692,1402,1402,"[(586, 1988)]","[(1, 1403)]","[(1988, 586)]",99.92872416250891,wp
UNY207_scaffold,NODE_216_length_1378_cov_59.5124,1378,gb|CP002310.1|,cp32-1+5,JD1,1378,60739,98.11798769453492,1377,2755,"[(41657, 43035), (10934, 12311)]","[(1, 1378)]","[(10934, 12311), (41657, 43035)]",99.92743105950652,wp
UNY207_scaffold,NODE_221_length_1341_cov_104.386,1341,gb|CP002309.1|,cp32-11,JD1,1341,29902,100.0,1340,1340,"[(10734, 12074)]","[(1, 1341)]","[(10734, 12074)]",99.92542878448918,wp
UNY207_scaffold,NODE_228_length_1292_cov_17.212,1292,gb|CP002310.1|,cp32-1+5,JD1,1292,60739,95.08825786646202,1291,2601,"[(25004, 26295), (55187, 56497)]","[(1, 1292)]","[(25004, 26295), (55187, 56497)]",99.92260061919504,wp
UNY207_scaffold,NODE_233_length_1264_cov_7.88391,1264,gb|CP094581.1|,cp32-11,B379,1264,30287,100.0,1263,1263,"[(27092, 28355)]","[(1, 1264)]","[(27092, 28355)]",99.92088607594935,wp
UNY207_scaffold,NODE_237_length_1247_cov_52.1455,1247,gb|CP001269.1|,cp32-8,156a,1247,30946,99.75942261427426,1246,1246,"[(16012, 17258)]","[(1, 1247)]","[(16012, 17258)]",99.91980753809142,wp
UNY207_scaffold,NODE_239_length_1245_cov_20.4902,1245,gb|CP002317.1|,lp28-5,JD1,1245,24614,100.0,1244,1244,"[(9962, 11206)]","[(1, 1245)]","[(9962, 11206)]",99.91967871485944,wp
UNY207_scaffold,NODE_240_length_1241_cov_90.3402,1241,gb|CP002311.1|,cp32-8,JD1,1241,31085,95.28,1240,1242,"[(18366, 19608)]","[(1, 1241)]","[(19608, 18366)]",99.9194198227236,wp
UNY207_scaffold,NODE_241_length_1240_cov_32.894,1240,gb|CP002310.1|,cp32-1+5,JD1,1240,60739,98.50806451612904,2477,2476,"[(44200, 44653), (12185, 13424), (42909, 43693)]","[(1, 1240), (1, 454), (455, 1240)]","[(13424, 12185), (43693, 42909), (44653, 44200)]",199.75806451612905,wp
UNY207_scaffold,NODE_248_length_1176_cov_122.756,1176,gb|CP002321.1|,cp32-12,JD1,1176,30019,99.74489795918367,1175,1175,"[(8204, 9379)]","[(1, 1176)]","[(8204, 9379)]",99.91496598639456,wp
UNY207_scaffold,NODE_255_length_1020_cov_72.1892,1020,gb|CP002310.1|,cp32-1+5,JD1,1020,60739,98.83720930232558,1803,1804,"[(42909, 43928), (12185, 12970)]","[(236, 1020), (1, 1020)]","[(43928, 42909), (12970, 12185)]",176.76470588235293,wp
UNY207_scaffold,NODE_71_length_5846_cov_21.4438,5846,gb|CP002316.1|,cp26,JD1,5846,26525,100.0,5845,5845,"[(11849, 17694)]","[(1, 5846)]","[(17694, 11849)]",99.98289428669176,wp
UNY207_scaffold,NODE_96_length_4785_cov_19.0865,4785,M32_B31_cp32-6_ParA_X,cp32-6,M32,4785,249,99.59839357429718,746,248,"[(1, 249)]","[(1113, 1859)]","[(1, 249)]",15.590386624869383,pf32
UNY207_scaffold,NODE_98_length_4714_cov_92.4646,4714,gb|CP017204.1|,cp32-3,B331,4714,30192,98.3702737940026,4601,4601,"[(25591, 30192)]","[(113, 4714)]","[(30192, 25591)]",97.60288502333476,wp
UNY207_scaffold,contig_10_RagTag,22377,gb|CP002324.1|,lp28-6,JD1,22377,26981,99.83462948064718,22373,22354,"[(4627, 26981)]","[(1, 22374)]","[(4627, 26981)]",99.98212450283772,wp
UNY207_scaffold,contig_11_RagTag,10966,gb|CP002316.1|,cp26,JD1,10966,26525,96.35218283035452,13632,13632,"[(1, 2291), (19453, 20786), (17851, 26525), (17986, 19321)]","[(8676, 10966), (1, 8675), (136, 1471), (1603, 2936)]","[(17851, 26525), (1, 2291), (17986, 19321), (19453, 20786)]",124.3115082983768,wp
UNY207_scaffold,contig_12_RagTag,20555,gb|CP002322.1|,cp32-9,JD1,20555,30697,99.83641754421838,9774,9774,"[(28601, 29054), (21929, 22336), (25730, 28249), (16547, 17807), (20765, 21223), (8714, 9380), (9270, 13281)]","[(7835, 8293), (1, 454), (19889, 20555), (15777, 19788), (11251, 12511), (6722, 7129), (806, 3325)]","[(13281, 9270), (28249, 25730), (17807, 16547), (9380, 8714), (21223, 20765), (29054, 28601), (22336, 21929)]",47.55047433714425,wp
UNY207_scaffold,contig_13_RagTag,20648,Q40_B31_lp56_ParA_X,lp56,Q40,20648,251,100.0,752,250,"[(1, 251)]","[(7403, 8155)]","[(1, 251)]",3.641999225106548,pf32
UNY207_scaffold,contig_14_RagTag,17864,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,17864,246,100.0,725,241,"[(1, 242)]","[(14270, 14995)]","[(1, 242)]",4.058441558441558,pf32
UNY207_scaffold,contig_15_RagTag,17240,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,17240,254,100.0,761,253,"[(1, 254)]","[(13281, 14042)]","[(1, 254)]",4.41415313225058,pf32
UNY207_scaffold,contig_16_RagTag,6443,RS04790_B331_B331_cp32_10_ParA_X,cp32-10,RS04790,6443,246,100.0,689,229,"[(1, 230)]","[(281, 970)]","[(1, 230)]",10.693776191215273,pf32
UNY207_scaffold,contig_17_RagTag,15137,RS07790_JD1_JD1_lp38_ParA_X,lp38,RS07790,15137,245,100.0,734,244,"[(1, 245)]","[(2405, 3139)]","[(1, 245)]",4.84904538547929,pf32
UNY207_scaffold,contig_18_RagTag,11618,RS07125_JD1_JD1_cp32-12_ParA_X,cp32-12,RS07125,11618,260,100.0,779,259,"[(1, 260)]","[(7260, 8039)]","[(1, 260)]",6.70511275606817,pf32
UNY207_scaffold,contig_19_RagTag,8989,gb|CP002317.1|,lp28-5,JD1,8989,24614,99.98887529202358,8988,8988,"[(1100, 10088)]","[(1, 8989)]","[(10088, 1100)]",99.98887529202358,wp
UNY207_scaffold,contig_1_RagTag,719291,B379_chromosome_ParA_2,chromosome,B379,719291,380,99.72677595628416,1097,365,"[(1, 366)]","[(158586, 159683)]","[(1, 366)]",0.1525112923698475,pf32
UNY207_scaffold,contig_20_RagTag,5478,gb|CP002325.1|,lp38,JD1,5478,27590,99.40411700975082,5550,7374,"[(20006, 20234), (22268, 27590), (17126, 17354), (16687, 16915), (16750, 16978), (15183, 15411), (16561, 16789), (21701, 21929), (15120, 15348), (22205, 22433)]","[(1, 5323), (1, 229)]","[(22268, 27590), (16750, 16978), (20006, 20234), (17126, 17354), (21701, 21929), (22205, 22433), (15120, 15348), (15183, 15411), (16561, 16789), (16687, 16915)]",101.3143483023001,wp
UNY207_scaffold,contig_27_RagTag,1812,gb|CP002322.1|,cp32-9,JD1,1812,30697,99.82456140350877,1708,1708,"[(3748, 5123), (4883, 5216)]","[(1479, 1812), (1, 1376)]","[(3748, 5123), (4883, 5216)]",94.26048565121413,wp
UNY207_scaffold,contig_2_RagTag,212560,gb|CP002312.1|,chromosome,JD1,212560,922801,99.99375979906551,128190,128191,"[(164823, 172217), (88446, 104017), (117485, 131087), (80778, 88424), (109026, 117393), (30281, 44199), (172220, 187578), (44229, 66190), (146371, 157807), (33, 12971)]","[(53457, 64893), (123308, 130954), (145957, 167918), (199620, 212558), (38960, 46354), (80290, 93891), (168019, 181937), (107636, 123207), (93992, 102359), (23499, 38857)]","[(66190, 44229), (104017, 88446), (187578, 172220), (44199, 30281), (131087, 117485), (12971, 33), (157807, 146371), (117393, 109026), (88424, 80778), (172217, 164823)]",60.30767783214152,wp
UNY207_scaffold,contig_3_RagTag,2494,gb|CP001261.1|,cp32-1,156a,2494,14883,99.23847695390782,2493,2494,"[(1051, 3545)]","[(1, 2494)]","[(3545, 1051)]",99.95990376904572,wp
UNY207_scaffold,contig_4_RagTag,60653,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,60653,252,100.0,755,251,"[(1, 252)]","[(47655, 48410)]","[(1, 252)]",1.244785913310141,pf32
UNY207_scaffold,contig_5_RagTag,53105,A20_B31_lp54_ParA_X,lp54,A20,53105,250,100.0,749,249,"[(1, 250)]","[(38944, 39693)]","[(1, 250)]",1.4104133320779588,pf32
UNY207_scaffold,contig_6_RagTag,24212,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,24212,252,100.0,755,251,"[(1, 252)]","[(9112, 9867)]","[(1, 252)]",3.118288452007269,pf32
UNY207_scaffold,contig_7_RagTag,35262,RS06415_JD1_JD1_lp28-5_ParA_X,lp28-5,RS06415,35262,250,100.0,749,249,"[(1, 250)]","[(31204, 31953)]","[(1, 250)]",2.12409959730021,pf32
UNY207_scaffold,contig_8_RagTag,30188,L32_B31_cp32-8_ParA_X,cp32-8,L32,30188,246,100.0,737,245,"[(1, 246)]","[(21155, 21892)]","[(1, 246)]",2.441367430767192,pf32
UNY207_scaffold,contig_9_RagTag,27502,H28_B31_lp28-3_ParA_X,lp28-3,H28,27502,251,85.85657370517929,1504,250,"[(1, 251)]","[(18345, 19097), (13601, 14353)]","[(1, 251), (1, 251)]",5.468693185950112,pf32
UNY208_scaffold,NODE_12_length_5223_cov_49.0216,5223,RS00580_ZS7_ZS7_cp32-12_ParA_X,cp32-12,RS00580,5223,260,100.0,779,259,"[(1, 260)]","[(161, 940)]","[(1, 260)]",14.91479992341566,pf32
UNY208_scaffold,NODE_23_length_3256_cov_65.6695,3256,S35_B31_cp32-3_ParA_X,cp32-3,S35,3256,246,100.0,737,245,"[(1, 246)]","[(2125, 2862)]","[(1, 246)]",22.635135135135133,pf32
UNY208_scaffold,NODE_25_length_3241_cov_105.176,3241,gb|CP001268.1|,cp32-7,156a,3241,21329,99.81487195310088,3240,3240,"[(16465, 19705)]","[(1, 3241)]","[(19705, 16465)]",99.96914532551682,wp
UNY208_scaffold,NODE_27_length_2711_cov_60.743,2711,P32_B31_cp32-1_ParA_X,cp32-1,P32,2711,246,100.0,737,245,"[(1, 246)]","[(121, 858)]","[(1, 246)]",27.18554039099963,pf32
UNY208_scaffold,NODE_28_length_2553_cov_50.2358,2553,O32_B31_cp32-7_ParA_X,cp32-7,O32,2553,249,100.0,746,248,"[(1, 249)]","[(326, 1072)]","[(1, 249)]",29.220524872698785,pf32
UNY208_scaffold,NODE_37_length_2071_cov_171.124,2071,gb|CP001266.1|,cp32-12,156a,2071,30652,99.75857073877354,2070,2070,"[(1038, 3108)]","[(1, 2071)]","[(1038, 3108)]",99.95171414775471,wp
UNY208_scaffold,NODE_41_length_1760_cov_71.9069,1760,gb|CP001261.1|,cp32-1,156a,1760,14883,100.0,1759,1759,"[(128, 1887)]","[(1, 1760)]","[(128, 1887)]",99.9431818181818,wp
UNY208_scaffold,NODE_42_length_1744_cov_40.2263,1744,B379_cp32-2_ParA_1,cp32-2,B379,1744,251,100.0,752,250,"[(1, 251)]","[(844, 1596)]","[(1, 251)]",43.11926605504588,pf32
UNY208_scaffold,NODE_43_length_1699_cov_385.588,1699,gb|CP019921.1|,cp32-9-4,PAbe,1699,62238,96.62976629766298,2364,4062,"[(1, 667), (59926, 61624), (29620, 31318)]","[(1, 1699), (1033, 1699)]","[(59926, 61624), (29620, 31318), (1, 667)]",139.1406709829311,wp
UNY208_scaffold,NODE_44_length_1656_cov_83.1511,1656,gb|CP001261.1|,cp32-1,156a,1656,14883,100.0,1655,1655,"[(2664, 4319)]","[(1, 1656)]","[(2664, 4319)]",99.93961352657004,wp
UNY208_scaffold,NODE_45_length_1633_cov_39.5412,1633,gb|CP001266.1|,cp32-12,156a,1633,30652,100.0,1632,1632,"[(26534, 28166)]","[(1, 1633)]","[(26534, 28166)]",99.93876301285977,wp
UNY208_scaffold,NODE_46_length_1611_cov_672.481,1611,gb|CP094587.1|,cp32-7,B379,1611,21166,99.81378026070765,1610,1610,"[(5916, 7526)]","[(1, 1611)]","[(7526, 5916)]",99.9379267535692,wp
UNY208_scaffold,NODE_47_length_1564_cov_97.3549,1564,gb|CP001263.1|,cp32-4,156a,1564,30300,99.93606138107415,1563,1563,"[(22611, 24174)]","[(1, 1564)]","[(22611, 24174)]",99.93606138107415,wp
UNY208_scaffold,NODE_51_length_1522_cov_317.343,1522,gb|CP001268.1|,cp32-7,156a,1522,21329,99.01445466491458,1521,1521,"[(3600, 5121)]","[(1, 1522)]","[(3600, 5121)]",99.93429697766098,wp
UNY208_scaffold,NODE_52_length_1519_cov_49.625,1519,gb|AE001580.1|,cp32-8,B31,1519,30885,98.0276134122288,1518,1518,"[(24988, 26506)]","[(1, 1519)]","[(26506, 24988)]",99.9341672152732,wp
UNY208_scaffold,NODE_53_length_1433_cov_578.79,1433,gb|CP001270.1|,cp32-11,156a,1433,30439,99.16259595254712,1432,1432,"[(28718, 30150)]","[(1, 1433)]","[(30150, 28718)]",99.93021632937894,wp
UNY208_scaffold,NODE_54_length_1429_cov_83.6628,1429,gb|CP001263.1|,cp32-4,156a,1429,30300,99.79006298110566,1428,1428,"[(25007, 26435)]","[(1, 1429)]","[(26435, 25007)]",99.93002099370187,wp
UNY208_scaffold,NODE_56_length_1241_cov_218.25,1241,gb|CP017203.1|,cp32-8,B331,1241,29892,98.79421221864952,1240,1243,"[(1868, 3111)]","[(1, 1241)]","[(1868, 3111)]",99.9194198227236,wp
UNY208_scaffold,NODE_58_length_1174_cov_434.678,1174,gb|CP094585.1|,cp32-5,B379,1174,30637,99.74446337308348,1173,1173,"[(13328, 14501)]","[(1, 1174)]","[(13328, 14501)]",99.91482112436115,wp
UNY208_scaffold,NODE_59_length_1072_cov_111.451,1072,gb|CP001266.1|,cp32-12,156a,1072,30652,99.90654205607476,1069,1069,"[(4217, 5286)]","[(3, 1072)]","[(4217, 5286)]",99.72014925373134,wp
UNY208_scaffold,NODE_60_length_1072_cov_303.996,1072,gb|CP001269.1|,cp32-8,156a,1072,30946,100.0,1071,1071,"[(4216, 5287)]","[(1, 1072)]","[(4216, 5287)]",99.90671641791045,wp
UNY208_scaffold,NODE_61_length_1055_cov_187.404,1055,gb|CP001263.1|,cp32-4,156a,1055,30300,99.0521327014218,1054,1054,"[(2783, 3837)]","[(1, 1055)]","[(3837, 2783)]",99.90521327014218,wp
UNY208_scaffold,NODE_62_length_1038_cov_288.213,1038,gb|CP094585.1|,cp32-5,B379,1038,30637,100.0,1037,1037,"[(1868, 2905)]","[(1, 1038)]","[(2905, 1868)]",99.90366088631984,wp
UNY208_scaffold,NODE_63_length_1038_cov_206.108,1038,gb|CP001261.1|,cp32-1,156a,1038,14883,99.22928709055876,1037,1037,"[(12921, 13958)]","[(1, 1038)]","[(12921, 13958)]",99.90366088631984,wp
UNY208_scaffold,NODE_8_length_18164_cov_36.3164,18164,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,18164,254,100.0,761,253,"[(1, 254)]","[(3706, 4467)]","[(1, 254)]",4.189605813697424,pf32
UNY208_scaffold,NZ_CP161144.1_RagTag,910546,B379_chromosome_ParA_2,chromosome,B379,910546,380,100.0,1097,365,"[(1, 366)]","[(368548, 369645)]","[(1, 366)]",0.1204771642509,pf32
UNY208_scaffold,NZ_CP161145.1_RagTag,53955,A20_B31_lp54_ParA_X,lp54,A20,53955,250,100.0,749,249,"[(1, 250)]","[(13607, 14356)]","[(1, 250)]",1.3881938652580854,pf32
UNY208_scaffold,NZ_CP161146.1_RagTag,22691,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,22691,252,100.0,755,251,"[(1, 252)]","[(14277, 15032)]","[(1, 252)]",3.327310387378256,pf32
UNY208_scaffold,NZ_CP161147.1_RagTag,23652,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,23652,257,100.0,770,256,"[(1, 257)]","[(15309, 16079)]","[(1, 257)]",3.255538643666497,pf32
UNY208_scaffold,NZ_CP161148.1_RagTag,31877,L32_B31_cp32-8_ParA_X,cp32-8,L32,31877,246,100.0,737,245,"[(1, 246)]","[(17063, 17800)]","[(1, 246)]",2.312011795338332,pf32
UNY208_scaffold,NZ_CP161149.1_RagTag,30050,I21_B31_lp28-4_ParA_X,lp28-4,I21,30050,250,100.0,749,249,"[(1, 250)]","[(14706, 15455)]","[(1, 250)]",2.492512479201331,pf32
UNY208_scaffold,NZ_CP161150.1_RagTag,45627,RS06425_B331_B331_lp28_6_ParA_X,lp28-6,RS06425,45627,251,100.0,752,250,"[(1, 251)]","[(2998, 3750)]","[(1, 251)]",1.6481469305455103,pf32
UNY208_scaffold,NZ_CP161151.1_RagTag,27774,H28_B31_lp28-3_ParA_X,lp28-3,H28,27774,251,100.0,752,250,"[(1, 251)]","[(17249, 18001)]","[(1, 251)]",2.707568229279182,pf32
UNY208_scaffold,NZ_CP161154.1_RagTag,26649,JD1_cp26_ParA_1,cp26,JD1,26649,253,100.0,758,252,"[(1, 253)]","[(6610, 7368)]","[(1, 253)]",2.8443844046680926,pf32
UNY208_scaffold,NZ_CP161155.1_RagTag,25680,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,25680,252,100.0,755,251,"[(1, 252)]","[(12358, 13113)]","[(1, 252)]",2.940031152647975,pf32
UNY208_scaffold,NZ_CP161156.1_RagTag,23888,K21_B31_lp36_ParA_X,lp36,K21,23888,249,100.0,728,242,"[(1, 243)]","[(11148, 11876)]","[(1, 243)]",3.0475552578700604,pf32
UNY208_scaffold,NZ_CP161157.1_RagTag,20738,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,20738,246,100.0,725,241,"[(1, 242)]","[(17161, 17886)]","[(1, 242)]",3.495997685408429,pf32
UNY209_scaffold,NODE_11_length_24718_cov_25.7164,24718,RS00040_ZS7_ZS7_lp25_ParA_X,lp25,RS00040,24718,252,100.0,755,251,"[(1, 252)]","[(11906, 12661)]","[(1, 252)]",3.0544542438708637,pf32
UNY209_scaffold,NODE_16_length_19347_cov_51.7362,19347,RS01665_B31_NRZ_p_lp28-1_ParA_X,lp28-1,RS01665,19347,249,100.0,746,248,"[(1, 249)]","[(8695, 9441)]","[(1, 249)]",3.8558949707965056,pf32
UNY209_scaffold,NODE_17_length_16917_cov_19.5914,16917,RS06670_WI91-23_WI91-23_lp28-1_ParA_X,lp28-1,RS06670,16917,254,100.0,761,253,"[(1, 254)]","[(11549, 12310)]","[(1, 254)]",4.498433528403381,pf32
UNY209_scaffold,NODE_39_length_3749_cov_81.2869,3749,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,3749,246,100.0,725,241,"[(1, 242)]","[(161, 886)]","[(1, 242)]",19.33849026407042,pf32
UNY209_scaffold,NODE_41_length_3604_cov_66.7691,3604,gb|CP001456.1|,lp28-1,WI91-23,3604,26634,92.629758766335,20737,34660,"[(17012, 19980), (19514, 23037), (18306, 21807), (21945, 25437), (20719, 24270), (20108, 23658), (17689, 21198), (18903, 22431), (21333, 24873), (17088, 20586)]","[(1, 3557), (2, 3507), (4, 3557), (543, 3557), (2, 3557), (3, 3557)]","[(21945, 25437), (20719, 24270), (19514, 23037), (21333, 24873), (18306, 21807), (20108, 23658), (17689, 21198), (18903, 22431), (17088, 20586), (17012, 19980)]",575.3884572697003,wp
UNY209_scaffold,NODE_47_length_3111_cov_44.7185,3111,gb|CP017203.1|,cp32-8,B331,3111,29892,99.61427193828352,3110,3110,"[(7923, 11033)]","[(1, 3111)]","[(7923, 11033)]",99.96785599485696,wp
UNY209_scaffold,NODE_52_length_2759_cov_11.8241,2759,WI91-23_cp26_ParA_1,cp26,WI91-23,2759,253,100.0,758,252,"[(1, 253)]","[(256, 1014)]","[(1, 253)]",27.473722363175064,pf32
UNY209_scaffold,NODE_62_length_2149_cov_61.4436,2149,gb|CP001456.1|,lp28-1,WI91-23,2149,26634,91.38770239396048,5826,19809,"[(17127, 19079), (23207, 25199), (21980, 23987), (22595, 24593), (20144, 22145), (19547, 21524), (17724, 19700), (21405, 23369), (18339, 20300), (20757, 22738)]","[(186, 2127), (231, 2149), (182, 2149)]","[(17724, 19700), (18339, 20300), (21980, 23987), (22595, 24593), (17127, 19079), (20757, 22738), (23207, 25199), (20144, 22145), (21405, 23369), (19547, 21524)]",271.10283852954865,wp
UNY209_scaffold,NODE_68_length_1660_cov_20.0646,1660,gb|CP017206.1|,cp32-4,B331,1660,30617,100.0,1659,1659,"[(22600, 24259)]","[(1, 1660)]","[(22600, 24259)]",99.93975903614458,wp
UNY209_scaffold,NODE_85_length_1263_cov_65.7984,1263,gb|CP001456.1|,lp28-1,WI91-23,1263,26634,93.07250255845076,3774,12532,"[(22779, 24039), (19113, 20355), (19725, 20967), (20317, 21576), (23387, 24645), (20940, 22200), (17917, 19150), (24002, 25254), (22163, 23424), (21541, 22806)]","[(2, 1263), (1, 1263), (12, 1263)]","[(20317, 21576), (22779, 24039), (24002, 25254), (21541, 22806), (23387, 24645), (22163, 23424), (19113, 20355), (20940, 22200), (19725, 20967), (17917, 19150)]",298.812351543943,wp
UNY209_scaffold,NODE_87_length_1141_cov_21.145,1141,gb|CP017206.1|,cp32-4,B331,1141,30617,100.0,1140,1140,"[(9898, 11038)]","[(1, 1141)]","[(11038, 9898)]",99.91235758106924,wp
UNY209_scaffold,NODE_91_length_1041_cov_16.953,1041,gb|CP017209.1|,cp32-7,B331,1041,30054,100.0,1040,1040,"[(18479, 19519)]","[(1, 1041)]","[(18479, 19519)]",99.9039385206532,wp
UNY209_scaffold,contig_10_RagTag,10459,gb|CP074058.1|,lp38,B500,10459,38930,100.0,10441,10441,"[(1, 10442)]","[(1, 10442)]","[(10442, 1)]",99.82789941677024,wp
UNY209_scaffold,contig_116_RagTag,1257,gb|CP001453.1|,cp32-5,WI91-23,1257,18338,98.53068280034572,1155,1155,"[(17357, 17763), (17203, 17952)]","[(508, 1257), (1, 407)]","[(17952, 17203), (17763, 17357)]",91.8854415274463,wp
UNY209_scaffold,contig_135_RagTag,1514,gb|CP017209.1|,cp32-7,B331,1514,30054,99.9339498018494,1513,1513,"[(7024, 8537)]","[(1, 1514)]","[(8537, 7024)]",99.9339498018494,wp
UNY209_scaffold,contig_13_RagTag,10342,O32_B31_cp32-7_ParA_X,cp32-7,O32,10342,249,100.0,746,248,"[(1, 249)]","[(2290, 3036)]","[(1, 249)]",7.21330497002514,pf32
UNY209_scaffold,contig_14_RagTag,29909,RS01335_MM1_plsm_lp36_ParA_X,lp36,RS01335,29909,249,100.0,728,242,"[(1, 243)]","[(10396, 11124)]","[(1, 243)]",2.4340499515196097,pf32
UNY209_scaffold,contig_15_RagTag,7620,gb|CP017219.1|,lp56,B331,7620,27681,100.0,7619,7619,"[(19968, 27587)]","[(1, 7620)]","[(27587, 19968)]",99.98687664041996,wp
UNY209_scaffold,contig_16_RagTag,10342,RS06425_B331_B331_lp28_6_ParA_X,lp28-6,RS06425,10342,251,100.0,752,250,"[(1, 251)]","[(5565, 6317)]","[(1, 251)]",7.271320827692902,pf32
UNY209_scaffold,contig_17_RagTag,6830,gb|CP017217.1|,lp38,B331,6830,38925,99.51393005334914,8430,8430,"[(32153, 38924), (28271, 29205), (23035, 23760)]","[(6107, 6830), (5167, 6103), (59, 6830)]","[(38924, 32153), (28271, 29205), (23760, 23035)]",123.42606149341142,wp
UNY209_scaffold,contig_18_RagTag,6398,gb|CP001458.1|,lp38,WI91-23,6398,38893,99.66613082725362,7630,8080,"[(33138, 33747), (32085, 32808), (28686, 29137), (32812, 33264), (22967, 28812)]","[(1, 726), (1, 5846), (5237, 5846), (5947, 6398)]","[(22967, 28812), (32085, 32808), (33747, 33138), (28686, 29137), (33264, 32812)]",119.25601750547044,wp
UNY209_scaffold,contig_19_RagTag,6958,gb|CP017215.2|,lp28-6,B331,6958,29288,99.97115245925283,6931,6931,"[(22357, 29288)]","[(27, 6958)]","[(29288, 22357)]",99.61195745903996,wp
UNY209_scaffold,contig_1_RagTag,905127,B500_chromosome_ParA_2,chromosome,B500,905127,380,100.0,1091,363,"[(1, 364)]","[(534205, 535296)]","[(1, 364)]",0.1205355712513271,pf32
UNY209_scaffold,contig_21_RagTag,6233,gb|CP017215.2|,lp28-6,B331,6233,29288,99.9171224929554,6030,6030,"[(17440, 17955), (16705, 17566), (17829, 22483)]","[(5372, 6233), (1, 4655), (4756, 5271)]","[(22483, 17829), (17566, 16705), (17955, 17440)]",96.74314134445692,wp
UNY209_scaffold,contig_22_RagTag,8012,RS07175_B331_B331_lp56_ParA_X,lp56,RS07175,8012,253,100.0,746,248,"[(5, 253)]","[(4211, 4957)]","[(5, 253)]",9.311033449825262,pf32
UNY209_scaffold,contig_23_RagTag,4305,gb|CP017207.1|,cp32-5,B331,4305,18340,99.30458970792768,4304,4313,"[(13101, 17414)]","[(1, 4305)]","[(13101, 17414)]",99.97677119628338,wp
UNY209_scaffold,contig_24_RagTag,4224,B500_cp32-5_ParA_1,cp32-5,B500,4224,257,100.0,770,256,"[(1, 257)]","[(2447, 3217)]","[(1, 257)]",18.229166666666664,pf32
UNY209_scaffold,contig_27_RagTag,2861,RS01500_JD1_JD1_cp32-8_ParA_X,cp32-8,RS01500,2861,246,100.0,731,243,"[(1, 244)]","[(1481, 2212)]","[(1, 244)]",25.550506815798677,pf32
UNY209_scaffold,contig_28_RagTag,3559,gb|CP017209.1|,cp32-7,B331,3559,30054,99.83141331834786,3558,3558,"[(9278, 12836)]","[(1, 3559)]","[(9278, 12836)]",99.97190221972464,wp
UNY209_scaffold,contig_29_RagTag,3021,M32_B31_cp32-6_ParA_X,cp32-6,M32,3021,249,100.0,746,248,"[(1, 249)]","[(2140, 2886)]","[(1, 249)]",24.69380999668984,pf32
UNY209_scaffold,contig_2_RagTag,54184,A20_B31_lp54_ParA_X,lp54,A20,54184,250,100.0,749,249,"[(1, 250)]","[(39864, 40613)]","[(1, 250)]",1.3823268861656577,pf32
UNY209_scaffold,contig_30_RagTag,3854,gb|CP094573.1|,lp28-4,B408,3854,27922,98.83449883449885,4282,4284,"[(22833, 23264), (23868, 27721)]","[(1, 3854), (58, 487)]","[(23868, 27721), (22833, 23264)]",111.10534509600416,wp
UNY209_scaffold,contig_31_RagTag,3496,gb|CP017204.1|,cp32-3,B331,3496,30192,99.97139588100688,3495,3495,"[(9275, 12770)]","[(1, 3496)]","[(9275, 12770)]",99.97139588100688,wp
UNY209_scaffold,contig_32_RagTag,3243,gb|CP017209.1|,cp32-7,B331,3243,30054,99.9383477188656,3242,3243,"[(25033, 28276)]","[(1, 3243)]","[(25033, 28276)]",99.9691643539932,wp
UNY209_scaffold,contig_33_RagTag,2622,gb|CP017203.1|,cp32-8,B331,2622,29892,97.31012658227849,2520,2521,"[(25918, 26491), (26102, 28050)]","[(2050, 2622), (1, 1949)]","[(28050, 26102), (26491, 25918)]",96.10983981693364,wp
UNY209_scaffold,contig_34_RagTag,2330,B500_cp32-11_ParA_1,cp32-11,B500,2330,252,100.0,755,251,"[(1, 252)]","[(1440, 2195)]","[(1, 252)]",32.40343347639485,pf32
UNY209_scaffold,contig_36_RagTag,3662,gb|CP017204.1|,cp32-3,B331,3662,30192,100.0,3661,3661,"[(25100, 28761)]","[(1, 3662)]","[(28761, 25100)]",99.97269251774986,wp
UNY209_scaffold,contig_37_RagTag,1858,gb|CP001449.1|,cp32-10,WI91-23,1858,29756,99.94617868675996,1857,1857,"[(2915, 4772)]","[(1, 1858)]","[(4772, 2915)]",99.94617868675996,wp
UNY209_scaffold,contig_38_RagTag,2323,gb|CP017209.1|,cp32-7,B331,2323,30054,100.0,2322,2322,"[(16063, 18385)]","[(1, 2323)]","[(16063, 18385)]",99.95695221696084,wp
