ID	group	gene	old_locus_tag	percent_ident	alignment_length	E-score
group_574	group_574	BB_RS05260	BB_A38	99.919	1242	0.0
group_575	group_575	BB_RS05255	BB_A37	99.340	606	0.0
group_1055	group_1055	BB_RS05250	BB_A36	98.915	645	0.0
oppA_5	oppA_5	BB_RS05245	BB_A34	99.811	1590	0.0
group_578	group_578	BB_RS05235	BB_A31	99.704	1353	0.0
group_579	group_579	BB_RS05230	BB_A30	98.822	594	0.0
dbpA~~~dbpA_1	dbpA~~~dbpA_1	BB_RS05215	BB_A24	83.842	557	3.14e-169
group_580	group_580	BB_RS05205	BB_A21	99.817	546	0.0
group_582	group_582	BB_RS05200	BB_A20	99.602	753	0.0
group_583	group_583	BB_RS05195	BB_A19	99.487	585	0.0
group_585	group_585	BB_RS05190	BB_A18	99.499	1197	0.0
ospB	ospB	BB_RS05185	BB_A16	99.664	894	0.0
ospA	ospA	BB_RS05180	BB_A15	99.635	822	0.0
group_587	group_587	BB_RS05175	BB_A14	100.000	366	0.0
group_589	group_589	BB_RS05170	BB_A13	99.765	426	0.0
group_591	group_591	BB_RS05165	BB_A12	99.444	180	6.82e-89
group_592	group_592	BB_RS05160	BB_A11	100.000	1035	0.0
group_594	group_594	BB_RS05155	BB_A10	99.362	627	0.0
group_596	group_596	BB_RS05150	BB_A09	99.542	873	0.0
group_598	group_598	BB_RS05145	BB_A08	100.000	336	6.50e-175
group_599	group_599	BB_RS05135	BB_A05	99.920	1254	0.0
group_602	group_602	BB_RS05130	BB_A04	99.764	849	0.0
group_604	group_604	BB_RS05125	BB_A03	99.804	510	0.0
group_1890	group_1890	BB_RS06565	BB_M17	100.000	108	1.09e-51
group_1824	group_1824	BB_RS04025	BB_0793	99.672	609	0.0
group_1825	group_1825	BB_RS04030	BB_0794	99.454	4398	0.0
group_347	group_347	BB_RS04515	BB_G05	88.272	1134	0.0
group_1230	group_1230	BB_RS04640	BB_G29	80.677	502	1.15e-128
group_605	group_605	BB_RS06180	BB_S26	99.524	210	4.20e-105
group_1227	group_1227	BB_RS04840	BB_K02a	99.427	1395	0.0
group_1351	group_1351	BB_RS06790	BB_O21	98.020	606	0.0
group_1892	group_1892	BB_RS06100	BB_S10	100.000	138	7.53e-68
group_607	group_607	BB_RS06070	BB_S04	99.642	279	2.00e-142
group_925	group_925	BB_RS06715	BB_O06	99.643	840	0.0
group_1867	group_1867	BB_RS04280	BB_0844	99.174	969	0.0
group_170	group_170	BB_RS05855	BB_P03	96.953	558	0.0
group_1830	group_1830	BB_RS04055	BB_0799	99.772	438	0.0
group_1771	group_1771	BB_RS03700	BB_0730	99.874	1593	0.0
tsf	tsf	BB_RS00600	BB_0122	92.024	840	0.0
frr	frr	BB_RS00595	BB_0121	93.153	555	0.0
uppS	uppS	BB_RS00590	BB_0120	91.919	693	0.0
group_610	group_610	BB_RS04650	BB_G31	100.000	429	0.0
group_1475	group_1475	BB_RS04645	BB_G30	100.000	411	0.0
group_611	group_611	BB_RS04635	BB_G28	100.000	387	0.0
group_1576	group_1576	BB_RS04630	BB_G27	100.000	693	0.0
group_836	group_836	BB_RS04600	BB_G0036	99.705	339	6.56e-175
group_1275	group_1275	BB_RS04595	BB_G21	100.000	1191	0.0
group_828	group_828	BB_RS04590	BB_G20	100.000	1026	0.0
group_1578	group_1578	BB_RS04580	BB_G18	100.000	510	0.0
group_613	group_613	BB_RS04565	BB_G15	100.000	393	0.0
group_614	group_614	BB_RS04500	BB_G01	99.776	894	0.0
group_615	group_615	BB_RS07690	BB_Q67	75.794	252	9.18e-45
group_617	group_617	BB_RS04465	BB_E22	100.000	537	0.0
group_618	group_618	BB_RS04450	BB_E19	100.000	759	0.0
group_839	group_839	BB_RS04445	BB_E18	100.000	582	0.0
group_1479	group_1479	BB_RS04440	BB_E17	91.961	510	0.0
group_352	group_352	BB_RS04420	BB_E02	99.713	3834	0.0
group_1393	group_1393	BB_RS04335	BB_H09	99.922	3837	0.0
group_622	group_622	BB_RS04360	BB_H26	100.000	897	0.0
group_1554	group_1554	BB_RS04375	BB_H29	99.841	630	0.0
group_979	group_979	BB_RS04380	BB_H32	100.000	750	0.0
ade_1	ade_1	BB_RS04385	BB_H33	99.638	276	8.39e-141
group_364	group_364	BB_RS04415	BB_H41	99.651	573	0.0
group_254	group_254	BB_RS06125	BB_S15	98.118	1275	0.0
group_1152	group_1152	BB_RS06055	BB_S01	100.000	423	0.0
group_626	group_626	BB_RS05765	BB_F20	99.660	294	1.51e-150
group_627	group_627	BB_RS06090	BB_S08	100.000	168	4.85e-84
group_289	group_289	BB_RS03715	BB_0733	78.316	784	0.0
group_915	group_915	BB_RS06845	BB_O32	99.733	750	0.0
group_629	group_629	BB_RS05945	BB_P21	99.670	303	2.03e-155
ndk	ndk	BB_RS02345	BB_0463	100.000	510	0.0
rpsB	rpsB	BB_RS00605	BB_0123	98.711	776	0.0
group_630	group_630	BB_RS06535	BB_M11	100.000	174	2.79e-87
group_1289	group_1289	BB_RS06425	BB_R33	99.339	756	0.0
group_67	group_67	BB_RS06265	BB_S45	99.483	1353	0.0
mtnN_3	mtnN_3	BB_RS02955	BB_0588	85.549	173	2.30e-50
group_1154	group_1154	BB_RS06250	BB_S42	99.804	510	0.0
mlpI_1~~~mlpD_1~~~mlpD~~~mlpI~~~mlpA_1~~~mlpI_2~~~mlpI_3~~~mlpD_2	mlpI_1~~~mlpD_1~~~mlpD~~~mlpI~~~mlpA_1~~~mlpI_2~~~mlpI_3~~~mlpD_2	BB_RS06620	BB_M28	97.333	450	0.0
group_1148	group_1148	BB_RS00085	BB_0017	100.000	960	0.0
group_746	group_746	BB_RS01945	BB_0395	100.000	171	1.16e-85
npr	npr	BB_RS03690	BB_0728	99.775	1332	0.0
group_1037	group_1037	BB_RS05070	BB_I29	81.579	114	3.79e-26
group_326	group_326	BB_RS04460	BB_E21	96.435	1122	0.0
group_1532	group_1532	BB_RS07050	BB_L31	98.589	567	0.0
group_631	group_631	BB_RS07590	BB_Q39	98.230	339	2.15e-168
group_632	group_632	BB_RS06755	BB_O14	93.671	237	1.06e-100
group_948	group_948	BB_RS06735	BB_O10	97.544	570	0.0
group_117	group_117	BB_RS06055	BB_S01	99.348	1227	0.0
group_633	group_633	BB_RS05995	BB_P31	97.101	207	5.74e-97
leuS	leuS	BB_RS01245	BB_0251	94.174	2523	0.0
dnaA	dnaA	BB_RS02185	BB_0437	99.591	1467	0.0
group_1673	group_1673	BB_RS03110	BB_0616	99.339	1362	0.0
group_1593	group_1593	BB_RS05010	BB_I06	86.164	159	9.62e-49
group_1594	group_1594	BB_RS04405	BB_H37	90.338	207	7.00e-77
group_429	group_429	BB_RS04365	BB_H27	94.764	573	0.0
group_1030	group_1030	BB_RS06630	BB_M30	99.181	1099	0.0
group_1522	group_1522	BB_RS07280	BB_N34	78.058	515	1.25e-116
group_884	group_884	BB_RS06670	BB_M38	99.075	757	0.0
group_34	group_34	BB_RS06695	BB_O02	95.087	692	0.0
group_634	group_634	BB_RS06360	BB_R19	100.000	243	1.41e-124
group_115	group_115	BB_RS06785	BB_O20	97.725	879	0.0
trpS	trpS	BB_RS00025	BB_0005	99.714	1050	0.0
folD	folD	BB_RS00130	BB_0026	98.565	906	0.0
group_1313	group_1313	BB_RS00660	BB_0134	99.911	1128	0.0
hisS	hisS	BB_RS00665	BB_0135	99.781	1371	0.0
group_749	group_749	BB_RS01320	BB_0266	99.010	303	1.05e-152
fliE	fliE	BB_RS01450	BB_0292	97.619	336	4.68e-164
group_1127	group_1127	BB_RS01595	BB_0323	99.384	1137	0.0
group_829	group_829	BB_RS01610	BB_0326	99.501	2805	0.0
group_992	group_992	BB_RS01675	BB_0340	97.407	810	0.0
gatB	gatB	BB_RS01680	BB_0341	97.668	1458	0.0
group_838	group_838	BB_RS01970	BB_0398	98.450	1032	0.0
yigL_1~~~yigL_2	yigL_1~~~yigL_2	BB_RS02110	BB_0421	98.095	840	0.0
group_866	group_866	BB_RS02165	BB_0432	99.300	714	0.0
rpsH	rpsH	BB_RS02485	BB_0492	97.995	399	0.0
group_1744	group_1744	BB_RS03540	BB_0699	98.082	365	0.0
group_1745	group_1745	BB_RS03545	BB_0701	98.711	543	0.0
group_1761	group_1761	BB_RS03645	BB_0719	99.241	1317	0.0
ywlC	ywlC	BB_RS03720	BB_0734	99.310	1014	0.0
atoC	atoC	BB_RS03865	BB_0763	99.115	1356	0.0
bglK	bglK	BB_RS04210	BB_0831	99.893	936	0.0
group_1352	group_1352	BB_RS07330	BB_U02	90.323	372	5.22e-145
group_543	group_543	BB_RS05365	BB_A60	98.115	849	0.0
group_1083	group_1083	BB_RS05210	BB_A23	98.380	432	0.0
group_1524	group_1524	BB_RS07360	BB_U09	80.303	198	3.05e-46
group_1292	group_1292	BB_RS06670	BB_M38	79.407	573	8.26e-140
group_1407	group_1407	BB_RS07605	BB_Q42	99.628	537	0.0
group_1600	group_1600	BB_RS05600	BB_B28	98.474	1245	0.0
licB	licB	BB_RS05505	BB_B06	98.742	318	9.72e-160
group_1601	group_1601	BB_RS05515	BB_B08	96.984	630	0.0
group_1596	group_1596	BB_RS05530	BB_B11	98.073	519	0.0
group_1607	group_1607	BB_RS05545	BB_B14	96.787	498	0.0
group_1478	group_1478	BB_RS04455	BB_E20	95.204	563	0.0
group_636	group_636	BB_RS04465	BB_E22	95.040	504	0.0
group_1414	group_1414	BB_RS04870	BB_K15	91.406	384	7.50e-156
group_1370	group_1370	BB_RS06035	BB_P39	76.228	1140	0.0
group_1377	group_1377	BB_RS06160	BB_S22	81.763	828	0.0
group_1643	group_1643	BB_RS07475	BB_Q15	99.479	384	0.0
group_639	group_639	BB_RS07375	BB_U12	91.139	79	5.44e-26
group_1078	group_1078	BB_RS07345	BB_U06	97.778	135	6.87e-62
group_181	group_181	BB_RS04760	BB_J29	91.283	998	0.0
group_1552	group_1552	BB_RS04640	BB_G29	94.565	276	1.11e-120
group_415	group_415	BB_RS07060	BB_L34	70.861	453	1.09e-54
group_635	group_635	BB_RS06640	BB_M32	69.220	744	1.11e-81
group_1314	group_1314	BB_RS05040	BB_I19	68.293	1025	8.84e-91
group_790	group_790	BB_RS01590	BB_0322	100.000	1059	0.0
luxS	luxS	BB_RS01855	BB_0377	100.000	474	0.0
group_642	group_642	BB_RS04430	BB_E09	77.099	131	2.76e-23
dnaE	dnaE	BB_RS02910	BB_0579	99.426	3486	0.0
rpmC	rpmC	BB_RS02455	BB_0486	98.507	201	1.59e-97
group_1466	group_1466	BB_RS05360	BB_A59	96.386	249	2.01e-116
group_165	group_165	BB_RS05470	BB_C11%2CBBC11	100.000	798	0.0
group_1102	group_1102	BB_RS06230	BB_S38	99.645	282	4.75e-144
group_1503	group_1503	BB_RS07495	BB_Q19	96.503	429	0.0
group_1160	group_1160	BB_RS06750	BB_O13	96.272	456	0.0
mlpJ_1~~~mlpJ_3~~~mlpJ_2	mlpJ_1~~~mlpJ_3~~~mlpJ_2	BB_RS07575	BB_Q35	84.820	639	0.0
group_3	group_3	BB_RS06010	BB_P34	80.835	647	4.49e-174
group_248	group_248	BB_RS06100	BB_S10	98.765	567	0.0
group_864	group_864	BB_RS06345	BB_R16	97.487	597	0.0
group_79	group_79	BB_RS06805	BB_O24	80.328	305	3.83e-76
group_645	group_645	BB_RS07355	BB_U08	90.000	70	4.83e-21
group_1523	group_1523	BB_RS05790	BB_F26	66.175	949	1.73e-55
group_867	group_867	BB_RS05785	BB_F25	68.053	457	1.69e-39
group_1893	group_1893	BB_RS04380	BB_H32	74.844	640	4.76e-118
group_1080	group_1080	BB_RS05095	BB_I39	86.621	867	0.0
group_648	group_648	BB_RS07385	BB_T02	99.153	354	2.56e-180
pdg	pdg	BB_RS03780	BB_0745	100.000	636	0.0
group_650	group_650	BB_RS04515	BB_G05	97.067	341	4.77e-164
group_1500	group_1500	BB_RS04515	BB_G05	96.528	144	5.07e-64
group_1453	group_1453	BB_RS06395	BB_R26	98.305	354	1.62e-176
group_721	group_721	BB_RS06810	BB_O25	99.454	183	1.64e-90
gpsA2~~~gpsA	gpsA2~~~gpsA	BB_RS01810	BB_0368	98.584	1059	0.0
group_1566	group_1566	BB_RS07750	BB_K35	97.701	174	7.49e-82
group_1894	group_1894	BB_RS06145	BB_S19	100.000	303	4.78e-157
adk	adk	BB_RS02060	BB_0417	99.686	636	0.0
group_368	group_368	BB_RS05835	BB_F32	64.039	3412	1.09e-156
rpsK	rpsK	BB_RS02530	BB_0501	98.737	396	0.0
group_302	group_302	BB_RS04300	BB_0852	99.328	1191	0.0
group_966	group_966	BB_RS07220	BB_N22	99.044	732	0.0
vlp7	vlp7	BB_RS05835	BB_F32	91.519	1863	0.0
group_267	group_267	BB_RS06235	BB_S39	99.061	426	0.0
mtgA	mtgA	BB_RS03710	BB_0732	98.555	2838	0.0
group_1719	group_1719	BB_RS03390	BB_0669	99.615	2598	0.0
group_1387	group_1387	BB_RS01600	BB_0324	97.814	366	2.65e-180
group_938	group_938	BB_RS00755	BB_0155	94.107	1137	0.0
group_392	group_392	BB_RS06430	BB_R34	70.142	422	4.99e-47
group_1613	group_1613	BB_RS05835	BB_F32	70.464	237	1.22e-25
group_1228	group_1228	BB_RS05065	BB_I28	99.109	786	0.0
group_1036	group_1036	BB_RS05040	BB_I19	98.925	1116	0.0
group_261	group_261	BB_RS06560	BB_M16	91.952	671	0.0
group_1615	group_1615	BB_RS06885	BB_O42	98.864	528	0.0
group_1155	group_1155	BB_RS00160	BB_0032	98.178	1482	0.0
smpB	smpB	BB_RS00165	BB_0033	99.779	453	0.0
rsxC	rsxC	BB_RS00355	BB_0072	99.570	2325	0.0
prfB	prfB	BB_RS00365	BB_0074	99.427	1047	0.0
group_1517	group_1517	BB_RS00610	BB_0124	97.491	279	2.78e-134
group_1189	group_1189	BB_RS01290	BB_0260	98.827	1023	0.0
rpsN1	rpsN1	BB_RS02480	BB_0491	100.000	186	1.06e-93
group_1859	group_1859	BB_RS04230	BB_0835	99.358	1713	0.0
group_651	group_651	BB_RS07340	BB_U05	99.873	789	0.0
group_1285	group_1285	BB_RS07345	BB_U06	100.000	588	0.0
group_652	group_652	BB_RS07350	BB_U07	99.781	456	0.0
group_653	group_653	BB_RS07355	BB_U08	100.000	294	3.56e-152
group_654	group_654	BB_RS07395	BB_T0008%2CBB_T04	100.000	191	1.91e-96
group_1082	group_1082	BB_RS07370	BB_U11	100.000	993	0.0
group_657	group_657	BB_RS07375	BB_U12	100.000	432	0.0
group_967	group_967	BB_RS05355	BB_A57	99.518	1245	0.0
group_1481	group_1481	BB_RS05060	BB_I26	93.217	516	0.0
group_659	group_659	BB_RS05060	BB_I26	92.218	514	0.0
group_660	group_660	BB_RS07370	BB_U11	88.732	71	2.45e-19
group_662	group_662	BB_RS07375	BB_U12	85.795	176	6.39e-54
group_663	group_663	BB_RS04755	BB_J28	92.680	724	0.0
group_664	group_664	BB_RS04750	BB_J27	92.683	1230	0.0
ytrE	ytrE	BB_RS04745	BB_J26	92.529	696	0.0
group_665	group_665	BB_RS04740	BB_J25	89.817	1041	0.0
group_666	group_666	BB_RS04735	BB_J24	88.190	779	0.0
group_667	group_667	BB_RS04730	BB_J23	89.630	810	0.0
group_1516	group_1516	BB_RS04725	BB_J19	86.427	1002	0.0
soj_4~~~soj_3	soj_4~~~soj_3	BB_RS04715	BB_J17	89.918	734	0.0
group_1116	group_1116	BB_RS04710	BB_J16	92.347	588	0.0
group_1084	group_1084	BB_RS04515	BB_G05	89.855	207	3.31e-76
group_668	group_668	BB_RS04770	BB_J34	83.704	1080	0.0
group_669	group_669	BB_RS06550	BB_M14	97.890	237	2.83e-114
group_888	group_888	BB_RS06250	BB_S42	97.059	510	0.0
group_1585	group_1585	BB_RS06880	BB_O40	71.348	1239	0.0
mlpI_2~~~mlpI_1~~~mlpC~~~mlpI_3~~~mlpH~~~mlpC_1~~~mlpH_1~~~mlpA_1~~~mlpI~~~mlpG~~~mlpG_2~~~mlpH_2~~~mlpA	mlpI_2~~~mlpI_1~~~mlpC~~~mlpI_3~~~mlpH~~~mlpC_1~~~mlpH_1~~~mlpA_1~~~mlpI~~~mlpG~~~mlpG_2~~~mlpH_2~~~mlpA	BB_RS07035	BB_L28	86.914	405	7.29e-138
group_1069	group_1069	BB_RS04505	BB_G02	98.851	870	0.0
group_1418	group_1418	BB_RS04320	BB_H06	96.957	723	0.0
group_1240	group_1240	BB_RS04420	BB_E02	82.498	3811	0.0
group_671	group_671	BB_RS04500	BB_G01	69.796	884	5.58e-111
group_672	group_672	BB_RS05620	BB_D04	77.406	239	1.34e-48
group_1119	group_1119	BB_RS04370	BB_H28	78.533	750	1.62e-180
group_875	group_875	BB_RS04360	BB_H26	86.127	901	0.0
group_1068	group_1068	BB_RS04570	BB_G16	98.525	339	1.76e-169
group_1067	group_1067	BB_RS04575	BB_G17	97.482	834	0.0
group_1112	group_1112	BB_RS04580	BB_G18	97.255	510	0.0
group_409	group_409	BB_RS04625	BB_G26	82.880	368	1.83e-106
group_674	group_674	BB_RS04635	BB_G28	73.709	213	1.14e-33
group_676	group_676	BB_RS04645	BB_G30	86.857	350	5.19e-120
group_353	group_353	BB_RS04650	BB_G31	67.848	395	5.21e-33
group_902	group_902	BB_RS07055	BB_L32	99.865	741	0.0
group_943	group_943	BB_RS07060	BB_L34	100.000	561	0.0
group_144	group_144	BB_RS06875	BB_O39	88.636	660	0.0
group_1320	group_1320	BB_RS05695	BB_F01	99.700	999	0.0
group_1549	group_1549	BB_RS04360	BB_H26	73.276	812	1.32e-131
group_1428	group_1428	BB_RS05740	BB_F12	99.490	588	0.0
group_1895	group_1895	BB_RS06525	BB_M09	98.942	189	1.14e-92
group_1616	group_1616	BB_RS05110	BB_I42	99.454	183	1.64e-90
group_1017	group_1017	BB_RS07605	BB_Q42	83.585	530	1.27e-173
mlpI_3~~~mlpI_2	mlpI_3~~~mlpI_2	BB_RS05980	BB_P28	72.263	137	5.16e-13
group_929	group_929	BB_RS06880	BB_O40	72.170	212	4.36e-25
group_691	group_691	BB_RS04980	BB_K52	85.965	171	2.11e-51
group_889	group_889	BB_RS00080	BB_0016	98.387	372	0.0
lepA	lepA	BB_RS00430	BB_0088	99.611	1800	0.0
group_338	group_338	BB_RS00610	BB_0124	95.341	279	3.86e-126
group_738	group_738	BB_RS00615	BB_0125	94.744	723	0.0
group_1334	group_1334	BB_RS01700	BB_0345	99.167	1200	0.0
rpmB	rpmB	BB_RS01725	BB_0350	98.566	279	1.26e-138
rsmE	rsmE	BB_RS01760	BB_0358	99.317	732	0.0
group_940	group_940	BB_RS01795	BB_0365	98.632	585	0.0
group_1514	group_1514	BB_RS01975	BB_0399	97.424	660	0.0
rsmI	rsmI	BB_RS02140	BB_0427	99.569	696	0.0
group_1176	group_1176	BB_RS02195	BB_0439	98.667	300	5.40e-150
ppaX	ppaX	BB_RS02575	BB_0511	98.991	694	0.0
group_1654	group_1654	BB_RS02895	BB_0576	98.857	525	0.0
group_1733	group_1733	BB_RS03470	BB_0685	97.557	1269	0.0
group_1122	group_1122	BB_RS03495	BB_0689	97.009	468	0.0
group_1020	group_1020	BB_RS05660	BB_D14	98.832	1113	0.0
group_692	group_692	BB_RS04860	BB_K12	91.139	237	7.40e-90
group_46	group_46	BB_RS07410	BB_Q01	99.180	244	2.93e-122
group_881	group_881	BB_RS06875	BB_O39	84.281	668	0.0
group_164	group_164	BB_RS07080	BB_L38	93.880	768	0.0
group_1460	group_1460	BB_RS04315	BB_H04	89.846	325	1.29e-122
group_1597	group_1597	BB_RS05525	BB_B10	99.032	930	0.0
group_918	group_918	BB_RS04655	BB_G32	87.179	117	2.31e-35
group_147	group_147	BB_RS04650	BB_G31	91.065	291	1.24e-113
group_1408	group_1408	BB_RS04645	BB_G30	93.642	346	3.74e-150
group_693	group_693	BB_RS04800	BB_J46	99.663	297	3.60e-152
group_854	group_854	BB_RS04810	BB_J48	99.187	615	0.0
group_1288	group_1288	BB_RS04815	BB_J50	99.573	468	0.0
group_1432	group_1432	BB_RS04735	BB_J24	99.234	783	0.0
group_853	group_853	BB_RS04730	BB_J23	98.893	813	0.0
group_1518	group_1518	BB_RS04725	BB_J19	99.598	996	0.0
group_305	group_305	BB_RS04430	BB_E09	92.120	368	3.69e-153
group_89	group_89	BB_RS04405	BB_H37	92.939	963	0.0
group_1531	group_1531	BB_RS05445	BB_C03%2CBBC03	100.000	561	0.0
group_931	group_931	BB_RS06615	BB_M27	98.758	483	0.0
group_860	group_860	BB_RS06065	BB_S03	94.444	558	0.0
group_1420	group_1420	BB_RS06705	BB_O04	91.634	765	0.0
group_1495	group_1495	BB_RS06020	BB_P36	97.183	426	0.0
group_920	group_920	BB_RS04540	BB_G10	88.235	68	4.47e-19
group_1365	group_1365	BB_RS01010	BB_0205	100.000	1578	0.0
group_1151	group_1151	BB_RS06880	BB_O40	79.323	1093	0.0
group_1032	group_1032	BB_RS05080	BB_I34	100.000	792	0.0
group_1617	group_1617	BB_RS04985	BB_K53	100.000	180	1.60e-90
group_698	group_698	BB_RS04395	BB_H36a	100.000	153	6.05e-76
group_690	group_690	BB_RS07420	BB_Q04	100.000	109	6.14e-52
group_711	group_711	BB_RS07425	BB_Q05	99.867	753	0.0
group_861	group_861	BB_RS07435	BB_Q07	100.000	600	0.0
group_1147	group_1147	BB_RS06675	BB_M39	100.000	669	0.0
group_1487	group_1487	BB_RS07625	BB_Q47	100.000	1038	0.0
group_286	group_286	BB_RS07640	BB_Q50	99.630	1353	0.0
group_962	group_962	BB_RS07690	BB_Q67	100.000	3261	0.0
group_688	group_688	BB_RS07705	BB_Q80	100.000	195	1.26e-98
group_10	group_10	BB_RS04695	BB_J09	100.000	774	0.0
group_823	group_823	BB_RS04840	BB_K02a	100.000	168	4.85e-84
group_1236	group_1236	BB_RS04870	BB_K15	100.000	627	0.0
group_1912	group_1912	BB_RS04960	BB_K47	100.000	987	0.0
group_45	group_45	BB_RS04980	BB_K52	100.000	849	0.0
group_702	group_702	BB_RS05700	BB_F03	100.000	516	0.0
group_679	group_679	BB_RS02780	BB_0554	99.786	1869	0.0
group_1089	group_1089	BB_RS04640	BB_G29	71.195	1406	0.0
group_199	group_199	BB_RS05835	BB_F32	71.706	463	3.03e-62
group_1150	group_1150	BB_RS05790	BB_F26	65.696	962	1.09e-51
group_910	group_910	BB_RS05785	BB_F25	67.735	468	7.20e-38
group_1437	group_1437	BB_RS07055	BB_L32	68.541	747	3.73e-68
group_706	group_706	BB_RS07405	BB_T07	83.516	91	1.54e-21
group_1293	group_1293	BB_RS07030	BB_L27	98.919	555	0.0
group_1448	group_1448	BB_RS05990	BB_P30	96.094	1101	0.0
group_104	group_104	BB_RS06335	BB_R14	96.203	237	7.60e-109
group_842	group_842	BB_RS06275	BB_R02	77.143	140	1.73e-25
group_128	group_128	BB_RS07475	BB_Q15	94.531	384	3.88e-172
group_1543	group_1543	BB_RS06525	BB_M09	98.205	390	0.0
group_114	group_114	BB_RS06035	BB_P39	72.428	243	8.66e-34
group_247	group_247	BB_RS06185	BB_S27	86.916	321	1.24e-107
group_291	group_291	BB_RS07635	BB_Q49	95.238	567	0.0
group_1266	group_1266	BB_RS07375	BB_U12	79.630	378	9.29e-92
yidD	yidD	BB_RS00705	BB_0143	99.656	291	6.36e-149
cheY_1	cheY_1	BB_RS02765	BB_0551	99.475	381	0.0
group_680	group_680	BB_RS02785	BB_0555	99.145	468	0.0
group_835	group_835	BB_RS05120	BB_A01	99.177	486	0.0
group_1599	group_1599	BB_RS05585	BB_B25	99.610	513	0.0
group_985	group_985	BB_RS05635	BB_D0027	100.000	207	4.80e-105
group_623	group_623	BB_RS07890	BB_F30	83.936	249	7.60e-83
group_988	group_988	BB_RS05445	BB_C03%2CBBC03	83.333	72	1.20e-13
group_857	group_857	BB_RS06210	BB_S34	96.145	441	0.0
group_914	group_914	BB_RS05450	BB_C05%2CBBC05	98.885	897	0.0
group_1482	group_1482	BB_RS07470	BB_Q14	97.149	456	0.0
group_98	group_98	BB_RS05990	BB_P30	95.913	1101	0.0
group_638	group_638	BB_RS06595	BB_M23	85.784	204	7.36e-64
group_1856	group_1856	BB_RS04215	BB_0832	98.909	825	0.0
dnaB_2	dnaB_2	BB_RS04655	BB_G32	70.401	723	1.99e-87
group_1081	group_1081	BB_RS07390	BB_T03	100.000	369	0.0
group_250	group_250	BB_RS06030	BB_P38	81.690	426	1.59e-116
group_898	group_898	BB_RS06500	BB_M04	80.129	775	0.0
group_236	group_236	BB_RS06305	BB_R08	85.752	379	6.59e-125
group_124	group_124	BB_RS05925	BB_P17	78.161	957	0.0
group_434	group_434	BB_RS05435	BB_C01%2CBBC01	81.827	1062	0.0
soj_7	soj_7	BB_RS07055	BB_L32	86.370	741	0.0
group_887	group_887	BB_RS07060	BB_L34	85.918	561	0.0
group_1126	group_1126	BB_RS06655	BB_M35	87.537	1340	0.0
group_695	group_695	BB_RS06240	BB_S40	84.326	772	0.0
group_1256	group_1256	BB_RS06670	BB_M38	70.962	613	2.99e-82
group_159	group_159	BB_RS06430	BB_R34	98.168	546	0.0
group_942	group_942	BB_RS05445	BB_C03%2CBBC03	96.970	561	0.0
group_794	group_794	BB_RS05440	BB_C02%2CBBC02	83.287	359	4.10e-104
group_1002	group_1002	BB_RS05455	BB_C06%2CBBC06	76.383	470	1.21e-91
group_1557	group_1557	BB_RS05840	BB_F0041	68.182	330	2.32e-28
group_1096	group_1096	BB_RS05040	BB_I19	69.772	923	1.22e-101
group_269	group_269	BB_RS06220	BB_S36	91.344	543	0.0
group_268	group_268	BB_RS06215	BB_S35	95.007	741	0.0
group_714	group_714	BB_RS05045	BB_I20	76.047	430	1.16e-84
group_715	group_715	BB_RS07255	BB_N29	82.857	210	8.95e-57
group_716	group_716	BB_RS06390	BB_R25	88.372	172	7.61e-59
group_717	group_717	BB_RS07225	BB_N23	80.102	196	7.01e-45
group_1097	group_1097	BB_RS04730	BB_J23	67.062	422	1.09e-24
group_71	group_71	BB_RS06765	BB_O16	99.216	638	0.0
group_1402	group_1402	BB_RS05780	BB_F24	76.671	763	9.07e-165
group_1865	group_1865	BB_RS04265	BB_0841	99.350	1230	0.0
fruA_2~~~fruA_1~~~fruA	fruA_2~~~fruA_1~~~fruA	BB_RS02020	BB_0408	99.149	1881	0.0
group_1254	group_1254	BB_RS01985	BB_0401	99.252	1203	0.0
group_1156	group_1156	BB_RS01755	BB_0357	99.328	595	0.0
pyk	pyk	BB_RS01715	BB_0348	94.630	1434	0.0
group_1167	group_1167	BB_RS00760	BB_0156	99.080	435	0.0
group_1346	group_1346	BB_RS00015	BB_0003	98.365	1468	0.0
group_896	group_896	BB_RS05060	BB_I26	85.321	109	2.96e-28
group_190	group_190	BB_RS06155	BB_S21	98.319	357	4.67e-177
group_1586	group_1586	BB_RS04795	BB_J45	97.372	723	0.0
group_879	group_879	BB_RS06245	BB_S41	82.463	268	3.98e-73
group_762	group_762	BB_RS06675	BB_M39	74.155	503	7.63e-83
group_1520	group_1520	BB_RS07280	BB_N34	93.543	573	0.0
group_1070	group_1070	BB_RS04445	BB_E18	93.436	259	8.34e-109
group_1235	group_1235	BB_RS07355	BB_U08	82.278	79	8.82e-16
group_1159	group_1159	BB_RS06075	BB_S05	98.778	573	0.0
group_402	group_402	BB_RS04535	BB_G09	98.370	552	0.0
group_401	group_401	BB_RS04540	BB_G10	98.665	3297	0.0
group_1041	group_1041	BB_RS04580	BB_G18	96.275	510	0.0
group_1476	group_1476	BB_RS04620	BB_G25	96.641	387	0.0
group_1575	group_1575	BB_RS04625	BB_G26	97.867	375	0.0
group_110	group_110	BB_RS04640	BB_G29	94.365	1473	0.0
group_1457	group_1457	BB_RS04855	BB_K10	97.778	180	6.33e-84
